"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC100267752",1052.57933945839,0.412815026773909,0.231327981177553,1.78454428501262,0.074335265495734,0.139745530751371
"LOC100252331",1823.82503584534,0.638440035506584,0.208144103290216,3.06729821030004,0.00216003246160393,0.00705137913472544
"LOC100247208",768.615121517971,1.58930643996284,0.263744266011209,6.02593741277882,1.68132241591147e-09,1.95909107031578e-08
"LOC100262596",1561.57529012434,-0.403149824228259,0.209738090218728,-1.92215836335608,0.0545858341198055,0.109268194913563
"LOC100257471",20487.5391818665,0.262056415255223,0.191559249848493,1.36801754789961,0.171306583413228,0.27285913021401
"LOC100264354",906.158379245519,1.06178132555049,0.247042273423343,4.29797423265684,1.72366194936186e-05,9.78282941427736e-05
"LOC100259177",196.785310309009,0.220217098427097,0.316026941586999,0.696830141510177,0.485909100584006,0.608125043516965
"LOC100252340",1554.47882498793,0.0651103181265613,0.202469989328448,0.321580093635206,0.747770826380387,0.824599766906433
"MIR3629A",3.03957518601916,-1.33673501431192,2.21952182586045,-0.602262612936327,0.546999343277491,0.662781114894429
"LOC100254060",709.305640694044,-0.390553993538363,0.246078987474805,-1.58710825961258,0.112488127535517,0.195324958926651
"LOC100264243",6695.9081298485,0.729512667696882,0.201042679448834,3.62864576664452,0.000284911863489739,0.00118508259956048
"LOC100854267",16.7879781348265,0.587797134205114,0.877370022601971,0.669953519111485,0.50288742102279,0.623442080839914
"LOC100254077",185.50166737882,-0.889628392469035,0.318854603837159,-2.79007541921324,0.00526957648895937,0.0151592390991157
"LOC100259193",367.553102874032,-0.211624467128038,0.263166469237543,-0.804146773489665,0.42131221429608,0.548158642127651
"LOC104881271",6.93157487555221,-0.743830609205344,1.32783421224937,-0.560183343932133,0.575354386766667,0.686825872495567
"LOC100255768",1543.20838099945,-0.193035176126794,0.220817881985726,-0.874182717409054,0.38201875632575,0.509838755200129
"LOC100260839",4047.85878892907,0.395206212646529,0.196302195928564,2.01325416038824,0.0440878980892492,0.0913643586435158
"LOC100247224",74.180143144067,0.738690602385331,0.547692667376925,1.34873195568448,0.177423077443838,0.280506876629084
"LOC100257479",1664.95484307559,0.361600117969842,0.223127904285075,1.62059568088736,0.105104379144596,0.184519474552859
"LOC100267765",274.061588745381,-2.62385737595562,0.361020823529519,-7.26788374782233,3.65162826050779e-13,6.4841461817958e-12
"LOC100266045",406.736110393906,-6.12284912279846,0.418950831701356,-14.6147200566081,2.26282585180432e-48,3.1623689682006e-46
"LOC100245449",305.982946271855,-0.96136601418642,0.323055540088471,-2.97585366876279,0.00292174238845469,0.0091643457570815
"LOC100243733",1291.73656796137,-0.12311355210612,0.209142334143185,-0.588659166545558,0.556089935043787,0.670487505648456
"LOC109123774",3.13471896183913,-3.30238702057312,2.42237713961329,-1.36328359716122,0.172793149494967,0.274760282663721
"LOC100248873",2055.65884822436,-2.43029293760076,0.229126565368318,-10.6067706889164,2.7716340641014e-26,1.28849682158636e-24
"LOC100253964",137.712035124373,0.216208713796816,0.421782486687567,0.512607139036978,0.608226158369501,0.715857778409519
"LOC100253952",1683.12637745613,0.970406554852001,0.227613998733311,4.26338696324649,2.01351379722888e-05,0.000112502350368366
"LOC100259089",500.983918284988,0.588796204763907,0.253812841443483,2.31980463011764,0.0203514485009769,0.0478194557814168
"LOC100264262",1747.86584868939,0.499436463320098,0.227265493098809,2.19759038871315,0.0279783087630733,0.0625423489727468
"LOC100245338",56.2880727646951,-0.171261468540137,0.493387315511458,-0.347113643087081,0.728505944297909,0.809808738592068
"LOC100259100",18.6124466826776,1.19779523833028,0.878658530961945,1.36320902389572,0.172816644091682,0.274778342737248
"LOC104881258",74.6221188280549,0.142512864401623,0.447142315697121,0.31871925201138,0.749939414436502,0.825929286512741
"LOC100264272",13407.2377840648,1.6169797564326,0.340475395470114,4.74918240185887,2.04240670630848e-06,1.41666935756201e-05
"LOC104881273",82.962568695403,1.63620659247518,0.453473963372477,3.60815994882429,0.000308376362140812,0.00127070092790545
"LOC100241992",902.564293397342,0.2579844861305,0.214211899517517,1.2043424604869,0.228457241669888,0.342285219469675
"LOC100247232",45.3080303836166,0.641339008026123,0.566885612854652,1.13133759877332,0.257913024918449,0.376865295220968
"LOC104881260",59.664144514821,0.659248021018039,0.489891591565457,1.34570184989581,0.178398689553904,0.281655950592775
"LOC100257485",219.832694355726,-0.069209322403217,0.325681454515608,-0.212506181864587,0.831712155487544,0.888624974055593
"LOC100262610",1100.44318497512,-0.0664040439972903,0.207331245983647,-0.320279963988292,0.748756110266948,0.825067572103752
"LOC100267771",48.1273342151287,-5.35239220303877,0.930086254571673,-5.75472670059367,8.67820755870682e-09,9.08343130509119e-08
"LOC100260835",753.509548250775,0.173711651749371,0.231808157363684,0.749376785204478,0.453630139070093,0.578439107211878
"LOC109123742",32.2230433075608,0.207085193237843,0.699060964304275,0.296233381367446,0.767051857610493,0.839467010987653
"LOC109123698",6.76443023063535,2.08686300450219,1.42150965655359,1.46806108202018,0.142087631757756,0.235064960394271
"LOC104881264",239.983513328892,-0.195033503404608,0.312636095632201,-0.623835526765451,0.532735605437059,0.650088023835354
"LOC100250474",1103.46505072551,0.348882532252105,0.223251318406172,1.56273447674502,0.118115061551213,0.203077535959862
"LOC100255876",14.7925319383187,-5.65558420785641,1.71367998690889,-3.30025690389129,0.000965963590517658,0.00347409304040028
"LOC100855152",5.1149157418235,-1.35106234053791,1.54183641399407,-0.87626827870671,0.380884205533029,0.508564426354551
"LOC100853630",13383.1888482621,0.695346987769072,0.235411322769702,2.95375336915852,0.00313934786108478,0.00974829729460423
"LOC100241130",2071.9029328408,0.687764895480974,0.221181224194387,3.1095084946113,0.00187398895848648,0.00622098387391993
"LOC100258272",2436.51310038613,0.311099815389264,0.213456533503298,1.45743871261949,0.144995317457348,0.238758745162147
"LOC100253143",3592.4174291058,0.553457502814283,0.189994772827274,2.9130143665449,0.00357958132414669,0.0109058970769319
"LOC100248009",1213.80659676502,-0.0756523077648234,0.209538751566093,-0.361042085052993,0.718067986556898,0.802065184056844
"LOC100253139",1785.4163948724,-0.0302406191471651,0.237434210439286,-0.127364203714434,0.898652146761009,0.933921716900126
"LOC100242879",4419.96401897492,0.0289273058299085,0.189107859932653,0.152967231717446,0.878424116428092,0.920335190043019
"LOC109123759",11.1516747771006,-0.82349989076509,1.09941682027089,-0.74903337440497,0.453837090042334,0.578572651532093
"LOC100265166",5045.47890109166,1.12795733664226,0.296270111001458,3.80719247321139,0.00014055335416189,0.000637700989624284
"LOC100242877",210.211921153988,-0.933985763779176,0.357955457092837,-2.60922342507253,0.00907479703001196,0.0241284092494975
"LOC100259966",2611.36967919683,0.709937752659437,0.193194481546707,3.67473101185761,0.000238100128696584,0.00101174679311011
"LOC104881267",43.5323845221045,1.46740868931601,0.633582069154293,2.31605148055202,0.0205554580148954,0.0482204506742546
"LOC100853979",266.214474868882,1.28631482252748,0.285957608232409,4.49827102163353,6.85083288131062e-06,4.2669286501478e-05
"LOC100251485",1243.17009705055,0.970546457062909,0.208443190438734,4.65616773097788,3.22149514815515e-06,2.14261604448392e-05
"LOC100254862",625.426514262314,-0.509516478503382,0.240748882115563,-2.11638149272405,0.0343123748184459,0.0740192630671381
"LOC100260044",9.39510672934911,-2.46750292518514,1.24420953263833,-1.98318921408103,0.0473462982335634,0.0970590539666675
"LOC109123633",5.07815933058064,-2.97060189768299,1.85635488542938,-1.6002338351354,0.109546718725627,0.191059064166721
"LOC100254951",820.805951422494,0.643454463006395,0.23406492253488,2.74904268455906,0.00597696022116955,0.0168749232871848
"LOC100249738",998.786471351464,0.190015651577534,0.243952681235536,0.778903722702166,0.436036430854577,0.56213642939157
"LOC100244589",12023.9911662826,-4.98006919935026,0.754789561618428,-6.59795716924323,4.16861648316249e-11,6.04596266360017e-10
"LOC100244671",496.123442457397,-0.329271700913158,0.239539827078845,-1.37460106291543,0.1692551589098,0.270235317187437
"LOC100261719",171.140963311175,-2.5650669048784,0.401185261177975,-6.3937216869502,1.61895991096516e-10,2.16498832748087e-09
"LOC100241310",93.635245741964,0.579946299018378,0.402802370277813,1.43977876450525,0.149930000970229,0.245172641528782
"LOC109123680",6.92422844078401,-0.254129583289846,1.47691865846542,-0.172067420120413,0.863384525689413,0.909544723912722
"LOC100256621",78.2994075040776,-0.191585466068839,0.474954953691069,-0.403376077204692,0.686671582893126,0.778752924745798
"LOC100853980",1308.09964240878,0.750051335405196,0.311344470091597,2.40907228955932,0.0159931297872641,0.0390555990058957
"LOC104881281",22.5131567472223,-0.156149075766294,0.760889389476213,-0.205219152646859,0.837400906240486,0.892456520858723
"LOC100266976",378.890760236233,-0.739872098226451,0.263642523520335,-2.80634583657892,0.00501068824579078,0.0145419794750293
"LOC100244656",6.71866184205596,0.851157731144726,1.36292087580006,0.624510011004918,0.532292697858411,0.649725397860385
"LOC100852683",7.44007230411391,-0.204068392905776,1.54078953890982,-0.132444041027279,0.894633081771736,0.931027026950683
"LOC109123772",27.0777300881731,-1.47028406549555,0.869912352264329,-1.69015195803173,0.090998886738888,0.164356984105977
"LOC109121539",2.69206371553792,-1.88442450969592,2.33452343313605,-0.807198798242305,0.419551958009338,0.546527982124938
"LOC100251564",256.412356927724,-0.114084491366423,0.304285270845578,-0.374926104866641,0.707715423979455,0.794933379583988
"LOC100244678",1958.04118171251,-0.191027712356533,0.228565440954473,-0.835768135194957,0.403285355927795,0.530856851059436
"LOC100266995",4626.79103243626,0.944953438815746,0.213959383991269,4.41650850356863,1.00307956604078e-05,6.01582023183132e-05
"LOC100261809",4807.57646662291,0.167256573752886,0.200814094737297,0.83289260134698,0.404905302719715,0.532534916554801
