"","Row.names","AF_A","AF_B","CO_A","CO_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"874","LOC100247408",1345.23347022517,1378.81397426921,623.188559562963,532.220715592361,969.864179912427,-1.23733733394391,0.22322933911255,-5.54289744736494,2.97507120630088e-08,2.88955864910561e-07
"875","LOC100247426",297.161361809,515.707932649098,52.7931376425346,57.72458954364,230.846755411068,-2.87924635157704,0.389978124481198,-7.38309707860512,1.54649178182971e-13,2.87223740284042e-12
"876","LOC100247440",34638.8721536222,37945.9886713043,369.551963497742,331.339143980494,18321.4379831012,-6.69430098730833,0.201869604755089,-33.1615103493661,3.86528169984894e-241,8.75099776845799e-237
"877","LOC100247460",8835.65713809934,10434.3799556092,2734.91406526435,2390.95249889757,6098.9759144676,-1.91050320867812,0.20857769940501,-9.15967149953246,5.20555368852539e-20,1.62781402635656e-18
"878","LOC100247469",24.022026254021,31.5062724126458,1.14767690527249,4.6179671634912,15.3234856838576,-3.26949159189491,1.11502434423909,-2.93221543438683,0.00336553194320311,0.0103456406237771
"879","LOC100247474",73.8454881142126,47.2594086189687,5.73838452636245,3.4634753726184,32.5766891580406,-3.7168237432805,0.822842261339388,-4.51705499086838,6.270562528335e-06,3.92929796959603e-05
"880","LOC100247478",1039.17506165543,1174.85231601892,180.185274127781,257.451669364634,662.916080291692,-2.33904134419145,0.273849337370298,-8.54134381573694,1.32669826672486e-17,3.51303494253227e-16
"881","LOC100247479",32.9190730147695,43.9429588913218,9.18141524217993,3.4634753726184,22.3767306302224,-2.60349321403952,0.880472650177908,-2.95692684322842,0.00310721830011089,0.00965780097673126
"882","LOC100247480",62.2793273252396,48.9176334827922,19.5105073896323,12.6994096996008,35.8517194743162,-1.78673144220462,0.65460879994659,-2.72946444097666,0.00634372902176494,0.0177508373566627
"883","LOC100247487",346.095118993117,508.245920761892,133.130521011609,79.6599335702232,266.78287358421,-2.0055252779287,0.37352336315084,-5.36920973566734,7.90824070880941e-08,7.17317987369572e-07
"884","LOC100247492",18083.2475412213,19706.3442816781,5089.9470748835,8439.33499128017,12829.7184722658,-1.48191081690119,0.272846504893252,-5.43129851518885,5.59454578467373e-08,5.22096111150096e-07
"885","LOC100247495",584.535972181177,621.005211501888,196.252750801596,207.808522357104,402.400614210441,-1.57712945462371,0.256687927432529,-6.14415126725531,8.03922030354121e-10,9.81704140626608e-09
"886","LOC100247517",4494.78802353015,6317.00761873549,1631.99655929748,1066.75041476647,3377.6356540824,-2.00225963647273,0.285630407345685,-7.00996667364441,2.38374897725419e-12,3.91640615711428e-11
"887","LOC100247520",8.89704676074851,24.0442605254402,0,0,8.23532682154719,-6.28287027676832,1.97114677227638,-3.18741879860755,0.00143548758414257,0.00492565003106816
"888","LOC100247523",547.168375786033,766.928999518352,312.168118234118,220.507932056705,461.693356398802,-1.3029228230206,0.310704319968052,-4.19344933200341,2.74744465741646e-05,0.000149237396938361
"889","LOC100247528",1879.94598054616,2316.54013476138,131.982844106336,257.451669364634,1146.48015719463,-3.42992138170822,0.328482824505414,-10.4417069199053,1.59909160452752e-25,7.05719959580954e-24
"890","LOC100247540",39.1470057472934,59.6960950976447,5.73838452636245,9.2359343269824,28.4543549245708,-2.72387856759593,0.783792030381697,-3.47525677987492,0.000510364565190191,0.00198533569689105
"891","LOC100247541",320.293683386946,331.644972764693,10.3290921474524,21.9353440265832,171.050773081419,-4.33760560462985,0.444350280642201,-9.76168080362385,1.64407488947929e-22,6.10194352423132e-21
"892","LOC100247551",2178.88675170731,2124.18605055786,649.58512838423,536.838682755852,1372.37415335131,-1.85870339281183,0.220548178583446,-8.42765242837216,3.52668732633362e-17,8.97125854698799e-16
"893","LOC100247556",123.668949974404,278.581777122342,35.5779840634472,25.3988193992016,115.806882639849,-2.72230832285655,0.523086918356069,-5.2043135229076,1.94715035031266e-07,1.64367949034596e-06
"894","LOC100247557",1412.85102560686,1920.22439230757,439.560254719364,282.850488763836,1013.87154034941,-2.20599149921849,0.298203390766158,-7.39760702770936,1.38660467462653e-13,2.58802389394432e-12
"895","LOC100247567",16.0146841693473,19.0695859339698,1.14767690527249,1.1544917908728,9.34660969986561,-3.93012337151656,1.48924320577247,-2.63900708513086,0.00831492430995609,0.0223521593893856
"896","LOC100247568",218.867350314413,441.916926208953,91.8141524217993,113.140195505534,216.434656112675,-1.6895024552452,0.414904920065928,-4.07202318781069,4.66065382849171e-05,0.000238942940844774
"897","LOC100247569",299.830475837225,339.93609708381,88.3711217059818,99.2862940150608,206.855997160519,-1.76969554830858,0.318501072528305,-5.55632524016479,2.7551329485877e-08,2.68978913135082e-07
"898","LOC100247576",31.1396636626198,44.7720713232335,6.88606143163495,5.772458954364,22.1425638429631,-2.58482128840524,0.850860092822179,-3.03789225774094,0.00238239117220345,0.00768009912269486
"899","LOC100247577",19.5735028736467,9.94934918294079,1.14767690527249,1.1544917908728,7.9562551881832,-3.67941033495832,1.57102347151622,-2.34204669864497,0.0191783151199496,0.04548947661767
"900","LOC100247578",2193.12202652451,2586.00167513269,657.618866721137,539.147666337597,1493.97255867898,-1.99763357977544,0.231381735961843,-8.6334972441596,5.95040904448171e-18,1.60952521824452e-16
"901","LOC100247584",1064.9764972616,1990.69894902007,393.653178508464,446.788323067773,974.029236964476,-1.86245912227641,0.325763101857281,-5.71721938935971,1.08281279576664e-08,1.11541165720192e-07
"902","LOC100247585",233.102625131611,198.986983658816,66.5652605058045,58.8790813345128,139.383487657686,-1.78393685239237,0.366488678585858,-4.86764518695616,1.1293585801728e-06,8.2373319120851e-06
"903","LOC100247591",882.587038666252,819.992195160703,452.184700677361,385.600258151515,635.091048163958,-1.0229659982403,0.23928679977261,-4.27506239045531,1.91083776883893e-05,0.000107401606470987
"904","LOC100247639",1338.11583281658,1810.78155129522,99.8478907587067,25.3988193992016,818.536023567427,-4.65188258675657,0.876042965800737,-5.31010780105353,1.09560411316398e-07,9.68924887579396e-07
"905","LOC100247644",505.352256010515,582.036927202036,222.649319622863,180.100719376157,372.534805552893,-1.43300702620569,0.27819295245755,-5.15112627241826,2.58926774375653e-07,2.13789284167206e-06
"906","LOC100247670",13.3455701411228,14.0949113424994,0,0,6.86012037090555,-6.01800460857385,2.00246900948707,-3.00529225674027,0.0026532577388227,0.00842358694461419
"907","LOC100247673",713.54315021203,976.694444792021,293.805287749758,394.836192478498,594.719768808077,-1.29565673461664,0.289635024977931,-4.47341178683538,7.69813243048663e-06,4.75151903561116e-05
"908","LOC100247679",340.756890936668,407.923316500572,151.493351495969,75.041966406732,243.803881334985,-1.72457408136427,0.390220701767073,-4.4194838294194,9.89369237701876e-06,5.94461771273102e-05
"909","LOC100247688",330.970139499845,330.815860332781,55.0884914530796,35.7892455170568,188.165934200691,-2.86406140180862,0.36612732640995,-7.82258300655155,5.17503082096906e-15,1.09805714889165e-13
"910","LOC100247714",2250.95283046937,2441.73611198005,14.9197997685424,85.4323925245872,1198.26028368564,-5.54738129883175,1.07367650886097,-5.16671572214687,2.38243196913981e-07,1.98011232677405e-06
"911","LOC100247715",348.764233021342,498.296571578951,21.8058612001773,17.317376863092,221.54601066589,-4.43644132711802,0.415692201707143,-10.6724189409825,1.37012304020738e-26,6.55805193029493e-25
"912","LOC100247724",492.896390545467,520.682607240568,160.674766738149,154.701899976955,332.238916125285,-1.68436814064305,0.269795564095408,-6.24312762995394,4.28906637739847e-10,5.44002592629139e-09
"913","LOC100247725",138.793929467677,297.651363056312,13.7721228632699,23.089835817456,118.326812801179,-3.56662654765127,0.545499761167305,-6.53827334409664,6.22331078065267e-11,8.8114919370842e-10
"914","LOC100247730",8.00734208467366,10.7784616148525,0,0,4.69645092488155,-5.4717337017454,2.21823371496426,-2.46670748209846,0.0136361702853595,0.0340853532206529
"915","LOC100247763",381.683306036111,527.315506695862,121.653751958884,86.58688431546,279.309862251579,-2.12619850937736,0.338052338064732,-6.28955421976766,3.18378895337006e-10,4.1165609311421e-09
"916","LOC100247765",542.719852405659,924.460361581582,141.164259348516,342.884061889222,487.807133806245,-1.60009227548955,0.430900361154372,-3.71336953908077,0.000204517915111056,0.000885646712247466
"917","LOC100247766",153.029204284874,145.923788016465,43.6117224003547,28.86229477182,92.8567523683785,-2.04404276416786,0.445515808564858,-4.58803643972219,4.47434550850279e-06,2.89095839932943e-05
"918","LOC100247787",225.984987723012,333.303197628516,21.8058612001773,6.9269507452368,147.005249324236,-4.28210112742741,0.524020124545684,-8.17163487974801,3.04238109455753e-16,7.10098020420439e-15
"919","LOC100247789",9212.00221607901,11737.7446985744,1184.40256624121,1761.75447287189,5973.97598844163,-2.83006048588161,0.263791200548336,-10.7284112585971,7.48723456801561e-27,3.63757490600587e-25
"920","LOC100247795",1521.394996088,2176.4201337683,222.649319622863,233.207341756306,1038.41794780887,-3.02016422069455,0.267717654202772,-11.2811545046896,1.62597934392935e-29,9.02259126141186e-28
"921","LOC100247799",263.352584118156,447.720713232335,42.4640454950822,23.089835817456,194.156794665757,-3.43924955130718,0.446769028899532,-7.69804827290431,1.38160181265661e-14,2.82755225184876e-13
"922","LOC100247810",218.867350314413,271.948877667048,30.9872764423573,55.4156059618944,144.304777596428,-2.50662826347634,0.419839111334254,-5.97044962178545,2.36600634807844e-09,2.69584216006522e-08
"923","LOC100247819",138.793929467677,150.069350176024,37.8733378739922,24.2443276083288,87.7452362815053,-2.21715199859396,0.462025894194387,-4.79876133882043,1.59649894733347e-06,1.12917013956982e-05
"924","LOC100247828",2345.26152613331,5278.12974155009,449.889346866816,407.535602178098,2120.20405418208,-3.15241397651314,0.356861736751532,-8.8337124770203,1.01257720873833e-18,2.89819823082627e-17
"925","LOC100247834",1000.02805590813,1052.9727885279,92.9618293270718,42.7161962622936,547.169717506349,-3.91910197256162,0.353793390467972,-11.0773747564298,1.61539755922043e-28,8.42686653012687e-27
"926","LOC100247836",387.911238768635,384.708168407044,3.44303071581747,2.3089835817456,194.59285536831,-7.06877989681053,0.71858914115365,-9.83702576615901,7.79821309904803e-23,2.96227423762496e-21
"927","LOC100247839",123.668949974404,174.113610701464,26.3965688212673,13.8539014904736,84.5082577469022,-2.88716673941817,0.522098253567309,-5.52992989287209,3.2035879318363e-08,3.09293094996904e-07
"928","LOC100247841",367.448031218913,465.961186734394,180.185274127781,187.027670121394,300.15554055062,-1.18273979730768,0.291332203096718,-4.05976333798918,4.91224792140768e-05,0.000250875914596594
"929","LOC100247850",201.073256792916,246.246392277785,86.0757678954368,93.5138350606968,156.727313006709,-1.31700308260959,0.348884958098394,-3.77489213002459,0.000160076917550804,0.000712992605420067
"930","LOC100247851",1150.38814616478,1364.71906292671,247.898211538858,168.555801467429,732.890305524445,-2.59436209846842,0.280329059881689,-9.25470266822624,2.14827481309076e-20,6.97804042587873e-19
"931","LOC100247858",3283.89995939227,5669.47080941243,262.8180113074,385.600258151515,2400.4472595659,-3.78754418953975,0.320409103340347,-11.8209631063963,3.04177154106534e-32,2.01361718390992e-30
"932","LOC100247862",505.352256010515,596.960950976447,107.881629095614,40.407212680548,312.650512190781,-2.89381306899444,0.426191803937082,-6.78993129915198,1.12186955206724e-11,1.72197468873235e-10
"933","LOC100247879",1458.22596408668,2006.45208522639,527.931376425346,264.378620109871,1064.24701146207,-2.12858406503131,0.3476073602632,-6.12352990287546,9.15246689129643e-10,1.10986529415614e-08
"934","LOC100247883",10.6764561128982,44.7720713232335,4.59070762108996,2.3089835817456,15.5870546597418,-3.00784756447724,1.17576223292249,-2.55821073364543,0.0105212312417455,0.0273228579161642
"935","LOC100247907",838.991509538585,951.821071834669,358.075194445017,213.580981311468,590.617189282435,-1.64737175549812,0.308440282960544,-5.34097472511024,9.24481465251846e-08,8.28593047240768e-07
"936","LOC100247919",572.969811392204,761.954324926882,57.3838452636246,49.6431470075304,360.48778214756,-3.64083275247021,0.322164325420726,-11.3011667189268,1.29486128767759e-29,7.22060580123663e-28
"937","LOC100247920",1056.07945050085,2111.74936407918,88.3711217059818,33.4802619353112,822.420049555331,-4.70005881947326,0.447512855580099,-10.5026230215905,8.40126195639194e-26,3.77390021215701e-24
"938","LOC100247925",10.6764561128982,7.46201188720559,0,0,4.53461700002595,-5.42007258907052,2.24262489687146,-2.41684313619799,0.0156557623284246,0.038360006397785
"939","LOC100247929",561.403650603231,738.739176833353,13.7721228632699,8.0814425361096,330.499098208991,-5.89407366629389,0.448298448864045,-13.1476557218278,1.75532615936676e-39,1.66278595180182e-37
"940","LOC100247938",588.984495561551,821.650420024527,45.9070762108996,42.7161962622936,374.814547014818,-3.99270146329581,0.334181830370872,-11.9476916469838,6.67536605086657e-33,4.65016268897289e-31
"941","LOC100247949",339.867186260593,557.163554244684,0,1.1544917908728,224.546308074037,-9.60628911860107,1.48872154096535,-6.4527104997567,1.09867118166325e-10,1.5120921308727e-09
"942","LOC100247950",1951.12235463215,2280.88830018918,829.770402512011,770.046024512157,1457.95677046137,-1.40349962556977,0.216714079334154,-6.47627339156723,9.40156371870283e-11,1.30824463793136e-09
"943","LOC100247951",228.654101751237,184.892072316316,0,0,103.386543516888,-9.93131959580471,1.49987702347443,-6.62142258356557,3.55758327647321e-11,5.19972145767292e-10
"944","LOC100247959",725.109311001004,921.143911853935,338.564687055385,280.54150518209,566.339853773103,-1.41107755310037,0.266778940056591,-5.28931388962353,1.22776036430751e-07,1.07571573714869e-06
"945","LOC100247977",387.02153409256,451.866275391894,177.889920317236,117.758162669026,283.633973117679,-1.50463836056544,0.325207606844112,-4.62670100237442,3.71536279994766e-06,2.44588035006264e-05
"946","LOC100247978",104.985151776832,164.164261518523,2.29535381054498,10.3904261178552,70.4587983059389,-4.40918290997035,0.691528558965912,-6.37599539860465,1.81778383081466e-10,2.41517757803075e-09
"947","LOC100247987",6209.24893432639,7865.7896415466,2764.75366480143,2626.46882423562,4866.56526622751,-1.38448514930913,0.215212877443444,-6.43309622433239,1.25030441162189e-10,1.70420781933291e-09
"948","LOC100247995",91.6395816357096,130.170651810142,10.3290921474524,4.6179671634912,59.1893231891988,-3.89100460576042,0.6554116110757,-5.93673432085567,2.90755255279372e-09,3.26847019837388e-08
"949","LOC100248007",1677.98301907717,2360.4830936527,22.9535381054498,5.772458954364,1016.79802744742,-7.1347930652236,0.861323175005103,-8.28352617492421,1.19580677155471e-16,2.88011333063814e-15
"950","LOC100248021",66.7278507056138,107.784616148525,22.9535381054498,9.2359343269824,51.6754848216428,-2.43879641393822,0.648329317478871,-3.76166301320732,0.000168787358974657,0.000747086179313045
"951","LOC100248032",135.235110763377,182.404735020581,42.4640454950822,9.2359343269824,92.3349564015058,-2.61880725589638,0.624649774013832,-4.19244089222769,2.75968998960125e-05,0.000149866589984582
"952","LOC100248051",1470.68182955173,1895.35101935022,656.471189815865,593.408780508619,1153.97820480661,-1.42936701622728,0.239558638379169,-5.96666864488063,2.42146448579129e-09,2.75487215870928e-08
"953","LOC100248064",22.2426169018713,22.3860356616168,4.59070762108996,0,12.3048400461445,-3.27917111715021,1.31491505860755,-2.49382733560199,0.0126374001648255,0.0318999598318263
"954","LOC100248069",2056.10750640898,2942.52002085474,713.855035079489,556.465043200689,1567.23690138597,-1.9764034150422,0.269246523498804,-7.34049743469012,2.12801452419189e-13,3.88534264739552e-12
"955","LOC100248096",88.0807629314102,94.5188172379375,5.73838452636245,1.1544917908728,47.3731141216457,-4.72556474881054,0.813202179863071,-5.81105765064014,6.2079378878568e-09,6.64528197546468e-08
"956","LOC100248097",1062.30738323337,1562.0478217217,500.387130698806,387.909241733261,878.162894346786,-1.56298009554613,0.286008050700245,-5.46481153841446,4.63398863919555e-08,4.37686703343293e-07
"957","LOC100248099",814.969483284563,1232.89018625275,395.948532319009,326.721176817002,692.63234466833,-1.50289591640142,0.292009872880111,-5.14672980601056,2.65066689410139e-07,2.1815783247357e-06
"958","LOC100248102",114.771903213656,173.284498269552,10.3290921474524,5.772458954364,76.0394881462561,-4.16093624311758,0.610966735530961,-6.81041372817378,9.73184596800666e-12,1.50806976533656e-10
"959","LOC100248105",943.086956639342,1120.96000794466,145.754966969606,121.221638041644,582.755892398814,-2.95072212102559,0.265668857331267,-11.106767088422,1.16293947760485e-28,6.13728432936454e-27
"960","LOC100248136",57.8308039448653,48.0885210508805,2.29535381054498,1.1544917908728,27.3422926492909,-4.93888516349559,1.07552509985854,-4.59206871522121,4.38873805733655e-06,2.84213471447653e-05
"961","LOC100248153",1856.81365896821,2098.48356516859,591.053606215333,513.748846938396,1265.02491932263,-1.8400309438962,0.222179663265584,-8.28172532468332,1.21403358040281e-16,2.92090544743036e-15
"962","LOC100248154",27.5808449583204,15.7531362063229,1.14767690527249,3.4634753726184,11.9862833606335,-3.23231934504881,1.24335598663831,-2.59967328728445,0.00933125527551658,0.0246914001212828
"963","LOC100248158",75.6248974663623,166.651598814258,0,3.4634753726184,61.4349929133097,-6.13244532662469,1.027961552573,-5.96563685798859,2.43681699363153e-09,2.76955505701897e-08
"964","LOC100248162",269.58051685068,235.467930662932,111.324659811432,102.749769387679,179.780719178181,-1.23802962059709,0.326673112270871,-3.78981181521464,0.000150761455484298,0.00067830670750487
"965","LOC100248178",61.3896226491647,130.170651810142,11.4767690527249,33.4802619353112,59.1293263618357,-2.09245499394125,0.674057279518866,-3.10426881738421,0.00190749933583918,0.00631740564122279
"966","LOC100248181",176.16152586282,164.164261518523,0,0,85.0814468453359,-9.65035912758056,1.50564183740113,-6.40946531097855,1.46030868663983e-10,1.9645370343932e-09
"967","LOC100248183",5015.26525903393,7859.98585452322,844.690202280553,626.88904244393,3586.70758957041,-3.12917687893441,0.285599092666444,-10.9565364851808,6.18202409580245e-28,3.12413003412874e-26
"968","LOC100248193",11557.2637422123,13062.6663647693,5262.09861067437,4213.89503668572,8523.98093858544,-1.37748183111535,0.214746952372752,-6.41444181579979,1.41339757723839e-10,1.90926737163944e-09
"969","LOC100248199",527.594872912387,738.739176833353,152.641028401241,177.791735794411,399.191703485348,-1.93856287999097,0.299864687852944,-6.46479214965669,1.01438140209514e-10,1.40205097334762e-09
"970","LOC100248214",315.845160006572,375.587931656015,152.641028401241,168.555801467429,253.157480382814,-1.10643635638173,0.297862600762694,-3.71458636817325,0.000203536346176344,0.000881588459428435
"971","LOC100248215",870.131173201204,1212.16237545495,243.307503917768,210.11750593885,633.929639628194,-2.19939312016043,0.278369204014629,-7.90099295626411,2.76690291123997e-15,6.03494045380278e-14
"972","LOC100248221",257.124651385632,261.999528484107,138.868905537971,58.8790813345128,179.218041685556,-1.39222551453174,0.438713481514856,-3.17342769983829,0.00150650417848519,0.00514904205931532
"973","LOC100248222",175.271821186746,252.879291733078,34.4303071581747,34.634753726184,124.304043451046,-2.63261530353934,0.422556420847804,-6.23021015337392,4.6580988977915e-10,5.87517320590527e-09
"974","LOC100248225",3791.92132943101,6206.73566529123,1707.74323504547,1513.53873783424,3304.98474190049,-1.63415127842543,0.277638947987037,-5.88588629323625,3.95926460485274e-09,4.35557583352119e-08
"975","LOC100248249",557.844831898932,654.998821210268,369.551963497742,200.881571611867,445.819297054702,-1.08827895799101,0.340680265003042,-3.19442911664194,0.0014010768709774,0.00481926167713893
"976","LOC100248254",156.588022989174,184.062959884405,43.6117224003547,25.3988193992016,102.415381168284,-2.30331625622654,0.452840103934906,-5.08637869352144,3.64964969489196e-07,2.92385240949589e-06
"977","LOC100248268",181.49975391927,181.575622588669,36.7256609687197,60.0335731253856,114.958652650511,-1.90805669415766,0.42050367160052,-4.53755061613426,5.69113734741555e-06,3.6021065011319e-05
"978","LOC100248271",74.7351927902875,91.2023675102906,22.9535381054498,38.0982290988024,56.7473318762076,-1.44320260708014,0.54188974749986,-2.66327719566334,0.00773836389671661,0.021044631666266
"979","LOC100248273",565.852173983605,823.30864488835,376.438024929377,303.631340999546,517.30754620022,-1.03070845022853,0.295561951437748,-3.48728395253412,0.00048795298630648,0.00190765940424429
"980","LOC100248285",838.991509538585,983.327344247314,289.214580128668,293.240914881691,601.193587199064,-1.64570026845674,0.243281623795435,-6.76458929689052,1.3368788501041e-11,2.03270229458406e-10
"981","LOC100248300",968.888392245513,1843.11693613978,113.620013621977,56.5700977527672,745.548859940009,-4.04628465981658,0.403089774543976,-10.0381724254708,1.03575305920156e-23,4.13570533691768e-22
"982","LOC100248306",62.2793273252396,61.3543199614682,5.73838452636245,3.4634753726184,33.2088767964222,-3.7473465252361,0.796876361196721,-4.70254446951904,2.56939234961773e-06,1.7474029076403e-05
"983","LOC100248309",53.3822805644911,53.0631956423509,17.2151535790874,5.772458954364,32.3582721850733,-2.21049102913363,0.749801698186615,-2.94810085717286,0.00319732732165906,0.0098911528655449
"984","LOC100248318",686.852009929785,946.846397243198,332.826302529022,355.583471588822,580.527045322707,-1.24706402408104,0.271024124855753,-4.60130265062112,4.19856843688076e-06,2.73305317455377e-05
"985","LOC100248328",6942.36558741206,11912.6874217078,1154.56296670413,895.885629717293,5226.37540138531,-3.20095394314779,0.297128861191976,-10.7729485796388,4.61965048751703e-27,2.25407084132297e-25
"986","LOC100248331",878.138515285878,1084.47906094055,285.77154941285,197.418096239249,611.451805469631,-2.02215194043773,0.286891387353448,-7.04849301713771,1.80865825169761e-12,2.98890677506817e-11
"987","LOC100248335",357.66127978209,655.82793364218,18.3628304843599,6.9269507452368,259.694748663467,-5.32391067655554,0.510069056753704,-10.4376272311815,1.66930978280639e-25,7.33848028791002e-24
"988","LOC100248359",8.00734208467366,12.436686478676,0,0,5.11100714083741,-5.59399244692014,2.17143971014729,-2.57616751723708,0.0099902232934055,0.0261720267718932
"989","LOC100248366",856.785603060081,1300.87740566951,345.45074848702,204.345046984486,676.864701050274,-1.97257614783552,0.338969132810182,-5.81933856773955,5.90809535535834e-09,6.33629932947953e-08
"990","LOC100248368",518.697826151638,646.707696891151,44.7593993056271,34.634753726184,311.19991901865,-3.87562519144185,0.337477102632366,-11.4841130293329,1.58554318605233e-30,9.42170544152879e-29
"991","LOC100248372",205.521780173291,294.334913328665,103.290921474524,83.1234089428416,171.56775597983,-1.42343048706328,0.368357425244673,-3.86426440601217,0.000111424474780302,0.000518104355930591
"992","LOC100248374",1748.26968848708,2420.17918875035,191.662043180506,260.915144737253,1155.2565162888,-3.20345321599371,0.279819218798583,-11.4482959024326,2.39813526369136e-30,1.39572705321266e-28
"993","LOC100248377",846.998851623258,979.181782087756,461.366115919541,376.364323824533,665.977768363772,-1.12435212527313,0.249174004174602,-4.51231712151348,6.41232171823177e-06,4.01368437104692e-05
"994","LOC100248386",56.0513945927156,44.7720713232335,8.03373833690744,10.3904261178552,29.8119075926779,-2.45189724220543,0.729461192126675,-3.36124425626695,0.00077592175221564,0.00285640137726213
"995","LOC100248392",243.779081244509,396.315742453808,68.8606143163495,31.1712783535656,185.031679092058,-2.67784909634993,0.459149989631552,-5.83218807975752,5.47052051036512e-09,5.91464108666028e-08
"996","LOC100248416",60.4999179730899,127.683314514407,0,1.1544917908728,47.3344310695924,-7.35365956429706,1.57183165413097,-4.67840149736819,2.89120002933051e-06,1.94233734908138e-05
"997","LOC100248417",14.2352748171976,32.3353848445576,0,0,11.6426649154388,-6.78218894385868,1.83119667847408,-3.70369224867218,0.000212484014328893,0.000915788708244076
"998","LOC100248420",29.3602543104701,54.7214205061743,2.29535381054498,0,21.5942571567974,-5.19267981204156,1.31547815820287,-3.94737060411212,7.90141975363459e-05,0.000381573604428136
"999","LOC100248421",168.154183778147,218.885682024697,42.4640454950822,28.86229477182,114.591551517437,-2.44011096341769,0.43222762348482,-5.64543039555033,1.64768523721228e-08,1.65133217222161e-07
"1000","LOC100248428",170.823297806371,380.562606247485,2.29535381054498,3.4634753726184,139.286183309255,-6.58237443552888,0.800211440265765,-8.22579396433367,1.93902081912334e-16,4.59679909371229e-15
"1001","LOC100248430",526.705168236312,451.866275391894,261.670334402128,213.580981311468,363.45568983545,-1.0417405088093,0.278269714361034,-3.74363595837714,0.000181376387144742,0.000795344064489048
"1002","LOC100248431",273.139335554979,538.923080742626,28.6919226318123,33.4802619353112,218.558650216182,-3.70781695614648,0.442467965065461,-8.3798540208395,5.2993387592745e-17,1.31842889571401e-15
"1003","LOC100248440",185.948277299644,140.120000993083,60.826875979442,57.72458954364,111.154935953952,-1.45910320473774,0.40306001459012,-3.62006438723903,0.000294529715650761,0.0012208262106066
"1004","LOC100248455",1597.90959823043,2115.89492623874,120.506075053612,91.2048514789512,981.378862750434,-4.13268081424338,0.280316355166521,-14.7429172007762,3.41699868844529e-49,4.83505314415008e-47
"1005","LOC100248461",485.778753136869,567.112903427625,50.4977838319896,51.952130589276,288.83539274644,-3.36155956078008,0.316082121412969,-10.6350828884374,2.04646692739944e-26,9.61245046396748e-25
"1006","LOC100248463",24.022026254021,30.6771599807341,5.73838452636245,0,15.1093926902794,-3.2512673871401,1.22367677117679,-2.65696584565661,0.00788474307398553,0.0213657191137083
"1007","LOC100248464",438.624405304902,688.163318486738,45.9070762108996,39.2527208896752,302.986880223054,-3.72611150213065,0.367606405295698,-10.1361441162414,3.81876649905739e-24,1.56341543469547e-22
"1008","LOC100248466",1829.23281400989,3559.37967019707,667.94795886859,572.627928272909,1657.29709283711,-2.11899431360939,0.326907349038389,-6.4819415037395,9.05497494786972e-11,1.26156697119859e-09
"1009","LOC100248488",24.022026254021,8.29112431911732,1.14767690527249,0,8.3652068696027,-4.80991787805456,1.92307107606528,-2.50116490124532,0.0123785525894746,0.0313374069803988
"1010","LOC100248492",1788.30639891045,2178.07835863212,299.54367227612,277.078029809472,1135.75161490704,-2.78219155096631,0.234395069107731,-11.869667572604,1.70142347583943e-32,1.14643534205371e-30
"1011","LOC100248494",1527.62292882052,1899.49658150978,243.307503917768,129.303080577754,949.932523706455,-3.20116241313385,0.325432097761187,-9.83665236206345,7.82720077800943e-23,2.9683052866689e-21
"1012","LOC100248519",693.969647338384,970.890657768639,382.176409455739,266.687603691617,578.431079563595,-1.35955623018291,0.303601936290666,-4.47808813999553,7.53145069035294e-06,4.66134618998334e-05
"1013","LOC100248522",205.521780173291,473.423198621599,3.44303071581747,3.4634753726184,171.462871220831,-6.61969228754398,0.747599983371356,-8.85459127178146,8.39910134220125e-19,2.42236502404378e-17
"1014","LOC100248534",36.4778917190689,80.423905895438,12.6244459579974,5.772458954364,33.8246756317171,-2.66834539760256,0.790387743690566,-3.37599541352099,0.000735491453104051,0.00272484478780489
"1015","LOC100248537",998.248646555983,1448.4594185498,123.949105769429,105.058752969425,668.928980961158,-3.41747250878647,0.295651801031566,-11.5591127700304,6.63911873082924e-31,4.05147299369202e-29
"1016","LOC100248567",742.013699846426,1041.36521448114,180.185274127781,128.148588786881,522.928194310556,-2.53213092265054,0.308830148016615,-8.19910536232464,2.42182593978644e-16,5.71147284132968e-15
"1017","LOC100248572",71.1763740859881,99.4934918294079,9.18141524217993,9.2359343269824,47.2718038711396,-3.21267536126617,0.643399026247146,-4.99328601724071,5.93605478112019e-07,4.56012872293971e-06
"1018","LOC100248583",269.58051685068,489.176334827922,1.14767690527249,6.9269507452368,191.707869832278,-6.55684930464439,0.688085292445949,-9.52912288146232,1.58617693547613e-21,5.5078291133711e-20
"1019","LOC100248587",1480.46858098855,1393.73799804362,739.103926995484,647.669894679641,1065.24510017682,-1.05137018310323,0.218690606969762,-4.80756900203127,1.52776694784308e-06,1.0842835015413e-05
"1020","LOC100248590",87.1910582553354,78.7656810316146,14.9197997685424,18.4718686539648,49.8371019273643,-2.31320317187132,0.569022341496328,-4.06522381140329,4.79863902197128e-05,0.000245461336324966
"1021","LOC100248593",19.5735028736467,30.6771599807341,2.29535381054498,2.3089835817456,13.7137500616678,-3.44898468403212,1.16870160419119,-2.95112513892631,0.00316618611023584,0.00981548042389968
