"","Row.names","A1_A","A1_B","F1_A","F1_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"595","LOC100243760",753.710009522565,728.18560582899,326.903026924048,410.371881129206,554.792630851202,-1.00716901973302,0.288146321012638,-3.49533881325818,0.000473460326306068,0.00204073878808075
"596","LOC100243761",550.138794829382,569.23649678037,6110.8012631699,6345.3627915039,3393.88483657089,3.47609454052926,0.229211796026715,15.1654260417039,5.99089012284019e-52,1.74656153204425e-49
"597","LOC100243763",2601.73942681043,3627.0199821032,834.646026189059,887.317408833852,1987.68071098414,-1.85488935796125,0.27030311083807,-6.86225679094184,6.77810762441339e-12,1.25435522513983e-10
"598","LOC100243768",88.3796980863086,33.7766856728317,562.392441455961,443.1618861589,281.927677843501,3.04117036818515,0.459267010923863,6.62179145431658,3.5487148605521e-11,5.93893079325008e-10
"599","LOC100243772",2859.92730886032,3188.91650028794,12211.6662641233,11612.6299630921,7468.2850090909,1.97770269161173,0.224831680852126,8.79637017397244,1.41312888292728e-18,5.03123904583453e-17
"600","LOC100243774",3436.87792221027,3271.37135060691,6811.30774943571,6826.28286527275,5086.45997188141,1.0235807267608,0.221742349965958,4.61608135260558,3.91053703869249e-06,2.79944352563481e-05
"601","LOC100243780",215.487578480101,194.712658584559,417.32301309453,476.945527704646,326.117194465959,1.12437860165348,0.31562697209193,3.56236539038871,0.000367528367272259,0.00164074581359271
"602","LOC100243782",86.3936374551556,53.6453243039092,17.8852719897656,2.98090954815404,40.2262858242461,-2.74658732176381,0.871670179906591,-3.15094789873177,0.00162741517919313,0.00600790672502277
"603","LOC100243795",2476.61760704779,2045.47634706943,4713.76279552488,4824.10528542929,3514.99050876785,1.07667567239816,0.238366142181667,4.5168985097623,6.27519624712179e-06,4.3038475181419e-05
"604","LOC100243800",528.292127886699,795.738977174653,2408.54996128843,2460.24401374313,1548.20627002323,1.87862988754904,0.286242761868672,6.56306512445877,5.27128111698184e-11,8.58599926714224e-10
