"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC100264043",2934.38655732414,1.66449712340891,0.254463771402639,6.54119489872359,6.10292346006566e-11,9.85284175944468e-10
"LOC100265827",744.616985214861,0.760684226872048,0.259972976329936,2.9260126864365,0.0034333693590866,0.0114650826738689
"LOC104877501",15.8916506074274,-4.34514737708998,1.37207805090583,-3.16683688236348,0.00154106733668649,0.00573875302443201
"LOC100243505",22.3522526260192,-2.56599908069491,1.27868070576516,-2.00675514154992,0.0447757414548096,0.0970277728218194
"LOC100253740",105.308526007105,0.218674816718068,0.506629212993431,0.431626939603467,0.666012575466582,0.768117702561963
"LOC100264059",2231.13270201444,0.809685560382076,0.257571296425082,3.14353956213279,0.00166917850889917,0.00613506210214064
"LOC100241776",1181.93441537661,0.0024010455311358,0.246640675772603,0.00973499413109583,0.992232721167798,0.995995679591389
"LOC100246889",10646.0381914343,0.596297240884633,0.314784204390117,1.89430483667355,0.058184559406219,0.120180778007547
"LOC100246907",776.389633930677,0.411308328835165,0.256995804697339,1.6004476389004,0.109499313995219,0.20058039877573
"LOC100252024",472.423127993203,1.47632721509714,0.294344313120956,5.01564714956958,5.28552532304779e-07,4.48812272682268e-06
"LOC100252042",2274.99622774367,0.151269393826551,0.240878846229703,0.62798953164322,0.530010797721245,0.657832255429331
"LOC100257171",4718.54885168565,1.41784603252229,0.295015708318989,4.80600182478833,1.53978493586067e-06,1.19684365416435e-05
"LOC100267434",219.55893919643,0.521854744321104,0.36462183642867,1.43122186381504,0.152366639317829,0.258912596428235
"LOC100257151",1984.63642712484,2.28857176342817,0.259760381862438,8.81031875230356,1.24790504943997e-18,4.49067226735858e-17
"LOC100262255",8.44286616628147,-6.52960923253888,2.06165471696078,-3.16716915728963,0.00153930750646003,0.00573526760510279
"LOC100252148",200.88400952549,-6.18024184987702,0.576867742065311,-10.713446773346,8.80223109168995e-27,6.14811391112622e-25
"LOC100267548",10.9268965334521,-0.950476805547013,1.20688598930035,-0.787544816969846,0.430963003772045,0.568736586228332
"LOC100260618",75.2475646954465,-1.08602099233244,0.509578981984862,-2.1312122962809,0.0330716564587425,0.0758222431087343
"LOC100243511",1179.05047056722,1.03118260115304,0.285217521653259,3.61542515051602,0.000299855105997867,0.00136799555269813
"LOC100248650",440.085164291288,-0.129767363746143,0.286345579735035,-0.453184448896402,0.650415929491896,0.756680749387483
"LOC100253746",150.238557302349,-1.65191676807445,0.402930999099359,-4.09975100393581,4.13594881249599e-05,0.000234958334685595
"LOC100245332",102.303233452889,-3.72260229821514,0.56154681481095,-6.62919315011766,3.37526690214413e-11,5.67699573608121e-10
"LOC100853518",32.538555164788,1.81501696131858,0.754550461908067,2.40542820254707,0.0161535257560946,0.0420912336929532
"LOC100264065",100.080704271921,-0.909025571676686,0.46357812760977,-1.9608896915902,0.0498918920916992,0.105923514650831
"LOC100250464",1340.63840389674,0.0743694034460693,0.262676286561631,0.283121877576186,0.777083411536726,0.851380430269273
"LOC100255645",1015.1022268344,0.741453962267581,0.295790836398103,2.50668334183843,0.0121869836140456,0.0332727147638629
"LOC100241782",1166.90424706932,1.57164670149801,0.258556957620902,6.07853184829924,1.21287895163483e-09,1.63417769531722e-08
"LOC100246914",703.538224938675,-1.53392204640687,0.27374530755821,-5.60346425693777,2.10109459958199e-08,2.29579679332924e-07
"LOC100260719",2346.9115316786,0.894374565766301,0.288664768549674,3.09831563532975,0.00194624023203789,0.00702789104782013
"LOC100252048",158.451199050406,-0.455492133542268,0.428710954761762,-1.06246907965155,0.288022787843265,0.421862996960471
"LOC100265925",1163.72629046477,-0.860248025467871,0.265259908533272,-3.24303823455466,0.00118262339577198,0.00454869067482775
"LOC100243603",11055.8900417584,-0.71572550746562,0.304075505413067,-2.35377560745431,0.0185838256318869,0.0473025732520608
"LOC100267441",5275.00931115329,1.27430602916644,0.263507557961242,4.8359373029971,1.32519689903517e-06,1.04457918577553e-05
"LOC100248740",2309.31924057946,0.486098970678,0.233849194816363,2.0786856720192,0.0376462507609232,0.0844024875546916
"LOC100245135",186.022886994086,0.112334644126728,0.368562866276818,0.304790998782706,0.760525337485443,0.839357038875031
