"","A1_A","A1_B","AF_A","AF_B"
"LOC100241639",22.0895508694238,59.2166274093388,42.1540549715853,77.2858767472078
"LOC100246761",413.677043554664,306.119853556751,324.184756091001,334.236324114548
"LOC100264266",143.582080651255,126.462628026724,122.4474930127,135.501212478871
"LOC104878301",10.0407049406472,41.1505376912354,41.1503869960714,22.0816790706308
"LOC104878302",59.2401591498183,79.2900604294537,74.2714301880312,86.3192909124659
"LOC100855289",38.1546787744593,33.1211644831895,44.1613909226132,34.1262312909749
"LOC109122104",1272.15731598,1255.59323540818,2340.5537188985,1268.69283387624
"LOC100254695",389.57935169711,551.015736402153,818.993068019372,471.744961963476
"LOC100855108",1472.97141479294,1403.13296810603,2813.28133536556,1077.98742372079
"LOC100252642",28.1139738338121,40.1468660402297,28.1027033143902,52.193059621491
"LOC109121446",640.59697521329,581.125885932325,585.138429724625,615.275875922577
"LOC100261901",757.069152524797,915.348545717237,1221.46392620046,1002.70897234364
"LOC100251678",80.3256395251774,66.242328966379,88.3227818452263,90.3341416525806
"LOC104878382",14.056986916906,14.0514031140804,10.0366797551394,12.0445522203441
"LOC100854583",17.0691983991002,29.1064778791665,30.1100392654181,23.0853917556595
"LOC100854646",1438.83301799474,2125.77655683016,4188.30646181965,1682.22246010806
"LOC104878431",7.02849345845302,61.2239707113503,102.374133502421,66.2450372118924
"LOC100245059",271.099033397474,283.035405583619,239.876646147831,341.262312909749
"LOC109122136",8.03256395251774,12.0440598120689,41.1503869960714,40.1485074011469
"LOC100254496",414.681114048728,723.64726037514,538.969702850983,1159.28815120812
"TRX",13641.3017323633,5970.84265183316,8625.52258156676,4620.08948918698
"LOC100245935",1227.97821424115,759.779439811347,703.571250835269,960.55303957244
"LOC100252710",161.655349544419,167.613165717959,147.539192400549,186.690559415333
"LOC100852482",81.3297100192421,102.374508402586,94.34478969831,80.2970148022938
"WRKY20",872.537259342239,826.021768777726,960.510252566836,1000.70154697359
"LOC100245041",21892.7530525871,16377.9140011117,17022.2088647164,19397.7513508641
"LOC100248876",55.2238771735595,285.042748885631,280.023365168388,406.503637436613
"LOC109122161",275.115315373733,97.356150147557,86.3154458941985,127.471510998641
"LOC100854352",445.807299364734,584.136900885342,545.995378679581,666.465222859039
"LOC100255919",13.0529164228413,46.1688959462642,65.2384184084058,63.2338991568064
"LOC100252669",5648.9005996081,2782.17781658792,2525.22862639306,2203.14934363794
"LOC104878433",24.0976918575532,20.0734330201149,13.0476836816812,15.0556902754301
"LOC104878423",1584.42323963412,1006.68266595876,937.425889130016,930.44165902158
"LOC104878539",223.907720176432,136.499344536781,109.399809331019,82.3044401723512
"LOC100853350",12.0488459287766,235.862837986349,489.789972050801,283.046977178086
"LOC100855111",5885.86123620737,5027.39129988776,5062.50126849229,4390.23928431542
"LOC100251803",2104.53175555965,1619.92604472327,1540.63034241389,1666.1630571476
"LOC100257026",130.529164228413,120.440598120689,91.3337857717681,144.534626644129
"LOC100855181",3201.98080557238,2943.76895239984,3781.82093173651,3098.46105868351
"LOC100267303",8.03256395251774,20.0734330201149,11.0403477306533,16.0594029604588
"LOC104878466",21.0854803753591,208.763703409194,350.280123454364,176.653432565046
"LOC100243336",2498.12738923302,1752.41070265603,1767.45930488004,1879.9538590587
"LOC100855167",14.056986916906,9.03304485905168,27.0990353388763,18.0668283305161
"LOC109122172",35.1424672922651,23.0844479731321,20.0733595102787,23.0853917556595
"LOC100241488",7311.64133777927,6251.87071411477,5842.35128546662,6207.96295690234
"LOC100251774",113.459965829313,107.392866657614,100.366797551394,108.400969983097
"LOC100854363",16295.0600481763,13296.6420325241,14590.3213600461,11390.1315497054
"LOC100261342",4794.43660915903,2999.97456485616,2554.33499768297,3954.62797901297
"LOC109122192",76.3093575489185,134.49200123477,163.597880008772,171.634869139903
"LOC100263736",2567.40825332348,2162.91240791738,2052.501009926,2033.52189986809
"LOC100854014",276.119385867797,540.979019892095,464.698272662952,534.978861120283
"LOC100854318",14.056986916906,93.341463543534,100.366797551394,83.3081528573799
"LOC100252085",375.522364780204,337.23367473793,346.265451552308,418.548189656957
"LOC104878565",24.0976918575532,26.0954629261493,19.0696915347648,31.1150932358889
"LOC100853963",564.287617664371,251.921584402441,227.832630441663,218.809365336251
"LOC100245130",1032.18446789853,1301.76213135445,1110.05678091841,1347.98613599351
"LOC104878532",33.1343263041357,92.3377918925283,115.421817184103,80.2970148022938
"LOC100855316",6305.56270272642,3666.41254112398,2750.05025290818,3565.18745722185
"LOC104878533",67.2727231023361,69.2533439193962,66.2420863839198,77.2858767472078
"LOC104878548",1.00407049406472,18.0660897181034,23.0843634368205,25.0928171257168
"LOC100853848",55.2238771735595,191.701285342097,378.382826768754,254.943021997283
"LOC100854470",13.0529164228413,26.0954629261493,42.1540549715853,57.2116230466344
"LOC100854495",1896.68916328825,1539.63231264281,1522.56431885464,1323.89703155282
"LOC100854520",522.116656913653,478.751377529739,541.980706777525,410.518488176727
"LOC100242910",170.691983991002,186.682927087068,233.854638294747,194.720260895563
"LOC100241640",139.565798674996,459.68161616063,451.650588981271,390.444234476154
"LOC100855182",166.675702014743,758.775768160341,894.268166182917,751.780801086476
"LOC100855147",8.03256395251774,14.0514031140804,27.0990353388763,28.1039551808028
"LOC104878611",178.72454794352,234.859166335344,206.755602955871,344.273450964835
"LOC100245543",284.151949820315,277.013375677585,274.001357315304,253.939309312254
"LOC100245052",161.655349544419,167.613165717959,138.506180620923,167.620018399788
"LOC100854718",29.1180443278768,48.1762392482756,49.1797308001829,45.1670708262903
"LOC100256614",788.195337840803,851.11356005287,1161.24384766962,831.074103203741
"LOC100854613",563.283547170306,243.892211194395,219.803286637552,205.761100430878
"LOC104878608",39.158749268524,19.0697613691091,9.03301177962542,30.1113805508602
"LOC104878632",5.02035247032359,8.02937320804594,17.0623555837369,9.03341416525806
"LOC104878698",5.02035247032359,62.227642362356,89.3264498207403,54.2004849915483
"LOC100255794",13.0529164228413,38.1395227382182,23.0843634368205,40.1485074011469
"LOC104878714",90.3663444658246,117.429583167672,77.2824341145731,93.3452797076666
"LOC100253133",93.3785559480187,90.3304485905168,91.3337857717681,78.2895894322365
"LOC104878665",0,33.1211644831895,38.1393830695296,30.1113805508602
"LOC104878651",7.02849345845302,13.0477314630747,10.0366797551394,33.1225186059462
"LOC100855114",71.2890050785949,233.855494684338,354.294795356419,298.102667453516
"LOC100241384",8.03256395251774,141.51770279181,125.458496939242,148.549477384244
"LOC100852981",52.2116656913653,272.998689073562,346.265451552308,344.273450964835
"LOC100854922",6316.60747816114,6382.34802874552,7246.48278321062,4549.82960123497
"LOC100853577",30.1221148219415,44.1615526442527,29.1063712899041,47.1744961963476
"LOC109122272",10.0407049406472,32.1174928321838,33.1210431919599,43.1596454562329
"LOC100244257",0,8.02937320804594,18.0660235592508,12.0445522203441
"LOC100248558",1064.3147237086,1059.87726346206,1022.7376670487,920.404532171293
"LOC104878242",441.791017388476,293.072122093677,286.045373021472,276.020988382885
"LOC100255501",2998.15449527725,1807.61264346134,2098.66973679964,1764.52690028041
"LOC100260570",287.164161302509,240.881196241378,183.67123951905,280.035839123
"LOC100265785",1750.0948711548,1055.86257685804,1055.85871024066,936.463935131752
"LOC100241915",1125.56302384655,1466.36428211939,1309.78670804569,1143.22874824766
"LOC100243469",7172.07553910428,8876.47208149479,8515.11910426023,8628.9179531915
"LOC100248601",20919.8087438384,14312.3577433419,14959.6711750352,13834.1719377502
"LOC100265050",8.03256395251774,9.03304485905168,12.0440157061672,14.0519775904014
"LOC100248820",1879.61996488915,1978.23682413232,1716.27223812883,1639.06281465182
"LOC100243684",1258.10032906309,771.823499623416,766.802333292647,772.858767472078
"LOC100265995",1967.97816836685,1090.99108464324,1001.66063956291,940.478785871867
"LOC100854582",1698.8872759575,870.183321421979,1000.65697158739,944.493636611981
"LOC100252637",301.221148219415,286.046420536637,263.964677560165,365.351417350437
"LOC100854774",1117.53045989403,888.249411140082,865.161794893013,1043.86119242982
"LOC100257775",127.516952746219,513.87988531494,536.962366899956,429.589029192272
"LOC100262901",289.172302290639,212.778390013217,225.825294490636,152.564328124358
"LOC100243160",101.411119900536,130.477314630747,104.381469453449,94.3489923926953
"LOC104878677",3.01221148219415,41.1505376912354,67.2457543594337,38.1410820310896
"LOC100854703",401.628197625887,521.909258522986,545.995378679581,549.030838710684
"LOC100245777",1334.40968661201,1739.36297119295,1639.99347198977,2075.6778326393
"LOC104878045",13.0529164228413,48.1762392482756,42.1540549715853,50.1856342514336
"LOC109121997",214.87108572985,114.418568214655,77.2824341145731,77.2858767472078
"LOC109121506",126.512882252154,158.580120858907,164.601547984285,240.891044406882
"LOC100854773",301.221148219415,641.346184992669,462.690936711924,744.754812291275
"LOC104878043",8.03256395251774,10.0367165100574,20.0733595102787,22.0816790706308
"LOC100249388",25.1017623516179,30.1101495301723,51.1870667512107,44.1633581412616
"LOC100244222",6851.77705149763,6598.13743371175,7727.23974348179,6252.1263150436
"LOC100259611",5636.85175367932,6104.33098141693,5186.95609745602,6432.79459834877
"LOC100259710",6286.48536333919,3412.48361341952,3952.44448757388,3751.87801663718
"LOC100254495",2328.43947573608,2004.33228705847,1836.7123951905,2065.64070578901
"LOC109122133",1022.14376295788,1269.64463852226,812.971060166288,805.981286078024
"LOC100243142",343.392108970133,327.196958227872,481.760628246689,350.295727075007
"LOC100243024",242.985059563662,127.466299677729,108.396141355505,101.374981187896
"LOC100246515",646.621398177678,594.1736173954,532.9476949979,708.621155630243
"LOC100265314",297.204866243156,270.99134577155,265.972013511193,228.846492186537
"LOC104878274",170.691983991002,73.2680305234192,69.2530903104616,84.3118655424085
"LOC100265081",21.0854803753591,27.099134577155,18.0660235592508,31.1150932358889
"LOC100853278",300.21707772535,439.608183140515,452.654256956785,441.633581412616
"LOC104878276",37.1506082803945,36.1321794362067,38.1393830695296,36.1336566610322
"LOC109122090",0,15.0550747650861,32.1173752164459,9.03341416525806
"LOC109122089",77.3134280429832,97.356150147557,95.3484576738239,103.382406557953
"LOC109122091",9.03663444658246,15.0550747650861,14.0513516571951,16.0594029604588
"LOC100854175",584.369027545666,939.436665341375,770.817005194703,905.348841895863
"LOC100854215",2379.64707093338,2825.33569758117,2303.41800380448,3174.74322274569
"LOC100255024",884.586105271016,1190.35457809281,1169.27319147374,1230.55175184515
"LOC100249879",2472.02155638733,2787.19617484295,3202.70450986497,2601.62327959432
"LOC109121414",98.3989084183423,128.469971328735,113.414481233075,134.497499793842
"LOC100246611",430.746241953764,288.053763838648,334.221435846141,303.121230878659
"LOC100854406",2209.95915743644,1914.00183846795,2430.88383669475,1716.34869139903
"LOC104878362",20.0814098812943,20.0734330201149,7.02567582859755,9.03341416525806
"LOC100250090",115.468106817442,167.613165717959,154.564868229146,138.512350533957
"LOC100263667",69.2808640904655,67.2460006173848,65.2384184084058,68.2524625819498
"LOC100853370",944.830334914899,1338.89798244166,1627.9494562836,1778.57887787081
"LOC100254879",22.0895508694238,36.1321794362067,52.1907347267247,46.170783511319
"LOC100264041",851.45177896688,734.687648536203,933.41121722796,938.471360501809
"LOC109122164",14.056986916906,9.03304485905168,14.0513516571951,14.0519775904014
"LOC100250441",827.354087109327,1162.25177186465,1011.69731931805,1118.13593112194
"LOC100249030",43.1750312447828,46.1688959462642,54.1980706777525,34.1262312909749
"LOC100262940",218.887367706108,429.571466630458,382.39749867081,608.249887127376
"LOC100257814",2846.53985067347,2541.29662034654,2609.53673633623,2594.59729079912
"LOC104878436",62.2523706320125,291.064778791665,297.085720752125,332.228898744491
"LOC100854176",3252.18433027562,2136.81694499123,2101.68074072618,2284.45007112526
"LOC100256522",779.158703394221,760.783111462353,923.374537472821,716.650857110473
"LOC109122178",149.606503615643,53.1945975033044,29.1063712899041,34.1262312909749
"LOC100853236",203.826310295138,163.598479113936,102.374133502421,83.3081528573799
"LOC100243034",718.914473750338,1372.01914692485,1487.43593971165,1310.84876664745
"LOC100258593",43.1750312447828,117.429583167672,215.788614735496,178.660857935104
"LOC109122173",695.820852386849,1221.46839927399,1933.06452083984,996.686696233472
"LOC100852745",229.93214314082,429.571466630458,414.514873887255,376.392256885752
"LOC100245611",10093.9206768326,11011.281683184,10183.2152795644,9953.81869742935
"LOC109121380",26.1058328456827,146.536061046838,122.4474930127,120.445522203441
"LOC100260791",432.754382941893,349.277734549998,345.261783576794,401.485074011469
"LOC100854442",56.2279476676242,55.2019408053158,26.0953673633623,21.0779663856021
"LOC100259157",496.01082406797,318.16391336882,445.628581128187,297.098954768487
"LOC100264333",410.664832072469,784.871231086491,1015.7119912201,829.066677833684
"LOC100247110",55.2238771735595,175.642538926005,167.612551910827,165.612593029731
"LOC100852712",16.0651279050355,247.906897798418,319.166416213432,247.917033202082
"LOC100263541",34.1383967982004,154.565434254884,209.766606882413,150.556902754301
"LOC104878498",705.861557327496,471.725675972699,605.211789234903,456.689271688046
"LOC100248345",96.3907674302129,46.1688959462642,92.3374537472821,76.2821640621791
"LOC100855393",13584.0697142016,13697.1070212754,10735.2326660971,12163.9940298625
"LOC104878472",0,11.0403881610632,20.0733595102787,12.0445522203441
"LOC100245619",304.233359701609,249.91424110043,224.821626515122,230.853917556595
"LOC104878540",1.00407049406472,44.1615526442527,53.1944027022386,34.1262312909749
"LOC100255356",970.936167760582,552.019408053158,589.15310162668,507.878618624509
"LOC100260435",1364.53180143395,754.761081556318,719.629938443492,705.610017575157
"LOC104878586",647.625468671743,634.320483435629,832.040751701053,600.220185647146
"LOC100247509",1230.99042572334,1350.94204225373,1263.61798117205,1223.52576304995
"LOC100242421",178.72454794352,467.710989368676,408.492866034172,404.496212066555
"LOC104878484",38.1546787744593,82.3010753824709,107.392473379991,66.2450372118924
"LOC100853616",121.492529781831,107.392866657614,91.3337857717681,65.2413245268637
"LOC104878599",661.682455588649,472.729347623705,429.569893519964,408.51106280667
"LOC100854977",7802.63180937692,3112.38578976881,2791.20063990426,3393.55258808194
"LOC109122209",29.1180443278768,87.3194336374996,88.3227818452263,94.3489923926953
"LOC104878603",28.1139738338121,56.2056124563216,44.1613909226132,71.2636006370358
"LOC100854249",46.187242726977,26.0954629261493,21.0770274857927,21.0779663856021
"LOC109122244",1.00407049406472,13.0477314630747,26.0953673633623,10.0371268502867
"LOC100853925",102.415190394601,223.818778174281,249.91332590297,198.735111635677
"LOC100854990",17.0691983991002,27.099134577155,42.1540549715853,40.1485074011469
"LOC104878644",803.256395251774,822.007082173703,800.927044460121,891.296864305462
"LOC109122238",270.094962903409,132.484657932758,155.56853620466,111.412108038183
"LOC100854967",10.0407049406472,26.0954629261493,18.0660235592508,27.1002424957742
"LOC104878602",622.523706320125,445.63021304655,421.540549715853,402.488786696498
"LOC100266439",2282.2522330091,2061.5415711658,2061.53402170562,1789.61971740612
"LOC100853816",54.2198066794947,46.1688959462642,40.1467190205574,75.2784513771505
"LOC100854740",152.618715097837,571.089169422267,703.571250835269,599.216472962118
"LOC100248028",266.07868092715,497.821138898848,535.958698924442,588.175633426802
"LOC100853400",21.0854803753591,220.807763221263,473.731284442578,211.78337654105
"LOC100854880",1236.01077819367,1105.04248775732,1193.36122288607,866.204047179745
"LOC104878682",447.815440352864,197.723315248131,144.528188474007,110.408395353154
"LOC100853671",69.2808640904655,60.2202990603446,79.2897700656009,73.2710260070931
"LOC100243464",367.489800827687,467.710989368676,606.215457210417,423.5667530821
"LOC104878681",8.03256395251774,57.2092841073273,62.227414481864,63.2338991568064
"LOC100256754",3061.41093640332,4890.89195535098,5258.21652371751,6063.42833025821
"LOC104878744",325.318840076968,172.631523972988,142.520852522979,137.508637848928
"LOC100853511",211.858874247655,68.2496722683905,56.2054066287804,59.2190484166917
"LOC104878745",58.2360886557536,41.1505376912354,58.2127425798083,58.215335731663
"LOC100853425",821.329664144939,703.573827355026,740.706965929285,724.680558590702
"LOC104878755",3.01221148219415,16.0587464160919,10.0366797551394,10.0371268502867
"LOC100854838",121.492529781831,94.3451351945398,77.2824341145731,90.3341416525806
"LOC100855248",39.158749268524,97.356150147557,175.641895714939,157.582891549502
"LOC109122286",20.0814098812943,17.0624180670976,29.1063712899041,41.1522200861756
"LOC100262212",7.02849345845302,30.1101495301723,10.0366797551394,23.0853917556595
"LOC104878220",218.887367706108,493.806452294825,838.062759554136,651.409532583609
"LOC100249892",1775.19663350642,1526.58458117973,1647.01914781837,1408.20889709523
"LOC100255037",1880.62403538322,2656.7188602122,2754.06492481024,2572.51561172849
"LOC100852790",951.858828373352,888.249411140082,736.692294027229,1001.70525965862
"LOC100243751",7674.11078613663,7178.25964799307,7193.28838050838,5937.96424462963
"LOC100250609",22.0895508694238,29.1064778791665,52.1907347267247,40.1485074011469
"LOC100248900",529.145150372106,224.822449825286,187.685911421106,198.735111635677
"LOC100855190",17.0691983991002,15.0550747650861,15.055019632709,24.0891044406882
"LOC100260861",1244.04334214618,1269.64463852226,999.65330361188,1213.48863619967
"LOC100266068",5684.04306690036,8851.38029021964,9436.48630578202,9420.84726167912
"LOC100245142",296.200795749092,372.36218252313,475.738620393606,478.770950758677
"LOC100254599",356.445025392975,313.145555113792,242.887650074372,385.42567105101
"LOC109122050",26.1058328456827,119.436926469683,171.627223812883,142.527201274072
"LOC100852627",546.214348771206,464.699974415659,660.41352788817,377.395969570781
"LOC100247746",2719.02289792725,1255.59323540818,1252.57763344139,1156.27701315303
"LOC109122051",543.202137289012,334.222659784912,261.957341609137,248.920745887111
"LOC100259711",139.565798674996,248.910569449424,295.078384801097,227.842779501509
"LOC100252861",62.2523706320125,46.1688959462642,49.1797308001829,36.1336566610322
"LOC100254854",4.01628197625887,10.0367165100574,19.0696915347648,11.0408395353154
"LOC100264443",538.181784818688,470.722004321693,517.892675365191,663.454084803953
"LOC100259410",126.512882252154,123.451613073706,100.366797551394,139.516063218986
"LOC100254288",236.960636599273,207.760031758189,241.883982098859,230.853917556595
"LOC100254676",165.671631520678,193.708628644108,156.572204180174,212.787089226079
"LOC109122087",128.521023240284,45.1652242952584,47.172394849155,50.1856342514336
"LOC100241268",396.607845155563,351.28507785201,268.983017437735,385.42567105101
"LOC100259775",134.545446204672,258.947285959482,214.784946759982,348.28830170495
"LOC100855017",16.0651279050355,57.2092841073273,118.432821110644,76.2821640621791
"LOC100246368",10619.0495452285,13291.623674269,14768.9742596876,13114.5099425846
"LOC100261741",2362.57787253428,1489.44873009252,1426.2121932053,1790.62343009115
"LOC100256637",33.1343263041357,32.1174928321838,31.113707240932,30.1113805508602
"LOC100251508",2531.26171553715,2838.38342904424,2444.93518835195,2854.55887622155
"LOC109122111",10.0407049406472,30.1101495301723,40.1467190205574,54.2004849915483
"LOC100251513",235.956566105209,840.073171891807,1123.10446460009,956.538188832325
"LOC104878070",0,29.1064778791665,52.1907347267247,52.193059621491
"LOC109122001",3.01221148219415,19.0697613691091,10.0366797551394,9.03341416525806
"LOC100258110",18.0732688931649,29.1064778791665,27.0990353388763,31.1150932358889
"LOC104878071",271.099033397474,299.094151999711,356.302131307447,265.983861532598
"LOC100855266",406.64855009621,215.789404966235,187.685911421106,261.969010792484
"LOC100852511",62.2523706320125,83.3047470334766,86.3154458941985,64.2376118418351
"LOC100248330",782.170914876415,591.162602442382,430.573561495478,422.563040397071
"LOC104877318",236.960636599273,207.760031758189,205.751934980357,186.690559415333
"LOC100258589",959.89139232587,1193.36559304583,1402.12416179297,1311.85247933248
"LOC100852665",373.514223792075,437.600839838504,340.243443699224,315.165783099003
"LOC100242372",30051.829887357,17470.912429057,14198.8908495956,15184.1654991138
"LOC100264657",3004.17891824163,2835.37241409122,3411.46744877187,2619.69010792484
"LOC100248233",2704.96591101035,2633.63441223907,2849.41338248406,2441.02924998973
"LOC100852824",342.388038476069,441.615526442527,412.507537936228,395.462797901297
"LOC100251856",130.529164228413,193.708628644108,188.68957939662,185.686846730304
"LOC104878073",240.976918575532,580.122214281319,686.508895251532,629.327853512978
"LOC100251197",744.016236101956,1029.76711393189,958.502916615809,923.415670226379
"LOC104878074",39.158749268524,370.354839221119,404.478194132116,429.589029192272
"LOC100264960",153.622785591902,100.367165100574,147.539192400549,129.478936368699
"LOC100246472",113.459965829313,135.495672885775,139.509848596437,72.2673133220645
"LOC100855046",24.0976918575532,26.0954629261493,31.113707240932,24.0891044406882
"LOC100855109",68.2767935964008,186.682927087068,282.030701119416,123.456660258527
"LOC104878060",59.2401591498183,71.2606872214077,49.1797308001829,84.3118655424085
"LOC104878063",41.1668902566534,45.1652242952584,39.1430510450435,26.0965298107455
"LOC100265443",885.590175765081,1009.69368091178,851.110443235817,1008.73124845382
"LOC100246531",1583.41916914006,1329.86493758261,1390.0801460868,1434.30542690597
"LOC100251676",33405.4253375331,20597.3496219398,13552.5286733647,20847.1124680455
"LOC100256803",4354.65373275868,3425.5313448826,2779.15662419809,2776.26928678931
"LOC100854001",1457.91035738197,1170.2811450727,952.480908762725,1268.69283387624
"LOC100248257",800.24418376958,865.16496316695,775.835345072272,834.085241258827
"LOC100266101",33.1343263041357,26.0954629261493,29.1063712899041,47.1744961963476
"LOC100242049",326.322910571033,242.88853954339,260.953673633623,233.865055611681
"LOC100245523",552.238771735595,348.274062898993,351.283791429878,380.407107625867
"LOC100264334",858.480272425333,636.327826737641,582.127425798083,614.272163237548
"LOC100241941",323.310699088839,400.464988751291,330.206763944085,311.150932358889
"LOC100263458",330.339192547292,543.990034845112,526.925687144816,609.253599812405
"LOC100244547",109.443683853054,81.2974037314651,71.2604262614894,113.41953340824
"LOC100853657",203.826310295138,178.653553879022,121.443825037186,205.761100430878
"ANR",26647.0268419835,20408.6593515508,16654.8663856782,23633.4188816851
"LOC100258037",134.545446204672,116.425911516666,115.421817184103,115.426958778297
"LOC100241484",9346.89222924845,7144.13481185887,10903.8488859834,5952.01622222003
"LOC104878358",14.056986916906,33.1211644831895,35.1283791429878,48.1782088813763
"LOC100263747",113.459965829313,424.553108375429,569.079742116402,425.574178452157
"LOC100249378",674.73537201149,735.691320187209,767.806001268161,722.673133220645
"LOC100243963",215.875156223914,322.178599972843,318.162748237918,240.891044406882
"LOC104877272",649.633609659872,423.549436724423,464.698272662952,504.867480569423
"LOC100853036",770.122068947638,489.791765690802,646.362176230975,470.741249278448
"LOC100265191",204.830380789202,277.013375677585,298.089388727639,417.544476971928
"LOC100257000",2443.90758255352,3018.04065457427,3651.3440949197,3113.51674895894
"LOC100262107",382.550858238657,444.626541395544,606.215457210417,501.856342514337
"LOC100255264",684.776076952137,329.204301529884,367.3424790381,321.188059209175
"LOC100262235",255.033905492438,162.59480746293,114.418149208589,166.61630571476
"LOC100245092",697.828993374978,629.302125180601,519.900011316219,518.919458159824
"LOC104878188",140.56986916906,47.1725675972699,33.1210431919599,45.1670708262903
"LOC100853414",289.172302290639,275.006032375573,245.898654000914,320.184346524147
"LOC100255767",266.07868092715,145.532389395833,83.3044419676567,131.486361738756
"LOC100852858",943.826264420834,977.576188079593,1069.91006189786,1182.37354296378
"LOC100245459",10704.395537224,10302.6894975739,8370.59091578622,8826.64935214215
"LOC100267774",1606.51279050355,1095.00577124727,889.249826305347,1136.20275945246
"LOC100254086",1511.1260935674,1948.12667460215,1618.91644450398,2030.51076181301
"LOC100248980",4901.87215202395,4582.76475849222,4362.94468955908,4293.88286655266
"LOC100262616",202.822239801073,122.447941422701,110.403477306533,120.445522203441
"LOC100257490",1321.35677018917,982.594546334622,1375.02512645409,996.686696233472
"LOC100252358",706.865627821561,1283.69604163634,1196.37222681261,1549.73238568427
"LOC104878378",9.03663444658246,72.2643588724135,214.784946759982,74.2747386921218
"LOC104878377",10.0407049406472,28.1028062281608,33.1210431919599,35.1299439760036
"LOC104878156",8.03256395251774,20.0734330201149,16.058687608223,10.0371268502867
"LOC104878154",0,16.0587464160919,15.055019632709,13.0482649053727
"LOC104878157",71.2890050785949,74.2717021744249,70.2567582859755,73.2710260070931
"LOC100852918",1720.97682682693,1585.80120858907,1707.2392263492,1488.50591189752
"LOC100244400",155.630926580031,229.840808080315,265.972013511193,243.902182461968
"LOC104878233",18.0732688931649,13.0477314630747,10.0366797551394,10.0371268502867
"LOC100245485",77.3134280429832,102.374508402586,108.396141355505,69.2561752669784
"LOC104878137",46.187242726977,108.39653830862,108.396141355505,94.3489923926953
"LOC100854986",142.57801015719,280.024390630602,331.210431919599,285.054402548143
"LOC104878139",477.937555174805,512.876213663934,579.116421871541,637.357554993207
"LOC104878140",105.427401876795,150.550747650861,124.454828963728,126.467798313613
"LOC100263974",3.01221148219415,31.113821181178,33.1210431919599,39.1447947161182
"LOC100258805",10.0407049406472,25.0917912751436,32.1173752164459,22.0816790706308
"LOC100251551",12.0488459287766,50.1835825502871,36.1320471185017,34.1262312909749
"LOC100854351",24.0976918575532,15.0550747650861,13.0476836816812,17.0631156454874
"LOC109122118",51.2075951973006,505.850512106894,793.901368631523,523.938021584967
"LOC100853399",7.02849345845302,30.1101495301723,27.0990353388763,18.0668283305161
"LOC100257855",159.64720855629,134.49200123477,154.564868229146,98.36384313281
"LOC100268135",4463.09334611767,4976.20404568647,6216.71944033332,4485.59198939314
"LOC100267678",115.468106817442,1276.6703400793,561.05039831229,1391.14578144974
"LOC100262518",4404.85725746191,4111.03908251952,4055.82228905181,4139.31111305825
"LOC109122117",131.533234722478,112.411224912643,125.458496939242,122.452947573498
"LOC100853669",300.21707772535,191.701285342097,161.590544057744,139.516063218986
"LOC104878364",9.03663444658246,51.1872542012929,61.2237465063501,67.2487498969211
"LOC104878399",1.00407049406472,22.0807763221263,21.0770274857927,18.0668283305161
"LOC100253499",34.1383967982004,25.0917912751436,36.1320471185017,17.0631156454874
"LOC100854015",706.865627821561,333.218988133907,258.946337682595,244.905895146996
"LOC100267779",2117.58467198249,2442.93679854798,2477.05256356839,2201.14191826788
"LOC100853914",2795.33225547617,1481.41935688448,1542.63767836492,1408.20889709523
"LOC100256556",203.826310295138,373.365854174136,280.023365168388,550.034551395713
"LOC100253887",617.503353849801,559.045109610199,665.431867765739,573.119943151372
"LOC100247282",447.815440352864,385.409913986205,345.261783576794,384.421958365982
"LOC100242143",559.267265194048,320.171256670832,241.883982098859,349.292014389978
"LOC100266951",1.00407049406472,10.0367165100574,7.02567582859755,22.0816790706308
"LOC104878424",14.056986916906,60.2202990603446,29.1063712899041,45.1670708262903
"LOC100266870",663.690596576778,1959.16706276321,1410.15350559708,2223.22359733851
"LOC100256583",405.644479602146,757.772096509336,663.424531814711,719.661995165559
"LOC104878425",30.1221148219415,99.3634934495685,132.48417276784,140.519775904014
"LOC100247008",214.87108572985,815.985052267669,2025.40197458712,948.508487352096
"LOC100251365",1445.86151145319,1629.96276123333,1924.03150906021,1764.52690028041
"LOC109122156",13.0529164228413,26.0954629261493,15.055019632709,23.0853917556595
"LOC104878407",2142.68643433411,1934.07527148807,1070.91372987337,1657.12964298234
"LOC100241762",617.503353849801,403.476003704308,277.012361241846,429.589029192272
"LOC100854230",71.2890050785949,48.1762392482756,50.1833987756968,47.1744961963476
"LOC100251916",250.013553022115,394.442958845257,517.892675365191,347.284589019921
"LOC100263826",3819.48415942218,2098.67742225301,1825.67204745985,2006.42165737232
"LOC100257048",110.447754347119,214.785733315229,131.480504792326,287.0618279182
"LOC100255614",306.241500689739,314.149226764797,440.610241250618,266.987574217627
"LOC100250428",84.3419215014363,141.51770279181,126.462164914756,117.434384148355
"LOC100854380",335.359545017616,259.950957610487,317.159080262404,267.991286902656
"LOC100854227",72.2930755726596,114.418568214655,157.575872155688,134.497499793842
"LOC100854282",93.3785559480187,119.436926469683,191.700583323162,121.449234888469
"LOC100259751",1.00407049406472,14.0514031140804,25.0916993878484,20.0742537005735
"LOC100263551",1144.64036323378,1007.68633760977,1064.89172202029,1007.72753576879
"LOC100854193",625.535917802319,666.437976267813,649.373180157516,650.40581989858
"LOC104878442",427.73403047157,253.928927704453,167.612551910827,232.861342926652
