ID,A1_A,A1_B,AF_A,AF_B
LOC104881662,93.06070172,45.59304189,54.23993959,55.08853255
LOC100249294,2.621428217,8.374232183,27.59575874,15.73958073
LOC100244128,9.174998761,86.53373256,216.0081805,95.31190552
LOC100266472,8239.148887,6262.064732,7211.057231,5713.467804
LOC100255968,657.9784826,834.6318076,860.2264103,689.0438674
LOC100250829,76.02141831,31.63598825,46.62731649,57.711796
LOC100260965,1411.639095,1116.564291,1212.310229,1152.487078
LOC100255888,1511.253367,1405.010066,1406.432118,1481.269431
LOC100250716,1558.439075,1263.578589,1066.718812,1201.454662
LOC100245586,5316.256425,5286.931918,5326.933014,5585.802316
LOC100262857,91.74998761,42.80163116,31.40207029,24.48379224
LOC100257735,6.553570544,13.0265834,15.2252462,21.86052879
LOC100267902,2082.724719,2367.116297,2773.849542,2656.491458
LOC100262754,2925.513891,2236.850463,2076.34295,1928.098639
LOC100257633,7.864284652,13.95705364,12.37051254,19.23726533
LOC100252501,689.4356212,781.5950037,852.6137872,683.7973405
LOC100247388,1112.796278,1404.079596,1262.743857,1522.367225
LOC100264636,1061.678428,1758.588758,1946.928358,1845.02863
LOC100259460,1073.474855,1279.396584,1061.960922,1175.222028
LOC100242256,872.9355964,575.9610801,443.4352956,515.9084794
LOC100264538,897.8391645,923.9569509,1504.44464,905.900313
LOC100259362,735.310615,732.2800809,904.950571,674.1787079
LOC100254349,616.0356311,842.0755695,806.9380486,692.541552
LOC100249251,512.4892165,736.9324321,510.0457477,840.3187267
LOC100254246,2722.353204,3932.167245,3623.608595,4523.380617
LOC104881665,121.8964121,120.0306613,142.7366831,137.2841208
LOC100249145,2305.546117,1910.255408,2161.033382,1644.786186
LOC100243977,249.0356807,324.7341147,232.1850045,192.3726533
LOC100266308,18561.02249,10803.68999,17899.18006,10161.6482
LOC104877337,216.2678279,277.2801323,276.9091653,291.1822435
LOC100266421,52.42856435,76.29855989,60.9009848,67.33042867
LOC100256128,31.45713861,29.77504776,13.32209042,19.23726533
LOC100261102,7358.349006,6643.557532,5956.877576,6266.101972
LOC100268156,1199.303409,1196.584732,1364.562691,1369.343523
LOC100262706,254.2785371,207.4948641,244.5555171,163.5167553
LOC100257580,5548.252822,6025.725291,5785.593556,6150.67838
LOC100247338,412.8749443,444.7647759,490.062612,445.9547873
LOC100250874,10350.70932,6704.968568,5588.616933,6290.585764
LOC100245727,952.889157,960.2452903,930.6431739,1072.040332
LOC100242204,622.5892016,724.836319,1113.346128,640.076283
LOC100268049,745.7963279,668.0776342,551.9151747,560.5039582
LOC100264483,2561.135368,2972.852425,3005.082969,4031.081509
LOC100262902,4221.810144,3772.126363,3516.080294,3386.63312
LOC100249087,70.77856187,85.60326232,72.31991945,171.3865457
LOC100257776,1249.110546,1494.33521,1572.958248,1480.39501
LOC100243933,3229.599564,1652.515151,1441.6405,1987.559278
LOC100255962,1351.346246,1244.969185,1019.139917,1456.785639
LOC100252638,95.68212994,71.64620868,29.49891451,86.56769401
LOC100250821,3.932142326,48.38445261,21.88629141,24.48379224
LOC100247531,667.1534813,639.2330566,678.4750338,628.708808
LOC100245681,685.5034789,803.9262896,733.6665512,761.620823
LOC100852430,43.25356559,108.8650184,162.7198188,134.6608573
LOC100852461,31.45713861,37.2188097,53.2883617,40.22337297
LOC100852579,76.02141831,140.5010066,199.8313564,140.7818054
LOC100259455,1601.692641,1656.237032,1696.663373,1476.022904
LOC100264681,3380.331686,3308.752183,3347.651008,3456.586812
LOC100242394,699.9213341,2187.53554,1180.908158,3350.781853
LOC100259507,452.1963675,811.3700515,978.2220683,774.7371403
LOC100244073,1557.128361,1077.484541,1041.977787,1111.389284
LOC100852656,453.5070816,310.777061,271.1996979,251.8332917
LOC100261203,149.4214084,175.8588758,142.7366831,129.4143304
LOC104881668,39.32142326,44.66257164,47.57889437,41.97221528
LOC104881669,625.2106299,657.8424615,610.9130038,715.276502
LOC100245824,3.932142326,10.23517267,4.757889437,20.11168649
LOC100254387,23.59285396,24.19222631,16.17682409,13.99073843
LOC100268147,302.7749591,458.7218296,504.3362804,448.5780508
LOC100257571,893.9070222,986.2984571,1070.525123,898.0305227
LOC100249290,1690.8212,1667.402675,1729.017022,1745.344619
LOC100244121,12400.66618,6779.406187,6898.939684,6587.014535
LOC100252445,798.2248922,978.8546952,816.4538274,981.1005321
LOC100247330,99.61427226,120.9611315,117.0440802,164.3911765
LOC100242193,772.01061,792.7606467,627.0898278,811.4628287
LOC100266464,19.66071163,26.05316679,29.49891451,32.35358261
LOC100264477,9659.962981,11403.84329,15841.86867,9482.222968
LOC100259303,597.6856336,922.0960104,804.0833149,914.6445246
LOC100254189,2228.213985,2422.944512,2321.850045,2690.593883
LOC100261256,4997.752897,5303.680383,4421.982443,6256.48334
LOC100233039,271.3178205,428.0163116,373.0185319,654.9414425
LOC100250707,955.5105853,700.6440926,710.8286819,683.7973405
LOC100245580,12225.03049,8971.594079,10023.92147,8881.495637
LOC100267896,1220.274835,1075.6236,1069.573546,1160.356868
LOC100257626,5704.227801,4369.488259,3629.318063,4100.16078
LOC100267992,2283.263977,3800.970941,3569.368656,3426.856493
LOC100252494,2005.392586,1283.118464,1275.114369,1211.947716
LOC109123923,11.79642698,30.705518,36.15995972,20.98610764
LOC100247380,19.66071163,35.35786922,9.515778875,25.3582134
LOC100262839,707.7856187,2571.81975,1159.973445,2212.285513
LOC100242250,1613.489068,790.8997062,647.0729635,776.4859826
LOC100264532,3422.274538,3401.799207,3408.551993,3493.312501
LOC100259356,1453.581947,1963.292212,2255.239593,1948.210326
LOC100254241,2133.842569,1946.543747,1154.263977,1628.172184
LOC100252584,1161.2927,1470.142983,2225.740679,1305.510779
LOC100249137,838.8570296,486.6359369,785.0517572,413.6012047
LOC104881670,676.3284801,422.4334901,286.4249441,455.57342
LOC100243971,1021.046291,1124.008053,1163.779756,1044.058855
LOC100242339,735.310615,1015.143035,817.4054053,1023.947168
LOC100259449,51.11785024,97.69937547,111.3346128,151.2748592
LOC100254332,41.94285148,114.4478398,74.22307522,170.5121246
LOC100249235,5.242856435,10.23517267,20.93471352,11.36747497
LOC100244063,431.2249418,407.5459662,350.1806626,419.7221528
LOC100266301,1406.396239,1646.001859,1462.575213,1411.315739
LOC100261093,8374.152441,8557.534821,7021.693232,7610.961703
LOC100256007,13613.07673,11515.49972,10276.08961,9476.10202
LOC100250866,1190.128411,841.1450993,581.4140892,740.6347154
LOC100266403,1629.217637,1512.944614,1647.181323,1435.799531
LOC100245722,2511.328232,2303.844321,2054.456659,2114.350345
LOC100268039,10933.9771,6690.081044,5410.671868,7257.695558
LOC100262894,622.5892016,876.5029685,647.0729635,796.5976691
LOC100256108,351.2713811,206.5643938,157.9619293,357.638251
LOC100250957,799.5356063,918.3741294,1009.624139,767.7417711
LOC100257769,2786.578195,1904.672587,1952.637825,1844.154209
LOC100245816,2897.988894,2462.954732,2404.637322,2411.653536
LOC100247524,1849.417607,1585.521293,1461.623635,1625.548921
LOC100853467,89.12855939,68.85479795,48.53047226,53.33969025
LOC109123803,65.53570544,59.55009552,94.20621086,89.19095746
LOC100247319,78.64284652,56.7586848,70.41676367,76.07464019
LOC109123801,70.77856187,30.705518,9.515778875,25.3582134
LOC100242386,15749.54073,8064.385592,6798.072428,7863.669416
LOC100264470,27.52499628,30.705518,19.03155775,30.60474031
LOC100259296,8925.96308,6960.847885,5866.477676,7346.886516
LOC100254180,231.9963972,358.2310434,257.8776075,305.1729819
LOC104881673,158.5964072,195.3987509,182.7029544,201.1168649
LOC100243919,849.3427425,1089.580654,1198.03656,997.714534
LOC100266244,165.1499777,321.0122337,260.7323412,315.6660357
LOC109123936,85.19641707,107.9345481,45.6757386,111.9259074
LOC104881674,280.4928193,195.3987509,130.3661706,194.9959168
LOC104877278,38.01070915,80.02044086,86.59358776,94.43748437
LOC100245663,1785.192616,1900.950706,1930.751534,1759.335357
LOC100264674,692.0570494,571.3087289,488.1594563,615.5924907
LOC100259498,1081.33914,814.1614622,733.6665512,1141.994024
LOC100267985,3348.874548,3312.474063,3680.703269,3018.501815
LOC100254380,20.97142574,107.9345481,88.49674353,41.09779412
LOC100249281,1215.031979,1195.654262,934.4494855,1173.473185
LOC100257711,94.37141583,107.9345481,209.3471352,144.27949
LOC100252575,4307.006561,5316.706966,5601.939024,5022.675095
LOC109123810,66.84641955,90.25561353,66.61045212,118.9212766
LOC100266457,2942.553174,1828.374027,1610.069786,1537.232384
LOC100247466,637.0070568,587.1267231,589.9782902,527.2759544
LOC100242330,2330.449685,2235.919993,2515.971934,2137.085294
LOC100264617,1774.706903,1126.799464,1025.800963,1240.803614
LOC100259439,2165.299708,2405.265577,1600.554007,2263.876361
LOC100254323,559.6749244,1242.177774,1438.785766,1123.63118
LOC100249226,344.7178106,439.1819545,490.062612,463.4432103
LOC100244055,604.2392041,956.5234093,979.1736462,963.612109
LOC100266391,277.8713911,411.2678472,399.6627127,461.694368
LOC104881677,161.2178354,65.13291698,65.65887424,62.08390176
LOC104881678,19.66071163,50.2453931,54.23993959,62.95832291
LOC100261249,1073.474855,1313.823982,1389.303716,1463.781008
LOC100852925,43.25356559,23.26175606,12.37051254,28.855898
LOC100255877,1682.956916,1436.646055,1277.969103,1340.487625
LOC100245574,680.2606224,802.9958193,562.3825315,704.7834482
LOC100250700,2586.038937,2446.206268,2235.256458,2687.096199
LOC100245804,1466.689088,803.9262896,805.9864707,730.1416616
LOC100268128,453.5070816,846.7279207,963.9484,809.7139864
LOC100267890,1259.596258,783.4559442,926.8368624,1001.212219
LOC100262740,743.1748997,822.5356944,774.5844004,801.844196
LOC100853271,35.38928094,27.91410728,68.5136079,43.72105758
LOC100252487,631.7642004,672.7299854,928.7400182,828.0768305
LOC100247372,716.9606175,716.4620868,605.2035364,593.7319619
LOC100250791,386.6606621,647.6072888,1202.79445,885.7886265
LOC100257701,2.621428217,38.14927994,9.515778875,31.47916146
LOC100242321,642.2499133,259.6011977,259.7807633,302.5497184
LOC100264610,93.06070172,120.0306613,152.252462,196.7447591
LOC100242241,1169.156985,858.8240339,716.5381493,960.9888456
LOC100249216,15.7285693,43.7321014,15.2252462,29.73031915
LOC100266380,4342.395842,4756.56388,6129.113173,6736.540552
LOC100261175,833.6141732,978.8546952,1123.813485,1099.147388
LOC100256091,1298.917682,1426.410882,1477.800459,1329.994572
LOC100853524,1821.892611,1670.194085,1631.004499,1683.260717
LOC100853588,1567.614074,2369.907708,2269.513262,2342.574265
LOC100853631,1026.289147,1145.408869,992.4957366,1125.380022
LOC104881680,241.171396,182.3721675,206.4924016,240.4658167
LOC100854877,24.90356807,35.35786922,55.19151747,60.33505946
LOC104881681,11.79642698,16.74846437,17.12840197,24.48379224
LOC100854915,93.06070172,137.7095959,122.7535475,162.6423342
LOC100854950,2904.542465,2007.954783,1902.204197,2471.988596
LOC100254234,1886.117602,2232.198112,2543.567693,2035.652441
LOC100261085,935.8498736,843.0060398,844.0495862,754.6254538
LOC100243965,3987.192319,3851.216334,3668.332756,4285.538064
LOC100254161,2361.906824,2059.130647,2691.062266,1824.042522
LOC100266295,338.1642401,350.7872814,260.7323412,404.8569932
LOC100249128,3723.738783,3425.991433,3787.279992,3455.712391
LOC100243903,1883.496174,2645.3269,3508.467671,2604.900611
LOC100255999,922.7427325,772.2903013,890.6769027,832.4489363
LOC100250859,1175.710556,968.6195225,1188.520781,1141.994024
LOC100245719,1220.274835,2837.00377,3026.96926,2821.757056
LOC109123948,51.11785024,55.82821455,52.33678381,61.20948061
LOC100255941,120.585698,138.6400661,117.995658,116.2980132
LOC100267969,121.8964121,226.1042689,199.8313564,227.3494994
LOC104881688,35.38928094,59.55009552,51.38520592,54.2141114
LOC100252557,31.45713861,40.94069067,29.49891451,27.98147685
LOC104881684,23.59285396,40.94069067,55.19151747,52.46526909
LOC100264605,470.546365,438.2514842,399.6627127,458.1966834
LOC100262888,600.3070618,1248.691066,1241.809143,1165.603395
LOC100257762,2845.56033,2645.3269,4150.782745,2631.133245
LOC100252624,12302.36262,6237.872506,5628.583204,5493.988095
LOC100244038,6.553570544,12.09611315,7.6126231,22.73494994
LOC100266373,875.5570246,752.7504262,733.6665512,752.0021904
LOC100261167,7824.963229,3209.191867,2932.763049,3345.535326
LOC100247518,2749.8782,2349.437362,2663.466507,2295.355523
LOC100242380,1766.842619,1383.609251,1737.581223,1657.902503
LOC100262962,35.38928094,62.34150625,52.33678381,38.47453067
LOC100264665,12277.45906,8969.733138,7703.022999,9476.10202
LOC104881691,125.8285544,154.4580603,124.6567033,177.5074938
LOC100259491,3.932142326,14.88752388,13.32209042,16.61400188
LOC100254377,6.553570544,66.06338722,19.03155775,29.73031915
LOC100249277,8922.030938,10364.50803,11858.56363,8806.295418
LOC109123938,114.0321275,65.13291698,82.78727621,41.09779412
LOC100254153,5.242856435,37.2188097,51.38520592,28.855898
LOC100249048,1245.178403,1241.247304,1490.170972,1350.980679
LOC100243896,545.2570692,572.2391992,707.0223704,461.694368
LOC100244110,3929.520898,3595.337017,3753.974766,3720.662
LOC100266451,3802.381629,3082.647914,2963.213542,3519.545135
LOC100266219,52.42856435,75.36808965,64.70729635,59.46063831
LOC100261014,566.228495,752.7504262,697.5065915,758.9975596
LOC100255935,166.4606918,203.7729831,123.7051254,132.0375939
LOC100250775,1900.535458,1763.24111,1858.431614,1913.23348
LOC100261243,14603.9766,11065.15212,10816.58585,10639.95657
LOC100245639,2127.288998,3200.817634,2698.674889,2996.641286
LOC100256158,154.6642648,228.8956797,193.1703112,233.4704475
LOC100245569,1424.746236,1513.875085,1512.057263,1797.809888
LOC100268107,22.28213985,18.60940485,35.20838184,50.71642679
LOC100262957,326.3678131,318.220823,248.3618286,340.149828
LOC104881695,2.621428217,12.09611315,9.515778875,13.99073843
LOC104881696,26.21428217,34.42739897,58.99782902,28.855898
LOC100853083,1553.196219,1562.259537,1188.520781,1679.763032
LOC100853126,517.7320729,546.1860324,603.3003807,651.4437579
LOC100264446,804.7784628,798.3434681,565.2372652,799.2209325
LOC100257613,2668.613925,1624.601044,2362.767895,1682.386296
LOC100252480,566.228495,171.2065246,168.4292861,151.2748592
LOC104881711,69.46784776,80.9509111,77.07780888,118.9212766
LOC100262734,13609.14459,17906.89982,11817.64578,16619.24841
LOC100247366,7646.70611,10278.90477,9134.196142,17582.86052
LOC100242238,490.2070767,1013.282094,1349.337444,629.5832291
LOC100264515,38978.01617,24630.47779,18664.24868,23454.59855
LOC100267953,300.1535309,401.0326745,495.7720794,394.3639394
LOC100259339,2673.856782,3641.860529,3366.682566,4058.188564
LOC100254227,5447.327836,5031.052601,5982.570179,4623.93905
LOC100257679,1471.931944,1516.666495,1480.655193,1451.539112
LOC100249121,8705.76311,5861.962528,6094.856369,5385.559873
LOC100242301,19.66071163,147.0142983,79.93254255,123.2933824
LOC100264593,85.19641707,136.7791257,93.25463297,134.6608573
LOC100853943,619.9677734,775.081712,639.4603404,697.788079
LOC100249197,1062.989142,1004.907862,967.7547116,919.0166303
LOC100266289,335.5428118,347.9958707,693.70028,284.1868743
LOC100255991,702.5427623,311.7075313,739.3760186,853.4350439
LOC100854125,32.76785272,40.01022043,66.61045212,77.82348249
LOC100265406,26.21428217,27.91410728,14.27366831,14.86515958
LOC100243109,478.4106497,826.2575754,594.7361797,1249.547826
LOC100256067,1053.814143,1402.218656,1562.490891,1357.101627
LOC100250853,50605.36102,29513.58562,18669.00657,31055.94162
LOC100245714,6164.288453,4126.635526,3901.469339,4720.125376
LOC100268029,378.7963774,181.4416973,137.0272158,175.7586515
LOC100262881,106.1678428,44.66257164,64.70729635,32.35358261
LOC100257755,1718.346197,1822.791205,1682.389705,1965.698749
LOC100268097,488.8963626,1256.134827,836.4369631,1373.715629
LOC100252617,44147.47261,21787.8912,16636.43621,19403.40535
LOC100247511,3339.699549,3036.124401,3235.364817,3016.752973
LOC100242374,347.3392388,2038.660301,1238.002832,1818.795995
LOC100266209,61.60356311,50.2453931,79.93254255,54.2141114
LOC100261002,1816.649755,2058.200177,2318.995312,1988.433699
LOC100264659,1534.846221,1595.756466,2268.561684,1645.660607
LOC100259485,1182.264126,1213.333196,1205.649183,1037.937907
LOC100254372,3953.113752,4044.754144,6910.358619,3133.050986
LOC100250761,1507.321225,571.3087289,491.0141899,437.2105758
LOC100249271,4487.885108,2280.582565,2031.61879,2766.668524
LOC100245627,328.9892413,310.777061,181.7513765,247.4611859
LOC100244103,11076.84493,10652.95381,9943.037346,11287.90265
LOC100266445,2103.696145,2106.584629,2350.397382,2478.109544
LOC100261236,12592.03044,10331.0111,10451.17994,9359.804006
MIR169W,141.5571237,112.5868993,123.7051254,167.8888611
LOC104881698,226.7535408,70.71573843,73.27149734,51.59084794
LOC100262798,116.6535557,159.1104115,164.6229745,156.5213861
LOC100256152,127.1392685,326.5950551,181.7513765,289.4334012
LOC100250998,439.0892264,419.6420794,462.4668533,430.2152066
LOC100245564,757.5927548,1195.654262,1310.322751,645.3228099
LOC109123813,965.9962981,634.5807054,461.5152754,540.3922717
LOC100264586,2055.199722,1200.306613,944.9168423,1111.389284
LOC100267880,8460.659572,7371.185262,7732.521914,7356.505148
LOC100262730,810.0213192,481.9835856,765.0686215,562.2528005
LOC100259413,119.2749839,206.5643938,160.816663,166.1400188
LOC100257605,3819.420913,3500.429052,3397.133058,3783.620323
LOC100254290,192.674974,171.2065246,157.9619293,236.0937109
LOC100252475,22708.12193,22783.49436,26287.33914,20705.41845
LOC100247362,4722.502934,3201.748105,4003.288173,3097.199719
LOC100249192,376.1749492,396.3803233,353.0353963,460.8199469
LOC100244019,203.1606869,290.3067157,269.2965422,273.6938204
LOC100242230,745.7963279,557.3516753,474.8373658,439.8338392
LOC100264508,1108.864136,797.4129979,717.4897272,762.4952442
LOC100261148,179.5678329,239.1308523,258.8291854,254.4565551
LOC100259331,11.79642698,27.91410728,19.03155775,21.86052879
LOC100254223,4996.442182,4311.799104,4512.382342,4006.597717
LOC100249115,1483.728371,1078.415011,1049.59041,1082.533386
LOC100256060,47.18570791,31.63598825,34.25680395,22.73494994
LOC100245770,280.4928193,302.4028288,269.2965422,327.9079318
LOC100268091,91.74998761,105.1431374,71.36834156,103.1816959
LOC104881701,2863.910328,3840.050691,5860.768209,3732.029475
LOC100262941,273.9392487,398.2412638,488.1594563,409.2290989
LOC100257816,613.4142029,444.7647759,367.3090646,472.1874219
LOC100243953,1962.139021,1612.50493,1149.506088,1460.283323
LOC100266283,3065.7603,2470.398494,2956.552496,2283.988048
LOC100247571,212.3356856,315.4294122,226.4755372,312.1683511
LOC100261075,753.6606125,776.9426525,709.8771041,562.2528005
LOC104881703,951.5784429,1290.562226,1403.577384,1192.710451
LOC100255987,3689.660216,3274.324784,3157.335431,3080.585717
LOC100259259,549.1892116,417.7811389,465.321587,457.3222623
LOC100250848,2622.738932,2843.517061,3364.77941,3132.176565
LOC100245706,6093.509891,6092.719148,6139.58053,7575.110436
LOC100854732,547.8784975,598.292366,684.1845011,536.8945871
LOC100268024,492.8285049,497.8015798,562.3825315,572.7458543
LOC104881704,904.392735,1187.28003,1493.025705,1427.929741
LOC100257748,4531.138674,3418.547671,3666.4296,3013.255288
LOC100243877,1024.978433,616.9017708,541.447818,585.8621716
LOC100266202,553.1213539,535.0203895,550.012019,538.6434294
LOC100252611,2869.153184,2607.17762,5298.385677,2591.784293
LOC100247503,2468.074667,1321.267744,1195.181827,1295.017725
LOC100242366,1717.035482,2437.832035,2478.860397,2835.747795
LOC100260999,30.1464245,53.03680383,60.9009848,55.08853255
LOC100255920,260.8321076,308.9161205,292.1344115,305.1729819
LOC104881705,2903.231751,2569.02834,2228.595412,2421.272169
LOC100245621,9652.098697,8361.2056,12427.60721,7656.431603
LOC100262792,266.0749641,174.9284056,196.0250448,240.4658167
LOC104881706,36.69999504,14.88752388,30.4504924,30.60474031
LOC100257666,568.8499232,681.1042176,782.1970235,813.211671
LOC100264653,10553.87,9877.872095,10575.83664,11206.58148
LOC100247426,150.7321225,385.2146804,317.8270144,543.8899563
LOC100259477,6501.141979,5941.052499,5639.050561,6912.299203
LOC100254365,499.3820754,410.337377,298.7954567,506.2898468
LOC100249183,2500.842519,2556.932227,3109.756536,2312.843946
LOC100257462,9.174998761,17.67893461,8.564200987,6.120948061
LOC100262587,190.0535458,195.3987509,207.4439795,149.5260169
LOC100232927,5679.324233,4719.34507,4671.29585,4945.726033
LOC100267748,728.7570445,646.6768186,854.5169429,653.1926002
LOC100259124,4365.988696,4362.044497,3805.359972,4765.595276
LOC100255737,1090.514138,737.8629023,795.5191139,745.8812423
LOC100245550,865.0713118,1273.813762,1357.901645,1196.208135
LOC100264300,964.685584,1255.204357,1433.076299,1253.919931
LOC100247209,1724.899767,1947.474218,2152.469181,1864.265895
LOC100267754,4206.081575,3518.107987,3305.781581,3311.432901
LOC100245433,271.3178205,576.8915504,705.1192146,619.9645965
LOC100242017,162.5285495,160.0408817,157.9619293,176.6330726
LOC100260815,22.28213985,16.74846437,19.98313564,21.86052879
LOC100248844,7.864284652,24.19222631,8.564200987,6.120948061
LOC100254066,35.38928094,40.01022043,45.6757386,36.72568837
LOC104881729,32.76785272,22.33128582,5.709467325,7.869790364
LOC100250685,3856.120908,4140.592579,3832.004153,3925.276549
LOC100243819,1183.57484,1290.562226,1245.615455,1384.208683
LOC100252274,8429.202433,5727.974813,4523.801277,5865.617085
LOC100248966,165.1499777,184.233108,175.0903313,196.7447591
LOC100245443,224.1321126,169.3455841,157.0103514,174.0098092
LOC100262532,4130.060157,4206.655967,4747.422081,4002.225611
LOC100267645,1.310714109,2.791410728,20.93471352,13.99073843
LOC104881728,64.22499133,53.96727407,68.5136079,81.3211671
LOC100266146,270.0071064,168.4151139,189.3639996,231.7216052
LOC100267691,6334.681288,5169.692668,5222.259446,6448.855993
LOC100245378,3550.724521,3181.277759,3396.18148,4184.10521
LOC100232946,862.4498835,942.5663557,1027.704118,912.0212611
LOC100252352,2215.106844,2586.707274,2766.236919,2485.104913
LOC100262611,361.757094,554.5602646,356.8417078,624.3367022
LOC100255684,730.0677586,406.615496,415.8395368,446.8292085
LOC100253958,558.3642103,602.9447172,700.3613252,511.5363737
LOC100260952,743.1748997,1175.183916,1260.840701,1129.752128
LOC100264385,24.90356807,20.47034534,25.69260296,15.73958073
LOC100260757,1038.085574,1225.429309,1474.945726,1395.576158
LOC104881723,125.8285544,84.67279207,92.30305508,73.45137673
LOC109124003,40.63213737,15.81799412,38.0631155,27.98147685
LOC100247140,436.4677982,456.8608891,554.7699084,434.5873123
LOC100265967,583.2677784,457.7913593,407.2753358,506.2898468
LOC100252371,492.8285049,643.8854078,815.5022496,663.685654
LOC100243653,2059.131865,1953.057039,1853.673725,1887.875266
LOC100248788,86.50713118,109.7954886,119.8988138,129.4143304
LOC104881719,2196.756846,1379.88737,1194.230249,1174.347607
LOC104881718,770.6998959,488.4968773,427.2584715,382.1220432
LOC104881717,1121.971277,783.4559442,841.1948525,698.6625001
LOC100852431,1897.914029,1428.271822,1432.124721,1173.473185
LOC100247260,15.7285693,33.49692873,70.41676367,41.97221528
LOC100263713,5.242856435,8.374232183,29.49891451,20.11168649
LOC100258566,1154.73913,353.5786922,431.064783,865.6769401
LOC104877419,76.02141831,56.7586848,36.15995972,53.33969025
LOC100249847,516.4213588,387.0756209,373.9701098,548.262062
LOC100854387,121.8964121,95.83843498,131.3177485,90.93979976
LOC100262312,3871.849477,3385.981213,2785.268477,3394.50291
LOC100260525,127.1392685,193.5378105,205.5408237,174.0098092
LOC100253773,2432.685386,1806.042741,4355.371991,1943.83822
LOC100245933,36.69999504,66.06338722,69.46518579,58.58621716
LOC100854779,13.10714109,122.822072,190.3155775,167.8888611
LOC100267470,977.7927251,1270.091881,1404.528962,1338.738783
LOC100262416,1738.006908,1915.838229,2161.033382,2010.294227
LOC109124072,66.84641955,14.88752388,22.8378693,11.36747497
LOC100267570,4786.727925,4243.874776,4439.110845,3761.759794
LOC100265863,28.83571039,33.49692873,20.93471352,23.60937109
LOC100267466,163.8392636,194.4682807,160.816663,219.479709
LOC100855173,135.0035532,162.8322924,150.3493062,125.9166458
LOC109124080,38.01070915,28.84457752,34.25680395,14.86515958
LOC100267576,49.80713613,62.34150625,58.04625114,69.95369213
LOC100258927,78.64284652,76.29855989,94.20621086,107.5538016
LOC100257205,74.7107042,80.9509111,81.83569832,114.5491709
LOC100852657,17.03928341,23.26175606,18.07997986,33.22800376
LOC100265400,484.9642202,586.1962528,591.881446,680.2996559
LOC100246500,1829.756896,2035.868891,2019.248277,2036.526862
LOC100253447,1447.028376,1082.136892,1012.478872,943.5004226
LOC100263739,393.2142326,368.4662161,412.9848032,459.9455257
LOC100256860,5.242856435,10.23517267,5.709467325,24.48379224
LOC100255104,335.5428118,199.1206319,194.121889,195.870338
LOC100248224,2177.096135,2254.529398,2247.62697,2054.889706
LOC100241478,4705.46365,2391.308523,2171.500739,2579.542397
LOC100246602,302.7749591,213.0776855,165.5745524,189.7493899
LOC100251741,20.97142574,56.7586848,50.43362804,34.10242491
LOC100265532,1180.953412,955.5929391,800.2770034,926.0119995
LOC109123999,20.97142574,32.56645849,50.43362804,26.23263455
LOC104881786,549.1892116,398.2412638,419.6458484,376.0010952
LOC100248442,790.3606076,479.1921749,522.4162602,499.2944776
LOC100260421,2690.896065,2492.72978,2240.014347,2374.053427
LOC100250170,47.18570791,85.60326232,87.54516565,85.69327285
LOC109123990,2.621428217,13.0265834,17.12840197,13.11631727
LOC100854074,429.9142277,307.05518,204.5892458,242.214659
LOC100255239,4427.592259,2355.020184,2428.426769,2228.025094
LOC100250079,125.8285544,291.2371859,281.6670547,413.6012047
LOC100243207,153.3535507,205.6339236,133.2209042,157.3958073
LOC100255228,141.5571237,233.5480309,288.3280999,209.8610764
LOC100244930,654.0463403,723.9058487,641.3634962,675.9275502
LOC109124082,74.7107042,27.91410728,50.43362804,45.46989988
LOC100244941,787.7391793,1162.157333,1099.07246,932.1329476
LOC100252221,2.621428217,7.44376194,19.98313564,9.618632667
LOC100243849,698.61062,481.9835856,612.8161595,438.9594181
LOC100854413,490.2070767,550.8383836,778.3907119,517.6573217
LOC100248835,28.83571039,58.61962528,98.9641003,57.711796
LOC100250668,545.2570692,337.760698,359.6964415,273.6938204
LOC100243575,854.5855989,816.0224027,790.7612245,716.1509231
LOC104881819,14.4178552,33.49692873,13.32209042,27.98147685
LOC100267612,26.21428217,41.87116091,42.82100494,48.09316334
LOC104881844,11.79642698,12.09611315,12.37051254,9.618632667
LOC100247844,169.08212,272.6277811,271.1996979,358.5126721
LOC100259790,1229.449834,1840.47014,1523.476198,2393.290692
LOC100259890,477.0999356,333.1083468,311.1659692,292.9310858
LOC100251295,300.1535309,422.4334901,306.4080798,395.2383605
LOC104881818,13.10714109,13.95705364,19.03155775,4.372105758
LOC100854237,243.7928242,155.3885305,123.7051254,182.7540207
LOC100263313,28.83571039,63.27197649,35.20838184,46.34432103
LOC100254773,584.5784925,721.114438,807.8896265,605.0994369
LOC100261621,681.5713365,603.8751874,543.3509737,667.1833387
LOC100249656,2233.456841,1488.752388,1504.44464,1160.356868
LOC100244506,3485.188815,3118.936253,3250.590064,2987.897075
LOC100247838,83.88570296,65.13291698,52.33678381,75.20021904
LOC100266825,4355.502983,5727.974813,5797.01249,5953.933621
LOC100261633,2629.292502,2890.971044,3011.744014,3000.138971
LOC100244411,4051.41731,3208.261396,2410.346789,2870.724641
LOC100256535,2390.742534,1487.821918,1448.301545,1616.804709
LOC100251390,174.3249765,83.74232183,90.39989931,115.423592
LOC100246253,3904.61733,2221.962939,1866.995815,2280.490363
LOC100240976,947.6463006,873.7115578,962.0452442,788.7278787
LOC100263235,1052.503429,963.9671713,875.4516565,960.9888456
LOC100258098,479.7213638,328.4559956,397.759557,306.0474031
