"","F1_A","F1_B","AF1_A","AF1_B"
"LOC100257850",129.217058680364,108.315068733426,111.324934135032,71.5723875123429
"CHI4D",142.1387645484,141.107704221527,107.34904363021,61.6317781356286
"CHI4C",484.066981364133,207.686691424642,3352.66966819165,3433.48647871712
"LOC100262956",788.22405795022,979.804199735392,845.870704901005,735.605093876858
"LOC100855070",173.946040531259,147.070001583,241.535348167972,180.9190906562
"LOC100264463",1081.4473834172,1196.43433720224,1750.38579474814,1985.13969252984
"LOC100259285",1359.76104826721,1321.64258179318,950.237830652598,985.114389232387
"LOC100257831",126.235126556971,167.938042348155,178.915072717016,231.616198477443
"LOC100252686",21.8675022382154,12.9183109498581,131.204386659145,175.948785967843
"LOC100247585",37.7711402296448,53.6606762532568,205.752333624569,176.942846905514
"LOC100242452",175.933995280188,195.762096701696,311.113432002367,336.986657870615
"LOC100264445",3084.31179296284,2637.32286622488,1800.08442605843,1884.73953782503
"LOC100254168",1290.18263205471,1114.94960659545,1064.54468266625,1108.37794550364
"LOC100249064",1923.34621958849,2044.07427875832,1708.63894444751,1831.06024719077
"LOC100254146",446.295841134488,402.455071899426,329.004939274069,406.570923507615
"LOC100243890",242.530479369298,227.561015962885,279.306307963787,298.218281301429
"LOC100266214",1037.71237894077,1144.76109340281,1766.28935676743,1841.99491750516
"LOC100261007",666.958818265571,687.651629023216,514.877820374525,430.428386011729
"LOC100255929",198.795474892868,228.554732189797,489.034532093178,364.820364125415
"LOC100243911",29.8193212339301,10.9308784960338,144.126030799819,205.770614097986
"LOC100266234",8342.45210387919,9369.75030355478,5191.51902667209,5335.12505248256
"LOC109122661",97.4097826975051,68.5664196569392,39.7589050482259,49.7030468835715
"LOC100250767",74.5483030848253,45.7109464379595,27.8312335337581,54.6733515719286
"LOC100245633",2.98193212339301,4.96858113456081,39.7589050482259,36.7802546938429
"LOC100267952",4.96988687232169,1.98743245382432,125.240550901911,146.1269578377
"LOC100266359",24.8494343616084,6.95601358838514,26.8372609075525,37.7743156315143
"LOC100242444",9767.81565886105,8034.19569458483,4571.28010791977,4101.49542883232
"LOC100250790",2840.78733621908,2270.64157849429,1105.29756034068,1159.07505332489
"LOC100264726",116.295352812328,97.3841902373919,21.8673977765242,13.9168531274
"LOC100233046",2456.11809230138,2085.81036028863,1385.59784093067,1370.8100330489
"LOC100267975",2078.40669000493,2279.5850245365,1688.75949192339,1340.98820491876
"LOC100254139",87.4700089528617,48.692095118696,52.6805491888993,66.6020828239858
"LOC100249037",558.615284448958,568.405681793757,613.281110368884,711.747631372744
"LOC100250760",687.832343129322,821.803319656358,979.063036812562,849.922101709072
"LOC100257700",2773.1968747555,2714.83273192403,1944.21045685824,1958.30004721272
"LOC100262824",20179.728656375,16468.8590286153,22970.7073916125,28109.061134535
"LOC100252564",41.7470497275022,18.8806083113311,47.710686057871,57.6555343849429
"LOC100247455",530.783917963956,547.537641028601,407.528776744315,503.988895399415
"LOC100242320",3545.51729471429,3288.20699485235,2398.45594703423,2610.40402232517
"LOC100264609",3153.89020917534,2439.57333706936,1395.53756719273,1082.53236112419
"LOC100245626",4435.12704485988,4752.94471332087,5761.06534148793,6158.20750887451
"LOC100267947",76.536257833754,131.170541952405,204.758360998363,334.998535995272
"LOC100259432",2627.08220070925,2837.05982783422,2596.25649964915,3371.85470058149
"LOC100254312",4436.12102223434,3817.85774379653,1178.8515346799,1373.79221586192
"LOC100249215",9.93977374464338,35.7737841688378,117.288769892266,158.055689089757
"LOC109122547",577.50085456378,621.072641820101,172.951236959782,104.3763984555
"LOC100264585",913.465207132727,858.570820052108,1483.00715829882,1348.94069242013
"LOC100259412",6.95784162125037,8.94344604220946,50.692603936488,49.7030468835715
"LOC100249191",11.9277284935721,20.8680407651554,329.998911900275,372.772851626786
"LOC100257815",3585.27638969287,3910.27335289936,2772.18965448755,2837.04991611426
"LOC100244046",1320.00195328864,1356.4226497351,675.90138581984,813.141847015229
"LOC100242438",382.68128916877,447.172302110473,281.294253216198,214.717162537029
"LOC100266379",458.22356962806,429.285410026054,816.051526114836,932.429159535801
"LOC100261174",6435.00952228212,5365.07390909876,3108.15240214506,2489.12858792926
"LOC100256090",863.76633840951,702.557372426899,768.340840056965,642.163365735743
"LOC100250942",24.8494343616084,21.8617569920676,17.8915072717016,20.8752796911
"LOC100259258",265.391958981978,328.920071107926,290.240006852049,191.853760970586
"LOC100268122",724.609505984502,622.066358047014,994.966598831852,1124.28292050639
"LOC100262970",159.036379914294,149.057434036824,73.5539743392178,94.4357890787858
"LOC104879497",9.93977374464338,12.9183109498581,12.9216441406734,8.94654843904287
"LOC109122654",111.325465940006,169.92547480198,279.306307963787,202.788431284972
"LOC104879502",366.777651177341,452.140883245034,555.630698048956,245.533051604843
"LOC100257843",2280.18409702119,2187.16941543367,2681.73814550283,2256.51832851415
"LOC100254133",7.9518189957147,7.9497298152973,10.9336988882621,9.9406093767143
"LOC100252695",377.711402296448,284.202840896878,950.237830652598,362.832242250072
"LOC100247303",3505.75819973572,3018.90989735915,1989.9331976637,1765.45222530446
"LOC100266201",7.9518189957147,3.97486490764865,31.8071240385807,30.8158890678143
"LOC100264458",2584.34117360728,3375.65402282062,2626.07567843532,1850.9414659442
"LOC100245620",205.753316514118,262.341083904811,143.132058173613,157.061628152086
"LOC100267940",322.048669326445,337.863517150135,333.974802405097,343.945084434315
"LOC100262791",136.174900301614,104.340203825777,178.915072717016,222.6696500384
"LOC100247425",1647.02050948741,1288.84994630507,804.123854600368,752.504129817272
"LOC104879503",5214.40530643992,4565.13234643447,3884.44502321167,3917.5941553631
"LOC100242287",1084.42931554059,1038.43345712321,559.606588553779,638.187121985058
"LOC100264576",813.073492311828,863.539401186669,1207.67674083986,1566.64003777017
"LOC100259405",27788.6254578995,25702.4702090831,15572.5691347639,10485.3547705582
"LOC109122644",12.9217058680364,28.8177705804527,24.8493156551412,26.8396453171286
"LOC100259276",402.560836658057,317.989192611892,368.763844322295,375.7550344398
"LOC100254160",354.849922683769,537.60047875948,521.835628757964,511.941382900786
"LOC104879498",19.8795474892868,4.96858113456081,66.5961659557783,146.1269578377
"LOC104879499",4.96988687232169,0,18.8854798979073,26.8396453171286
"LOC100250911",371.747538049662,419.348247756933,416.474530380166,393.648131317886
"LOC100245762",732.561324980217,651.877844854379,441.323846035307,496.036407898043
"LOC100249056",647.079270776284,648.896696173642,745.479469654235,686.896107930958
"LOC100268085",578.494831938245,567.411965566845,1229.54413861638,1558.6875502688
"LOC100243902",1180.84512086363,1091.10041714955,1633.09702485588,1798.25623624762
"LOC100262934",64.608529340182,57.6355411609054,32.8010966647863,29.8218281301429
"LOC100257808",422.440384147344,332.894936015574,635.148508145408,653.098036050129
"LOC100266227",24531.3616017799,20147.5965006441,15316.1241972028,12010.2442489462
"LOC109122648",1014.85089932809,1052.34548429998,1525.74798122567,1939.41288939696
"LOC100242432",5820.73150486316,5583.69147901944,5272.03080939475,3517.98165841919
"LOC100261021",9663.44803454229,9164.05104458396,9021.29555544245,9970.43120484444
"LOC100259542",1994.91259054993,1903.9602907637,1178.8515346799,1185.91469864202
"MLO15",5328.71270450332,5226.94735355797,9349.30652209031,10296.4831924007
"LOC109122651",16.8976153658937,13.9120271767703,120.270687770883,159.049750027429
"LOC100250782",1764.3098396742,1458.77542110705,4771.0686057871,5822.21491194156
"LOC100854741",27.8313664850015,22.8554732189797,40.7528776744315,49.7030468835715
"LOC100245646",1778.2255229167,1694.28616688524,1464.12167840092,1265.43957365573
"LOC100267968",1046.65817531095,1220.28352664814,1310.05592133904,1370.8100330489
"LOC100255912",82.5001220805401,107.321352506514,224.637813522476,265.414270358272
"LOC100258016",2043.61748189868,1736.02224841555,1894.51182554796,2124.30822380385
"LOC100252881",337.952307317875,420.341963983845,310.119459376162,365.814425063086
"LOC100251153",72.5603483358967,46.7046626648716,115.300824639855,123.263556271257
"LOC100247768",7303.74574756395,5060.99674366364,2540.59403258163,2622.33275357723
"LOC100263178",1947.20167657564,1895.01684472149,1422.37482810028,1226.67119708654
"LOC100242636",141044.395459115,139005.994401608,28226.8346389879,25527.4848794023
"LOC100264920",79.518189957147,51.6732437994324,38.7649324220202,63.6199000109715
"LOC100249309",134.186945552686,212.655272559203,102.379180499182,57.6555343849429
"LOC100244150",203.765361765189,122.227095910196,612.287137742678,673.973315741229
"LOC100246785",3200.60714577517,3345.84253601325,3446.10309505498,3423.5458693404
"LOC100251915",37.7711402296448,45.7109464379595,91.4454816109195,74.5545703253572
"LOC100257047",67.590461463575,69.5601358838514,199.788497867335,283.307367236357
"LOC100262157",5413.20078133278,5532.01823522001,4687.57490518583,3947.41598349325
"LOC100245011",1843.82802963135,1717.14164010422,1217.61646710192,1172.99190645229
"LOC100250144",3738.34890536037,3042.75908680504,2938.18308306389,3082.5829677191
"LOC100245017",97.4097826975051,87.4470279682703,307.137541497545,376.749095377472
"LOC100250148",11544.0532270288,11278.679175453,6726.21276153361,5397.75089155586
"LOC100255318",597.380402053067,376.61844999971,138.162195042585,324.063865680886
"LOC100255312",4406.30170100041,4492.59106186989,3674.71679908227,3730.71069908088
"LOC100260398",1223.5861479656,940.055550658906,625.208781883352,602.400928228886
"LOC100265613",1739.46040531259,1862.22420923339,1632.10305222967,1261.46332990504
"LOC100243302",6239.19597951265,5621.4526956421,2832.82198468609,2759.51316297589
"LOC100248427",459.217547002524,523.68845158271,605.329329359239,597.430623540529
"LOC100253534",25372.2664605767,25914.1317654154,14656.1263734023,12894.9584834738
"LOC100258679",26.8373891105371,73.5350007915,156.053702314286,184.895334406886
"LOC100263832",9008.4169447703,8155.42907426812,7865.30539116528,8266.61075767561
"LOC100248421",16.8976153658937,41.7360815303108,149.095893930847,193.841882845929
"LOC100241562",292.229348092515,255.385070316426,326.023021395452,415.517471946658
"LOC100253527",16.8976153658937,8.94344604220946,69.5780838343953,72.5664484500144
"LOC100854198",74.5483030848253,65.5852709762027,46.7167134316654,47.7149250082286
"LOC104879636",195.813542769475,166.944326121243,58.6443849461331,40.7564984445286
"LOC100251826",26883.1120697625,24411.6328303242,20814.7807653724,22384.2641944853
"LOC100255205",0,5.96229736147297,8.94575363585082,18.8871578157572
"LOC100260500",692.802230001643,618.091493139365,353.85425492921,339.968840683629
"LOC100256958",384.669243917699,435.247707387527,390.631242098819,344.939145371986
"LOC100262063",843.886790920223,885.401158178737,795.178100964517,647.133670424101
"LOC104879598",190.843655897153,205.699258970818,303.161650992722,342.951023496643
"LOC100267227",9132.66411657834,8818.23779761853,7745.0347033944,8613.53802492294
"LOC100244915",4170.72906325236,3717.4924048784,3053.48390770375,2624.32087545257
"LOC100258776",4839.67583626686,4314.71585725261,2161.89046199728,2336.04320352786
"LOC100250052",1458.16480833918,1576.03393588269,2252.341970982,2903.65199893825
"LOC100263945",1952.17156344796,2003.33191345492,1987.94525241129,1661.07582684896
"LOC100267325",165.994221535544,241.473043139655,272.348499580347,273.366757859643
"LOC100255213",4895.33856923686,5352.15559814891,7254.01222604881,7492.23728722956
"LOC100260286",22764.0698299823,19769.9843344175,12685.0786556365,14288.6319180891
"LOC100245016",870.72418003076,984.772780869953,197.800552614924,143.144775024686
"LOC100265730",5713.38194842101,6453.19317756758,4426.16010449374,3792.3424772165
"LOC100255316",66.5964840891106,68.5664196569392,89.4575363585082,142.150714087014
"LOC100248426",1223.5861479656,1203.39035079063,706.714537232215,630.234634483686
"LOC100232973",5837.62912022906,4240.1871402342,2372.61265875288,1946.37131596066
"LOC100253532",647.079270776284,669.764736938797,378.703570584351,232.610259415115
"LOC100248535",1935.27394808207,1838.3750197875,835.930978638949,775.367531383715
"LOC100253639",495.994709857705,465.059194194892,839.906869143771,970.203475167315
"LOC100263831",215.693090258761,220.6050023745,203.764388372158,158.055689089757
"LOC104879595",612.290062670032,540.581627440216,507.920011991085,438.3808735131
"LOC100241560",9.93977374464338,12.9183109498581,81.505755348863,132.2101047103
"LOC109122799",26.8373891105371,8.94344604220946,42.7408229268428,17.8930968780857
"LOC100256957",16.8976153658937,27.8240543535405,6.95780838343953,0.99406093767143
"LOC100267225",84.4880768294687,75.5224332453244,248.493156551412,305.176707865129
"LOC100853477",2001.87043217118,1746.95312691158,1212.64660397089,925.470732972101
"LOC100250050",2.98193212339301,3.97486490764865,84.4876732274799,90.4595453281001
"LOC100258782",1912.41246846939,1501.50521886428,1196.7430419516,1093.46703143857
"LOC100263951",4976.84471394294,4915.91417453447,2243.39621734614,2110.39137067645
"LOC100255211",520.844144219313,459.096896833419,975.087146307739,1442.38242056124
"LOC104879594",262.410026858585,216.630137466851,249.487129177617,259.449904732243
"LOC100241673",471.145275496096,543.562776120953,713.672345615654,599.418745415872
"LOC100246794",1617.20118825348,1732.0473835079,2310.98635592813,1694.87389872979
"LOC100251923",44.7289818508952,50.6795275725203,17.8915072717016,18.8871578157572
"LOC104879593",29.8193212339301,29.8114868073649,5.96383575723388,5.96436562602858
"LOC100258779",1423.37560023293,943.036699339642,832.949060760332,592.460318852172
"LOC100263949",177.921950029116,135.145406860054,466.173161690448,517.905748526815
"LOC100257055",508.916415725741,525.675884036534,227.619731401093,150.103201588386
"LOC100262162",207.741271263047,274.265678627757,93.4334268633308,77.5367531383715
"LOC100262164",12211.0120452944,12020.9851969564,8933.82596433635,7912.72506386458
"LOC100250155",3134.01066168606,2969.22408601354,2700.62362540074,2604.43965669915
"LOC100255323",711.687800116466,790.004400395169,576.504123199275,487.089859459
"LOC100265618",6363.44315132069,5630.39614168431,3840.71022765862,3452.37363653288
"LOC100243306",52.6808008466099,44.7172302110473,101.385207872976,86.4833015774144
"LOC100267331",3869.55391878967,3393.54091490503,2195.68553128827,2434.45523635733
"LOC100253539",2965.03450802712,2279.5850245365,742.497551775618,890.678600153601
"LOC100245022",449.277773257881,444.191153429737,283.282198468609,245.533051604843
"LOC100263837",122.259217059114,128.189393271669,1367.70633365897,1926.49009720723
"LOC100241567",151.084560918579,163.963177440507,253.46301968244,297.224220363757
"LOC100246694",1776.23756816777,1647.58150422037,1620.1753807152,1574.59252527154
"LOC100250156",2793.07642224479,2704.89556965491,601.353438854416,429.434325074058
"LOC100251829",5247.20655979724,4725.12065896733,2980.92390599073,2261.4886332025
"LOC100262067",0,11.9245947229459,105.361098377799,164.020054715786
"LOC100255325",47.7109139742882,46.7046626648716,294.215897356871,385.695643816515
"LOC100267230",0,5.96229736147297,13.9156167668791,13.9168531274
"LOC100260405",9.93977374464338,21.8617569920676,83.4937006012743,101.394215642486
"LOC100265620",54.6687555955386,38.7549328495743,740.509606523207,738.587276689872
"LOC100243308",19.8795474892868,14.9057434036824,36.7769871696089,66.6020828239858
"LOC100244918",1637.08073574276,823.790752110183,1594.33209243386,1583.53907371059
"LOC100248431",76.536257833754,35.7737841688378,241.535348167972,478.143311019958
"LOC100253541",1635.09278099384,1159.66683680649,1191.77317882057,1208.77810020846
"LOC100263839",213.705135509833,113.283649867987,164.005483323932,286.289550049372
"LOC100241568",19.8795474892868,15.8994596305946,44.7287681792541,40.7564984445286
"LOC100246695",26.8373891105371,5.96229736147297,10.9336988882621,9.9406093767143
"LOC100251830",498.976641981098,354.756693007642,317.077267759601,164.020054715786
"LOC104879592",0,0.993716226912162,24.8493156551412,22.8634015664429
"LOC100253645",36.7771628551805,25.8366218997162,57.6504123199275,49.7030468835715
"LOC100256961",328.012533573232,236.504462005095,248.493156551412,216.705284412372
"LOC100258788",94.4278505741121,78.5035819260608,798.160018843134,1441.38835962357
"LOC100263956",8327.54244326222,8321.37968416245,7079.07304383661,5847.06643538335
"LOC100241679",290.241393343587,267.309665039372,200.782470493541,242.550868791829
"LOC100262068",2480.96752666299,2440.56705329627,2118.15566644423,1958.30004721272
"LOC100244919",454.247660130202,451.147167018122,793.190155712106,868.809259524829
"LOC100267231",3174.7637340391,2382.93151213537,2061.49922675051,2316.16198477443
"LOC100250058",210.72320338644,158.000880079034,144.126030799819,154.079445339072
"LOC100251930",12270.6506877623,10513.5176807307,4571.28010791977,2245.58365819976
"LOC100255218",746.477008222718,867.514266094318,2092.31237816289,2304.23325352237
"LOC100260291",202.771384390725,209.674123878466,737.52768864459,1186.90875957969
"LOC100232893",4160.78928950772,4593.95011701493,3872.5173516972,4087.57857570492
"LOC100248543",3983.86131685307,3877.48071741126,2407.40170067008,2103.43294411275
"LOC100257060",650.061202899677,694.607642611601,141.144112921202,127.239800021943
"LOC100258789",69.5784162125037,27.8240543535405,166.987401202549,256.467721919229
"LOC100260408",491.024822985383,552.506222163162,234.577539784533,234.598381290457
"LOC100265625",1359.76104826721,1381.26555540791,3756.22255443114,5568.72937283535
"LOC100263958",3063.43826809909,2223.93691582942,1401.50140294996,1627.27775496813
"LOC100241680",632.169610159319,746.280886411034,950.237830652598,1184.92063770434
"LOC100258687",116.295352812328,113.283649867987,108.343016256415,179.925029718529
"LOC100241570",203.765361765189,221.598718601412,422.4383661374,308.158890678143
"LOC100251931",697.772116873965,637.965817677608,872.707965808558,1093.46703143857
"LOC100257061",4358.59078702612,4677.42228007555,2311.98032855433,1998.06248471957
"LOC100246701",2703.618458543,2920.53199089485,2950.11075457836,2509.00980668269
"LOC100251835",429.398225768594,311.033179023507,284.276171094815,306.1707688028
"LOC100262073",285.271506471265,348.794395646169,668.9435774364,587.490014163815
"LOC100267236",5780.97240988459,6577.4077059316,4735.2855912437,2840.03209892727
"LOC100244923",1374.67070888418,1664.47468007787,1140.08660225788,758.468495443301
"LOC100250062",9.93977374464338,3.97486490764865,37.7709597958146,51.6911687589143
"LOC100255221",29.8193212339301,12.9183109498581,62.6202754509557,86.4833015774144
"LOC100260297",54.6687555955386,41.7360815303108,66.5961659557783,106.364520330843
"LOC100265516",21.8675022382154,10.9308784960338,50.692603936488,76.5426922007001
"LOC104879588",19.8795474892868,18.8806083113311,79.5178100964517,106.364520330843
"LOC100262168",1688.76755921491,861.551968732845,1067.52660054486,1375.78033773726
"LOC109122711",92.4398958251834,70.5538521107635,88.4635637323025,84.4951797020715
"LOC100260409",16.8976153658937,15.8994596305946,20.8734251503186,12.9227921897286
"LOC100241684",12.9217058680364,9.93716226912162,37.7709597958146,40.7564984445286
"LOC100251934",27.8313664850015,40.7423653033987,30.813151412375,46.7208640705572
"LOC100255333",47.7109139742882,59.6229736147297,112.318906761238,140.162592211672
"LOC109121418",2.98193212339301,2.98114868073649,54.6684944413106,58.6495953226143
"LOXA",452.259705381274,468.040342875628,5769.01712249757,8392.85649675988
"LOC100260415",122.259217059114,166.944326121243,122.258633023295,163.025993778114
"LOC100265632",520.844144219313,481.952370052399,771.322757935582,837.993370457015
"LOC100245027",793.193944822542,724.419129418966,1148.03838326752,1328.06541272903
"LOC100265626",1.98795474892868,0,74.5479469654235,109.346703143857
"LOC100253550",22.8614796126798,42.729797757223,101.385207872976,85.4892406397429
"LOC104879586",1.98795474892868,0.993716226912162,21.8673977765242,23.8574625041143
"LOC104879584",32.8012533573231,33.7863517150135,90.4515089847138,78.5308140760429
"LOC100248434",892.591682268975,1018.55913258497,559.606588553779,475.161128206943
"LOC100267241",489.036868236454,621.072641820101,555.630698048956,536.792906342572
"LOC100244929",122.259217059114,99.3716226912162,126.234523528117,136.186348460986
"LOC100250068",227.620818752333,277.246827308493,502.950148860057,502.994834461743
"LOC100260304",27.8313664850015,36.76750039575,32.8010966647863,35.7861937561715
"LOC100265521",779.278261580041,801.928995118115,257.438910187262,373.766912564458
"LOC100253546",218.675022382154,128.189393271669,1328.94140123695,2617.36244888887
"LOC100243206",37.7711402296448,22.8554732189797,78.5238374702461,135.192287523314
"LOC100258688",432.380157891987,293.146286939088,2050.56552786225,4811.25493832972
"LOC100263843",505.934483602348,480.958653825487,326.023021395452,319.093560992529
"LOC100248335",14.9096606169651,3.97486490764865,316.083295133396,582.519709475458
"LOC100253656",3976.90347523182,3885.43044722655,1290.17646881493,711.747631372744
"LOC100241571",4877.44697649651,2693.96469115887,1087.40605306898,1232.63556271257
"LOC109122823",24.8494343616084,26.8303381266284,72.5600017130122,106.364520330843
"LOC100246702",371.747538049662,487.914667413872,2018.75840382367,3304.25855681983
"LOC100241690",334.970375194482,404.44250435325,192.830689483895,335.992596932943
"LOC100251836",3108.16724994998,2456.46651292687,1566.5008589001,1167.02754082626
"LOC100262074",935.332709370942,889.376023086385,491.022477345589,505.977017274758
"LOC100267237",15096.5283633644,15789.1571294073,9540.14926632179,7521.06505442204
"LOC100246807",32.8012533573231,39.7486490764865,58.6443849461331,83.5011187644001
"LOC100267347",192.831610646082,172.906623482716,135.180277163968,171.972542217157
"LOC100250064",1709.64108407866,1685.34272084303,1484.99510355124,1814.16121125036
"LOC100245035",233.584682999119,233.523313324358,346.896446545771,522.876053215172
"LOC100255222",1638.07471311723,1704.22332915436,1185.80934306334,1339.99414398109
"LOC100265637",709.699845367537,694.607642611601,1384.60386830447,1624.29557215512
"LOC100243319",691.808252627179,688.645345250129,251.475074430029,305.176707865129
"LOC100260298",3517.68592822929,3538.62348403421,8158.52731589595,12658.371980308
"LOC100248441",94.4278505741121,93.4093253297433,141.144112921202,142.150714087014
"LOC100265517",62.6205745912533,45.7109464379595,255.450964934851,308.158890678143
"LOC104879582",51.6868234721456,32.7926354881014,60.6323301985444,19.8812187534286
"LOC104879583",17.8915927403581,10.9308784960338,7.95178100964517,14.9109140650714
"LOC100248547",2383.55774396548,2250.76725395605,2129.08936533249,1588.50937839894
"LOC100243203",1984.97281680528,1864.21164168722,1571.47072203113,1576.58064714689
"LOC100244935",381.687311794306,521.701019128885,869.726047929941,907.577636094015
"LOC100253650",198.795474892868,328.920071107926,115.300824639855,138.174470336329
"LOC100260310",877.68202165201,1050.35805184616,682.859194203279,597.430623540529
"LOC100265527",1007.89305770684,876.457712136527,540.721108655872,469.196762580915
"LOC100258794",12739.8080085094,10875.2303873267,6992.59742535672,7275.53200281719
"LOC100263963",132.198990803757,117.258514775635,436.353982904279,730.634789188501
"LOC100243210",16.8976153658937,6.95601358838514,10.9336988882621,9.9406093767143
"LOC100253664",1691.7494913383,1889.05454736002,2730.44280418691,3035.86210364855
"LOC100241685",4770.09742005436,4595.93754946875,1621.16935334141,975.173779855672
"LOC100258806",67.590461463575,87.4470279682703,118.282742518472,79.5248750137144
"LOC100263975",938.314641494335,1015.57798390423,1237.49591962603,1214.74246583449
"LOC100241697",786.236103201291,824.784468337095,525.811519262787,386.689704754186
"LOC100246814",1047.65215268541,1100.04386319176,1081.44221731174,924.476672034429
"LOC100246804",1051.62806218327,775.098656991487,533.763300272432,393.648131317886
"LOC109122792",37.7711402296448,20.8680407651554,3.97589050482259,2.98218281301429
"LOC100251936",1887.56303410778,1714.16049142348,2233.45649108409,2020.92588628602
"LOC100257066",77.5302352082184,78.5035819260608,193.824662110101,181.913151593872
"LOC100251945",1651.99039635973,1540.26015171385,1494.93482981329,772.385348570701
"LOC100267343",1270.30308456542,1217.3023779674,1362.73647052794,1327.07135179136
"LOC100854250",116.295352812328,151.044866490649,180.903017969428,216.705284412372
"LOC100267353",32.8012533573231,21.8617569920676,54.6684944413106,66.6020828239858
"LOC100255344",76.536257833754,105.333920052689,140.150140294996,112.328885956872
"LOC100260425",6582.11817370285,5425.69059894041,5313.77765969539,5033.92458836812
"LOC100245032",6343.5636038314,6682.74162598429,4163.75133117545,4210.84213197618
"LOC100265645",16.8976153658937,10.9308784960338,3.97589050482259,12.9227921897286
"LOC100267248",424.428338896272,391.524193403392,458.221380680803,517.905748526815
"LOC104879579",47.7109139742882,67.572703430027,131.204386659145,173.9606640925
"LOC100250166",530.783917963956,444.191153429737,498.974258355235,474.167067269272
"LOC100255334",3456.0593310125,3624.08307954866,5386.3376614084,5520.02038688945
"LOC100260417",1352.80320664596,955.9550102895,737.52768864459,700.812961058358
"LOC100265633",1850.7858712526,1655.53123403566,3060.44171608719,3010.01651926909
"LOC100243315",1953.16554082242,2580.68104129089,1490.95893930847,1027.85900955226
"LOC100255238",1034.73044681738,831.74048192548,997.948516710469,988.096572045401
"LOC100260316",3142.95645805624,2634.34171754414,1837.85538585424,1551.7291237051
"LOC100243216",185.873769024831,250.416489181865,801.141936721751,911.553879844701
"LOC100853718",56.6567103444673,60.6166898416419,62.6202754509557,51.6911687589143
"LOC100853682",193.825588020546,245.447908047304,279.306307963787,295.236098488415
"LOC100853642",225.632864003405,458.103180606507,58.6443849461331,140.162592211672
"LOC100853565",1413.43582648829,1549.20359775606,1704.66305394268,1828.07806437776
"LOC100248439",473.133230245025,569.399398020669,842.888787022388,922.488550159087
"LOC100255350",2925.27541304855,3257.40179181807,1811.01812494669,1580.55689089757
"LOC104879578",72.5603483358967,87.4470279682703,22.8613704027299,32.8040109431572
"LOC104879576",265.391958981978,489.902099867696,41.7468503006371,87.4773625150858
"LOC100258707",709.699845367537,954.961294062588,734.545770765973,739.581337627544
"LOC100241575",657.019044520927,697.588791292338,6853.44125768793,10200.0592814465
"LOC100233041",4284.0424839413,5224.95992110415,2104.24004967735,1892.6920253264
"LOC100263865",937.320664119871,1009.61568654276,809.093717731396,794.254689199472
"LOC100853239",947.260437864514,774.104940764575,465.179189064243,526.852296965858
"LOC100251840",1165.93546024667,1379.27812295408,1774.24113777708,1840.00679562982
"LOC100241591",558.615284448958,556.481087070811,191.83671685769,268.396453171286
"LOC100256973",21.8675022382154,12.9183109498581,62.6202754509557,67.5961437616572
"LOC100262081",1.98795474892868,13.9120271767703,135.180277163968,256.467721919229
"LOC100267242",558.615284448958,484.933518733135,883.64166469682,835.011187644001
"LOC100244931",6.95784162125037,6.95601358838514,19.8794525241129,15.9049750027429
"LOC100250069",116.295352812328,114.277366094899,469.155079569065,732.622911063844
"LOC100255229",655.031089771999,722.431696965142,574.516177946864,554.686003220658
"LOC104879571",292.229348092515,177.875204617277,313.101377254779,506.971078212429
"LOC100256989",965.152030604872,1200.40920210989,2127.10142008008,2516.96229418406
"LOC104879570",222.650931880012,197.74952915552,62.6202754509557,90.4595453281001
"LOC100260305",4897.32652398579,4809.58653825487,4152.81763228719,3798.30684284253
"LOC100265522",262.410026858585,312.026895250419,334.968775031303,410.5471672583
"LOC104879569",22.8614796126798,40.7423653033987,7.95178100964517,8.94654843904287
"LOC100243208",2374.6119475953,2964.25550487898,2549.53978621748,2827.10930673755
"LOC100248336",4690.57923009721,4532.33971094637,3326.8263799103,3225.72774274379
"SAND",1878.6172377376,2302.44049775548,2286.13704027299,2045.7774097278
"LOC100253658",6618.89533655803,6500.89155645937,3506.73542525352,5046.84738055785
"LOC100853149",3572.35468382483,2494.22772954953,2930.23130205425,3298.2941911938
"PIP2",258.434117360728,326.932638654101,1038.7013943849,1248.54053771532
"LOC100853079",29.8193212339301,24.8429056728041,65.6021933295727,108.352642206186
"LOC100263969",679.880524133607,668.771020711885,544.696999160694,686.896107930958
"LOC100241691",94.4278505741121,109.308784960338,553.642752796545,711.747631372744
"LOC100246809",1453.19492146686,1665.46839630478,3433.1814509143,4410.64838044813
"LOC100251941",42.7410271019665,28.8177705804527,435.360010278073,629.240573546015
"LOC100257071",3504.76422236126,3074.55800606623,3401.37432687572,2480.18203949022
"LOC100262179",3414.312281285,3248.45834577586,4163.75133117545,4053.78050382409
"LOC100251962",351.867990560376,398.480206991777,342.920556040948,338.974779745958
"LOC100257089",1042.68226581309,1169.60399907562,690.810975212924,700.812961058358
"LOC100262197",2147.98510621743,2413.73671516964,2857.67130034123,2362.88284884499
"LOC100267366",2973.9803043973,3350.81111714781,2655.89485722149,2152.14193005864
"LOC100245054",19.8795474892868,30.805203034277,22.8613704027299,24.8515234417857
"LOC100250186",182.891836901438,213.648988786115,363.793981191267,239.568685978815
"LOC100255357",1357.77309351829,1239.16413495947,948.249885400187,934.417281411144
"LOC100260436",2955.09473428248,3706.56152638237,3672.72885382986,2732.67351765876
