"","Row.names","F1_A","F1_B","AF1_A","AF1_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"25","K1.2",51.6868234721456,47.6983788917838,107.34904363021,139.168531274,86.4756943170348,-1.31058753117404,0.424962010231318,-3.08401104009428,0.00204230016578738,0.00564050732604724
"26","LAR1",275.331732726622,323.951489973365,5085.16395566809,7284.47855125624,3242.23143240608,-4.36741963387726,0.243476704105479,-17.9377310446309,5.98494622515192e-72,2.14912069011245e-69
"27","LAR2",1927.32212908635,1559.14076002518,3827.78858351794,4208.85401010083,2880.77637068258,-1.20482904161081,0.20247435291981,-5.95052669257318,2.67280976056315e-09,2.32796043315772e-08
"28","LDOX",1041.68828843863,1423.99535316513,26309.4614430373,40968.2334242526,17435.8446272234,-4.7700670974479,0.26660493984507,-17.8918931517919,1.36394666469623e-71,4.65287672216706e-69
"29","LOC100232847",736.537234478074,741.312305276473,1619.181408089,2287.33421758196,1346.09129135638,-1.40238236691526,0.237885002600272,-5.89521134828219,3.74202112730413e-09,3.1993186480226e-08
"30","LOC100232848",638.133474406105,583.311425197439,2442.19074258727,2700.86356765327,1591.12480246102,-2.07403696642034,0.196430779178537,-10.5586149741596,4.63449283216663e-26,1.91633937957145e-24
"31","LOC100232855",107.349556442148,143.095136675351,443.311791287718,514.9235657138,302.170012529755,-1.93588232272523,0.291610325792529,-6.63859318926364,3.16691102421171e-11,3.57530804432241e-10
"32","LOC100232856",37.7711402296448,25.8366218997162,430.390147147045,654.092096987801,287.022501566052,-4.09167204618241,0.370582584713737,-11.0411881587558,2.418142008887e-28,1.15641426724063e-26
"33","LOC100232901",61.626597216789,73.5350007915,816.051526114836,884.714234527572,458.981839662674,-3.6534205839605,0.266390505521816,-13.7145300160155,8.31031271972257e-43,8.95239372354114e-41
"34","LOC100232903",21.8675022382154,8.94344604220946,72.5600017130122,132.2101047103,58.8952636759343,-2.73251049369282,0.627430503699322,-4.3550807262031,1.33017888530232e-05,6.22737909980965e-05
