ID,F1_A,F1_B,AF1_A,AF1_B
LOC100245759,844.2598043,1098.664384,1422.041457,1982.187461
LOC100244093,1695.193599,1550.115567,1452.11245,1420.925565
LOC100249260,799.2103681,731.1112083,551.5653285,508.6898715
LOC100250907,3145.118046,2943.421764,2429.419739,1859.272587
LOC100259471,373.7434707,455.4463265,528.6164124,524.2393435
LOC100256050,1293.085669,1517.155636,1818.503766,1592.710209
LOC100261135,3068.367155,2533.919584,1944.327134,1137.332813
LOC100262869,597.3221541,505.3856167,336.3203222,283.5927522
LOC100268018,1172.953839,1131.624316,1138.741044,1065.509061
LOC100266342,752.4924343,790.0395707,694.0068767,644.9328647
LOC100261069,26.69596219,17.97814447,21.36623224,27.39668886
LOC100243949,58.3974173,67.91743465,44.31514834,55.53382876
LOC100244007,2345.907678,2436.038575,2794.228371,2390.916441
LOC104882358,603.9961446,597.2739106,674.2233283,630.8642947
LOC100249181,2282.504767,2576.867374,3721.681119,4938.808504
LOC100254279,2130.671483,1879.714883,3141.627481,1961.454832
LOC100247357,725.7964721,702.14642,455.0216124,388.7368013
LOC100259401,6.673990548,4.993929019,52.22856769,53.31247561
LOC100250993,65.07140785,48.94050438,81.50821927,72.56420291
LOC100261232,15758.96018,17158.14132,37777.87262,51806.39817
LOC100264572,28497.93964,23398.55502,38315.19379,42705.51432
LOC100242285,135.1483086,129.8421545,245.3159998,284.3332033
LOC100266441,2197.411388,1678.958936,1482.183444,1514.222398
LOC100853969,3300.288326,3191.120643,1352.403366,1064.028159
LOC100853930,280.307603,265.6770238,97.33505797,108.8463044
LOC100854850,810.8898516,893.9132943,1095.217238,989.9830541
LOC100853898,19226.09827,14660.17803,7767.812431,7630.348072
LOC100854797,271.9651148,358.5641035,390.9229157,376.1491335
LOC100853858,2025.556131,2194.332411,1403.840592,1392.047974
MIR3625,40.04394329,45.94414697,28.48830965,31.83939516
LOC100853765,0.0,0.998785804,165.3904643,404.2862734
LOC100853697,527.2452533,676.1779891,712.2077412,822.6411167
LOC100853664,13.3479811,20.97450188,85.46492895,79.96871342
LOC100250750,1142.920881,1364.341408,1007.378283,778.2140537
MYBC2-L2,101.7783559,94.88465135,501.7107866,750.8173649
LOC100266198,1561.713788,1711.918868,1395.135831,1095.127103
LOC100255914,852.6022925,947.8477277,725.6605541,868.5490818
LOC100262876,6.673990548,1.997571607,101.2917676,183.6318604
LOC100260995,1154.600365,1436.253986,861.7713669,858.9232182
LOC100268025,540.5932344,606.2629829,540.4865414,469.4459658
LOC100249027,18049.80744,17067.25181,22982.94381,27653.62537
LOC100243874,1923.777776,1675.962579,1037.449276,1098.829358
LOC100245709,283.6445983,189.7693027,45.89783221,69.60239871
LOC100250849,58.3974173,27.9660025,18.99220643,26.65623781
LOC104882418,168.5182613,292.6442405,264.3082062,275.4477907
LOC104882355,83.42488185,61.92471983,30.86233545,19.99217835
LOC104882354,95.10436531,80.9016501,45.10649028,45.90796511
LOC100243955,11.67948346,27.9660025,22.94891611,21.47308045
LOC100254130,3802.506115,4080.040008,2982.567752,2506.426805
MIR159C,1334.79811,1377.325623,2490.353068,2769.286928
LOC100249117,10957.02398,11073.53821,11622.43899,9235.645949
LOC100264510,200.2197164,259.684309,155.1030192,165.8610352
LOC100259544,3200.178468,3504.739385,5548.889646,7068.345725
LOC100252476,447.1573667,317.6138856,194.6701159,181.4105073
LOC100257608,28.36445983,33.95871733,20.5748903,15.54947205
LOC100264717,190.2087306,141.8275841,204.1662191,304.3253816
LOC100267881,26.69596219,17.97814447,15.82683869,5.923608401
LOC100242434,161.8442708,128.8433687,137.6934966,202.1431367
LOC100247566,1291.417171,1330.382691,1078.599057,1049.959589
LOC100257810,2217.43336,2127.413762,1638.869147,1723.770045
LOC100252666,10.01098582,19.97571607,19.78354837,23.6944336
LOC100261238,95.10436531,103.8737236,58.55930317,88.11367497
LOC100266447,115.126337,86.89436492,304.6666449,513.8730288
LOC109124284,20.02197164,6.991500626,12.66147095,13.3281189
LOC100244105,1489.96839,1799.812018,1623.83365,1270.614002
LOC100262936,9547.143479,6929.575906,6571.303426,7415.617267
LOC100852903,333.6995274,394.5203925,260.3514965,231.7611787
LOC100247513,28.36445983,29.96357411,49.85454189,52.57202456
LOC100252619,33.36995274,21.97328768,46.68917415,31.09894411
LOC109124342,18.35347401,24.96964509,7.913419347,5.923608401
LOC100257757,654.0510737,568.3091223,496.962735,490.1785952
LOC100262884,487.20131,508.3819741,727.243238,762.6645817
LOC100268087,3081.715136,3666.542685,2563.156526,1845.204017
LOC100266291,447.1573667,373.5458906,439.1947737,576.070917
LOC100852784,96.77286295,46.94293277,38.7757548,60.71698611
LOC100242239,882.63525,1047.726308,1012.917676,1185.462131
LOC100247368,195.2142235,203.752304,205.748903,282.8523012
LOC100245764,2903.185888,2403.078644,1867.566966,2317.611787
LOC100852715,458.8368502,404.5082505,388.5488899,290.9972627
LOC100252482,35.03845038,30.96235991,105.2484773,168.0823884
LOC100250912,600.6591493,566.3115507,853.0666056,694.543085
LOC100256054,2641.231759,2527.926869,1946.701159,1740.800419
LOC109124291,26.69596219,27.9660025,15.82683869,45.90796511
LOC100250697,365.4009825,566.3115507,683.7194316,778.2140537
ADH7,6115.04384,8547.608908,7130.782173,7363.045243
LOC100266348,28.36445983,24.96964509,425.7419609,633.8260989
LOC100244012,1239.693744,794.0347139,830.9090314,721.9397739
LOC100249184,19396.28503,18043.06554,13054.7679,11429.60241
LOC100261246,20.02197164,19.97571607,44.31514834,40.72480776
LOC100266453,500.5492911,375.5434622,336.3203222,311.7298921
LOC104882348,13.3479811,13.98300125,19.78354837,22.2135315
LOC104882349,8.342488185,2.996357411,12.66147095,15.54947205
LOC104882351,3.336995274,3.995143215,35.61038706,65.15969241
LOC100259493,286.9815936,318.6126714,182.008645,193.9981751
LOC100264668,8.342488185,19.97571607,67.26406445,47.38886721
LOC100242382,25.02746456,28.96478831,584.0103478,584.2158786
LOC100257764,6.673990548,20.97450188,9.496103216,21.47308045
LOC100261087,690.7580217,790.0395707,584.8016897,613.8339206
LOC100254283,322.020044,251.6940225,240.5679481,214.7308045
LOC100259406,301.9980723,299.6357411,298.3359094,294.699518
LOC100266297,238.5951621,255.6891657,147.9809418,198.4408814
LOC100264578,1244.699237,1244.487111,1359.525444,1413.521055
L-CDES,685.7525288,757.0796392,1168.020696,761.1836796
LOC100254237,115.126337,83.89800751,500.9194447,557.5596408
LOC100247427,131.8113133,109.8664384,173.3038837,111.0676575
LOC100252536,15288.44385,14824.97768,12738.23112,13260.73786
LOC104882347,261.954129,231.7183065,158.2683869,189.5554688
LOC100264526,0.0,2.996357411,208.9142708,268.0432802
LOC100242243,1775.281486,1452.234559,881.5549152,1043.29553
LOC100257667,3019.980723,3047.295487,3076.737442,3705.217055
LOC100247374,111.7893417,166.7972292,136.1108128,105.8845002
LOC100252490,1031.13154,1257.471327,1043.780012,722.6802249
LOC104882346,13.3479811,11.98542964,22.15757417,36.28210146
LOC100262742,2949.903822,2661.764167,2822.716681,1266.171296
LOC104882345,2566.149366,2668.755668,1945.118475,1935.539045
LOC100267892,3518.861517,2984.371981,3045.083765,3020.299834
LOC104882343,11.67948346,20.97450188,19.78354837,28.13713991
LOC100255879,650.7140785,547.3346204,389.3402319,421.3166475
LOC100261251,1428.233977,1381.320767,1126.079573,1288.384827
LOC100249284,166.8497637,153.8130138,127.4060515,158.4565247
LOC100262793,13906.9278,15104.63771,9516.678106,6803.264249
LOC100267942,23847.83673,25106.47875,20746.6115,15256.99389
LOC100259501,485.5328124,534.350405,386.9662061,390.2177034
LOC100245622,14088.79405,11684.79512,9485.024429,10897.95856
LOC100250756,10751.79877,8047.21722,4960.131247,5412.697177
LOC100247526,515.5657698,539.344334,872.850154,828.5647251
LOC100252635,650.7140785,750.0881386,787.385225,754.5196201
LOC104882341,5649.532999,4829.129361,2334.458707,1940.722202
LOC100255921,6382.003462,3312.972511,2306.76174,2218.391346
LOC100261000,2501.077958,2477.987579,2578.192023,2387.214186
LOC100268042,60.06591493,88.89193653,95.7523741,77.00690922
LOC100245724,305.3350676,377.5410338,198.6268256,108.1058533
LOC100250869,2389.288616,3586.639821,2376.39983,2581.212361
LOC100256009,1026.126047,948.8465135,1151.402515,933.7087742
LOC100266203,6211.816703,5678.097294,6036.356278,5763.670974
LOC100261096,4675.130379,5121.773601,5119.190975,3304.633037
LOC100259359,13.3479811,3.995143215,109.205187,132.540738
LOC100254135,2265.819791,2150.385835,1842.244024,1708.220573
LOC100250709,28.36445983,25.9684309,11.07878709,38.50345461
LOC100259260,1366.499565,1636.011146,1632.538411,1437.215488
LOC100264722,392.0969447,419.4900376,344.2337416,327.2793642
LOC100242440,5853.089711,5556.245426,6121.029865,5923.608401
LOC100266467,1580.067262,1809.799876,2245.828411,2341.306221
LOC100247572,660.7250643,641.220486,761.2709412,362.0805635
LOC100244123,518.9027651,505.3856167,309.4146965,216.9521577
LOC100252671,3889.267992,2937.429049,2634.377301,2219.872248
LOC104882338,1.668497637,5.992714822,37.98441286,37.02255251
LOC100242396,285.3130959,242.7049503,345.8164255,397.6222139
LOC100247533,83.42488185,82.89922171,159.0597289,170.3037415
LOC100262942,23.35896692,22.97207349,18.99220643,7.404510501
LOC100268092,2085.622046,1958.618961,2125.544437,2006.622346
LOC100245771,148.4962897,170.7923724,273.0129675,270.2646333
LOC100257778,350.3845038,392.5228209,614.8726832,730.8251865
LAR2,1938.794254,1569.092498,3850.669854,4233.899105
LOC100256061,1972.164207,1811.797448,1042.197328,1136.592362
MSH2,1132.909896,1010.771233,1019.248412,1141.775519
LOC100250877,1466.609423,1974.599534,792.9246186,1546.802244
LOC104882337,90.0988724,109.8664384,82.29956121,125.1362275
LOC104882336,170.186759,147.8202989,429.6986705,568.6664065
LOC109124288,10.01098582,5.992714822,30.07099352,30.35849306
LOC100266355,7262.970214,6282.362705,3307.809287,2837.408424
LOC100261105,8774.629073,8240.981666,2820.342655,2619.715815
LOC100244020,510.5602769,422.486395,268.2649159,394.6604097
LOC100243979,4683.472867,5544.259996,3362.41188,2708.569941
LOC104882334,919.342198,1101.660741,648.1090445,670.8486514
LOC100249148,208.5622046,203.752304,67.26406445,79.96871342
LOC100254249,18.35347401,13.98300125,33.23636126,40.72480776
LOC100259364,598.9906517,602.2678396,480.3445544,467.9650637
LOC100249193,2017.213643,1728.898226,1217.875237,1034.410117
LOC100242258,3844.218556,3661.548756,2867.823171,3176.535005
LOC100254291,1251.373228,1125.631601,605.37658,620.49798
LOC100259414,20.02197164,21.97328768,360.0605803,696.0239871
LOC100264587,168.5182613,127.8445829,328.4069029,364.3019167
LOC100242295,2526.105423,2125.41619,2301.222346,2464.221095
LOC100247390,45.0494362,27.9660025,70.42943219,145.8688569
LOC100252503,365.4009825,492.4014012,371.1393674,898.1671238
LOC100257634,66.73990548,80.9016501,47.48051608,88.11367497
LOC100242404,789.1993823,984.8028025,1096.00858,892.9839665
LOC100247431,1097.871445,1299.420331,1270.895147,997.3875646
LOC100247540,21.69046928,16.97935866,34.81904513,53.31247561
LOC104882331,3690.716773,3061.278488,1494.844915,910.0143406
MIR162,263.6226267,269.672167,214.4536643,123.6553254
LOC104882330,48.38643147,30.96235991,15.03549676,10.3663147
LOC100252541,1286.411678,1200.540536,1188.595586,1475.718943
LOC100257673,1219.671773,1104.657099,794.5073024,765.6263859
LOC100262799,2364.261152,2002.565536,1388.013753,1391.307523
LOC100256026,1116.224919,957.8355858,1394.344489,1377.238953
LOC100261112,585.6426706,726.1172793,687.6761412,586.4372317
LOC100267948,283.6445983,261.6818806,211.2882966,367.2637209
LOC100245628,31.7014551,36.95507474,15.82683869,22.95398255
LOC100255926,837.5858138,662.1949879,404.3757286,381.3322908
LOC100261003,1082.854966,1623.026931,1919.004192,1974.0425
LOC100266210,2834.777485,3322.960369,4337.345144,4706.306875
LOC100243884,1461.60393,1578.08157,1075.433689,653.8182773
LOC100249038,1474.951911,1321.393618,1796.346192,2139.163084
LOC100254141,1870.385851,1983.588606,1692.680398,1856.310783
LOC109124357,56.72891966,29.96357411,38.7757548,26.65623781
LOC104882329,78.41938894,89.89072233,153.5203353,122.1744233
LOC100262763,440.4833762,372.5471048,417.8285415,412.4312349
LOC100259264,126.8058204,114.8603674,189.1307224,205.8453919
LOC100257792,640.7030926,502.3892593,455.0216124,470.9268679
LOC104882415,8.342488185,15.98057286,8.704761282,10.3663147
LOC100268065,3266.918373,2909.463046,2302.80503,1571.237128
LOC100245742,36.70694802,38.95264634,265.0995481,481.2931826
LOC100264439,2380.946128,1867.729453,3312.557339,3112.115764
LOC104882328,3.336995274,0.998785804,40.35843867,72.56420291
LOC100266325,110.120844,102.8749378,243.7333159,147.349759
LOC100242446,9148.372544,11176.41314,7782.056586,3908.100643
LOC100243993,1416.554494,2099.447759,1503.549676,1927.394084
LOC100247578,497.2122958,470.4281135,1950.657869,2309.466825
LOC100252678,1002.76708,1129.626744,1409.379986,1066.249512
LOC100257823,53.39192439,79.9028643,204.1662191,351.7142488
LOC100259380,1092.865952,1106.654671,985.2207087,978.8762883
LOC100262950,6919.259701,6205.456198,3433.632655,2460.51884
LOC100853633,1354.820081,1412.283126,866.5194185,462.0414553
LOC100247402,255.2801385,436.4693962,432.0726963,556.8191897
LOC104882326,5.005492911,3.995143215,9.496103216,31.83939516
LOC100268098,41.71244093,30.96235991,19.78354837,91.81593022
LOC100245778,3595.612408,3629.587611,2972.280307,2422.755836
LOC100257644,1883.733832,2000.567965,1192.552296,983.3189946
LOC100250923,528.9137509,597.2739106,867.3107604,915.197498
LOC109124327,1.668497637,1.997571607,33.23636126,59.97653506
LOC100267350,13.3479811,7.99028643,36.401729,42.20570986
LOC100262181,216.9046928,263.6794522,284.0917546,344.3097383
LOC100246800,3.336995274,8.989072233,72.01211606,100.7013428
LOC100263960,35.03845038,42.94778956,69.63809025,76.26645817
LOC100258791,130.1428157,139.8300125,53.01990962,54.79337771
LOC100257072,141.8222991,268.6733812,349.7731351,280.630948
LOC104882323,1623.448201,1409.286769,836.448425,629.3833926
LOC100260293,3026.654714,2915.455761,1673.688192,1748.94538
LOC100246811,6151.750788,4644.353987,6087.793504,8711.406605
MIR3633B,51.72342675,14.98178706,43.52380641,45.90796511
MIR3633A,1001.098582,814.01043,169.347174,157.7160737
MIR482,9266.835876,7398.006448,4885.745105,3287.602663
LOC100241693,19337.88761,17098.21417,16383.94342,18453.52107
LOC100250060,23.35896692,27.9660025,14.24415482,14.809021
LOC100244921,143.4907968,94.88465135,78.34285153,94.77773442
LOC100263971,610.6701352,515.3734747,1170.394721,1138.813715
LOC100267233,710.7799934,755.0820676,697.9635864,674.5509067
LOC100262070,1197.981303,1054.717809,1201.257057,1198.049799
LOC100855010,235.2581668,197.7595891,378.2614448,377.6300356
LOC100854971,824.2378327,765.0699256,503.2934705,553.1169345
LOC100253660,722.4594768,929.8695833,2715.88552,3671.896758
LOC100248338,3625.645365,3297.990724,2415.966927,2761.141966
LOC100256963,173.5237543,179.7814447,170.138516,156.2351716
LOC100243209,235.2581668,234.7146639,413.0804899,510.9112246
LOC100251831,799.2103681,762.0735682,931.4094571,943.3346379
LOC100265524,13189.47382,12737.51535,11378.70568,12743.16257
LOC109124360,1.668497637,9.987858037,46.68917415,38.50345461
LOC100246698,1281.406185,1490.188419,1745.700308,1756.349891
MIR3634,223.5786834,212.7413762,190.7134063,203.6240388
LOC100263840,827.574828,1121.636458,945.6536119,992.2044072
LOC100253543,290.3185888,352.5713887,406.7497544,435.3852175
LOC100852855,66.73990548,58.92836242,26.90562578,42.94616091
LOC100260307,1383.184541,1079.687454,1412.545353,1901.478297
LOC100255231,3075.041145,2486.976651,1507.506386,1556.428107
LOC100243309,1545.028812,1103.658313,600.6285284,827.8242741
LOC100250070,2741.341618,2376.111427,1349.237999,1566.794422
LOC100265622,40.04394329,32.95993152,16.61818063,11.8472168
LOC104882321,140.1538015,125.8470113,160.6424127,159.9374268
LOC100267333,91.76737004,97.88100876,165.3904643,98.47998967
LOC100244933,1509.990362,1495.182348,916.3739604,972.2122288
LOC100251925,75.08239367,48.94050438,30.07099352,29.61804201
LOC100267243,1785.292472,1341.369334,1499.592966,1523.848261
LOC100241674,188.540233,153.8130138,343.4423997,470.1864168
LOC100262082,103.4468535,47.94171858,49.85454189,60.71698611
LOC100256975,1172.953839,1200.540536,1299.383457,1350.582715
LOC100263952,490.5383053,425.4827524,443.1514834,537.5674624
LOC100258784,854.2707902,1007.774876,747.8181283,675.2913577
LOC100253641,1046.148018,1026.751806,739.9047089,875.9535923
LOC100248538,21.69046928,31.96114572,14.24415482,14.06856995
LOC100243405,2262.482796,2424.053146,1903.968695,1650.465391
LOC109124296,533.9192439,527.3589044,155.8943611,51.09112246
LOC100255214,35.03845038,60.92593403,51.43722575,90.33502812
LOC100251842,4124.526159,3657.553613,2734.877726,2777.431889
LOC100250053,145.1592944,101.876152,280.1350449,282.1118501
LOC100244916,607.3331399,479.4171858,690.841509,662.7036899
LOC100267228,1458.266935,1420.273413,1425.206824,1197.309348
LOC100262064,13.3479811,18.97693027,11.87012902,9.625863652
LOC100256959,3103.405605,3493.752741,2809.263868,2483.472822
LOC100251827,6021.607972,5337.511335,3493.774642,2978.834575
LOC100246691,3153.460534,2858.52497,1992.598992,1629.732761
LOC100246709,3550.562972,3400.865662,3955.12699,3195.046281
LOC100241576,9630.568361,12060.33858,10619.80876,10605.48039
LOC109124329,340.373518,357.5653177,1652.32196,1873.341157
LOC100263850,90.0988724,106.870081,154.3116773,142.9070527
LOC100258695,2083.953549,2093.455045,2892.354771,2730.043022
LOC100253552,458.8368502,473.424471,1649.947934,2968.46826
LOC100248440,63.40291021,64.92107724,165.3904643,125.1362275
LOC100253535,20.02197164,22.97207349,15.03549676,25.91578676
LOC100243317,912.6682075,732.1099941,1709.298579,1868.158
LOC100265615,108.4523464,127.8445829,444.7341673,566.4450534
LOC100265634,495.5437982,388.5276776,486.6752898,439.8279238
LOC100260399,28.36445983,39.95143215,23.74025804,37.02255251
LOC100260419,4755.218266,5153.734747,3650.460345,3861.452227
LOC100255336,8.342488185,21.97328768,33.23636126,47.38886721
LOC100250168,777.5198989,717.1282071,578.4709543,559.7809939
LOC100245034,5707.930416,4395.656322,2093.890759,2133.979927
LOC100245018,13.3479811,1.997571607,91.00432249,40.72480776
LOC100262158,155.1702802,247.6988793,394.8796254,380.5918398
LOC104882318,10.01098582,15.98057286,21.36623224,13.3281189
LOC100246789,1.668497637,0.0,26.90562578,12.58766785
LOC100267345,108.4523464,90.88950814,34.02770319,34.06074831
LOC100243400,273.6336125,337.5896017,230.280503,282.1118501
LOC100265726,1995.523174,2297.207349,2806.889842,2222.093601
LOC100262176,225.247181,240.7073787,286.4657804,259.1578676
LOC100257068,1091.197455,1039.736022,1446.573057,1344.659107
LOC100260282,1940.462752,1668.971078,960.6891087,890.0221623
LOC109124347,115.126337,77.90529269,33.23636126,25.91578676
LOC100251938,1596.752239,1931.651744,2093.890759,1810.402818
LOC100246805,1675.171628,1689.94558,1444.990373,1503.115632
LOC100241687,23.35896692,22.97207349,812.7081669,1547.542695
LOC100263965,193.5457259,219.7328768,929.8267733,1384.643464
LOC100258795,1700.199092,2085.464758,1127.662257,1186.202582
LOC100262058,1.668497637,2.996357411,30.07099352,28.13713991
LOC100253652,789.1993823,835.9837177,535.7384898,655.2991794
LOC100256955,1.668497637,0.0,9.496103216,23.6944336
LOC100251824,28.36445983,32.95993152,41.94112254,54.05292666
LOC100854697,555.6097131,418.4912518,770.7670444,744.1533054
LOC104882405,0.0,9.987858037,35.61038706,30.35849306
LOC100243204,240.2636597,307.6260275,811.125483,1045.516883
LOC100263828,880.9667524,779.0529269,580.8449801,649.375571
LOC109124298,248.6061479,324.6053862,436.8207479,513.8730288
LOC100265519,480.5273195,445.4584685,273.8043094,322.8366579
LOC100260300,14936.39085,13880.12631,11967.46408,13377.72912
LOC100243300,120.1318299,86.89436492,82.29956121,160.6778779
LOC100255224,2249.134815,2843.543183,2125.544437,2242.826231
LOC100265609,342.0420156,395.5191783,352.9385029,287.2950075
LOC100250065,1037.80553,1019.760306,759.6882573,627.9024905
LOC100245013,298.661077,382.5349628,360.8519222,357.6378572
LOC100244926,25840.02291,20938.54559,14149.98513,13531.00249
LOC104882316,1608.431722,1373.33048,206.540245,156.2351716
LOC100267238,4436.535217,4887.058938,2315.466501,3183.199065
LOC104882315,21.69046928,39.95143215,75.17748379,71.82375186
LOC100262075,1184.633322,1096.666812,794.5073024,687.8790256
LOC100253631,63.40291021,98.87979457,79.9255354,71.82375186
LOC100248528,25.02746456,73.91014947,63.30735477,62.19788821
LOC104877319,45.0494362,41.94900376,59.3506451,28.87759096
LOC100243404,50.05492911,40.95021795,65.68138058,104.4035981
LOC100260374,804.2158611,590.28241,541.2778833,407.9885286
MYB30,3210.189454,3619.599753,3435.215338,1747.464478
LOC104882311,208.5622046,196.7608033,149.5636257,160.6778779
LOC100248537,51.72342675,65.91986304,887.8856507,1293.567985
LOC100244988,1241.362242,1235.498039,1019.248412,1055.142746
LOC100250124,3630.650858,4383.670892,2663.656952,2846.293837
LOC100255290,3478.817573,2909.463046,3234.214487,2995.864949
LOC100253640,33.36995274,48.94050438,16.61818063,19.99217835
LOC100258783,81.75638422,83.89800751,109.205187,108.1058533
LOC100265585,3500.508043,3025.322199,1952.240553,1728.953202
LOC100243277,5229.071595,4643.355201,3663.121816,3971.779433
LOC100248401,15.01647873,30.96235991,14.24415482,16.2899231
LOC100251924,697.4320123,789.0407849,463.7263737,744.1533054
LOC100257057,2612.8673,2666.758096,1328.663108,492.3999483
LOC100262165,1613.437215,1304.41426,784.2198573,1061.066355
LOC100245023,350.3845038,382.5349628,266.682232,256.9365144
LOC100250157,1648.475665,1766.852087,1610.380837,1030.707862
LOC100232934,540.5932344,495.3977586,1175.934115,1489.047062
LOC100258655,3967.687381,5804.943091,12191.41385,16760.84997
MIR3630,53.39192439,86.89436492,69.63809025,81.44961552
LOC104882310,146.8277921,131.8397261,66.47272251,47.38886721
LOC100263807,1293.085669,1569.092498,851.4839217,1057.3641
LOC100246665,1471.614916,1285.437329,1455.277818,1293.567985
LOC104882308,21.69046928,13.98300125,54.60259349,89.59457707
LOC100251801,333.6995274,347.5774597,328.4069029,368.0041719
LOC100244920,1157.93736,1289.432473,1301.757483,1362.429932
LOC100256935,6110.038347,5946.770675,3940.882835,3935.497332
LOC100262032,408.7819211,332.5956726,593.506451,815.2366062
LOC100267206,2224.10735,2515.94144,2794.228371,2727.821669
LOC100245106,1157.93736,1191.551464,1130.827625,771.5499943
LOC100250059,33.36995274,24.96964509,50.64588382,40.72480776
LOC100853899,8.342488185,11.98542964,36.401729,57.75518191
LOC100260292,30.03295747,20.97450188,48.27185802,66.64059451
LOC100265514,747.4869414,840.9776467,723.2865283,756.0005222
LOC100255408,56.72891966,33.95871733,4.748051608,11.8472168
LOC104882305,3.336995274,0.998785804,14.24415482,24.43488465
LOC100258790,6251.860646,6925.580763,4130.013557,2581.952812
LOC100248505,1459.935432,1233.500468,1278.017225,1335.773694
LOC100263916,2913.196874,2696.72167,7987.014147,8316.746195
LOC104882304,61.73441257,46.94293277,101.2917676,122.1744233
LOC100258753,1993.854676,1869.727025,754.1488638,969.9908757
LOC100260477,23.35896692,29.96357411,39.56709673,45.16751406
LOC100251932,1481.625902,1636.011146,1245.572205,1277.278062
LOC109124306,13.3479811,46.94293277,147.1895999,83.67096867
LOC104882404,110.120844,30.96235991,24.53159998,3.702255251
LOC100852764,85.09337949,105.8712952,297.5445674,387.2558992
LOC100852985,73.41389603,85.89557912,112.3705547,209.5476472
LOC100852874,21572.00595,19944.75371,16314.30533,16546.85962
LOC100852956,734.1389603,730.1124225,323.6588513,340.6074831
LOC104882303,10.01098582,11.98542964,29.27965158,47.38886721
LOC104877445,60.06591493,57.92957662,28.48830965,48.86976931
LOC100853584,43.38093856,30.96235991,17.40952256,21.47308045
LOC104882302,35.03845038,32.95993152,15.82683869,22.2135315
LOC104882301,205.2252094,170.7923724,56.18527736,68.86194766
LOC100258690,193.5457259,145.8227273,245.3159998,376.8895845
LOC100853199,83.42488185,100.8773662,103.6657934,127.3575806
LOC100241572,627.3551115,641.220486,858.6059991,1055.142746
LOC100853516,378.7489636,420.4888234,563.4354575,393.9199587
LOC100256967,16.68497637,27.9660025,61.72467091,91.07547917
LOC100253651,43.38093856,49.93929019,97.33505797,66.64059451
LOC100241642,1751.922519,1826.779235,1297.800773,1092.90575
LOC104882300,81.75638422,83.89800751,17.40952256,56.27427981
LOC100263964,1910.429794,1790.822946,2069.359159,2156.933909
LOC100241686,15.01647873,9.987858037,25.32294191,63.67879031
LOC104882299,208.5622046,111.86401,241.3592901,35.54165041
LOC100251937,367.0694802,388.5276776,306.2493287,355.4165041
LOC100257067,982.7451082,1160.589104,804.0034056,737.4892459
LOC100246765,2646.237252,2434.041004,3331.549545,3222.44297
LOC109124307,3.336995274,12.98421545,68.05540638,93.29683232
LOC100251894,854.2707902,702.14642,466.8917415,428.721158
LOC100257028,2000.528667,2564.881944,4000.23348,3839.238695
LOC100262175,1137.915388,1269.456757,898.1730959,774.5117985
LOC100267344,56.72891966,94.88465135,197.8354837,309.508539
LOC104882298,8.342488185,12.98421545,15.03549676,12.58766785
LOC100262138,694.095017,762.0735682,778.6804637,1275.056708
LOC100267304,266.9596219,327.6017436,405.1670706,379.8513887
LOC100244993,907.6627146,959.8331574,907.6691991,771.5499943
LOC100250128,2267.488289,1878.716097,1408.588644,2245.788035
LOC100255335,3643.998839,4423.622325,4317.561596,2419.794032
LOC100255295,14270.66029,12693.56878,11299.57149,13851.6178
LOC100260418,1137.915388,976.812516,628.3254961,419.0952944
LOC100248406,176.8607495,155.8105854,67.26406445,74.04510501
LOC100255230,208.5622046,192.7656601,87.83895475,71.82375186
LOC100246810,2581.165845,2837.550468,2334.458707,2249.49029
LOC100251942,106.7838488,116.857939,193.0874321,188.8150178
LOC100262180,125.1373228,93.88586555,182.7999869,151.0520142
LOC100255340,36.70694802,25.9684309,56.9766193,57.75518191
LOC100265641,1218.003275,1333.379048,1320.749689,1523.10781
LOC100248444,5651.201497,5937.781603,5053.509595,4196.136101
HSP101,16730.02581,14285.63335,7496.382147,2630.08213
F3'H,3959.344893,3947.201496,11395.32386,14832.71544
LOC100263810,86.76187713,102.8749378,279.3437029,299.1422243
LOC100251846,1296.422664,1763.855729,1892.098566,1800.776954
LOC100854712,106.7838488,78.90407849,216.0363482,200.6622346
LOC100241539,4413.17625,3600.622822,7010.498199,9840.594456
LOC100854642,178.5292472,234.7146639,570.5575349,774.5117985
LOC100250074,812.5583492,1100.661956,1463.982579,1543.099989
LOC100255234,26.69596219,39.95143215,103.6657934,193.9981751
LOC100246670,5088.917793,4627.374629,5128.687079,6124.270636
LOC100251806,205.2252094,288.6490973,500.1281027,667.1463962
LOC100260312,523.908258,478.4184,603.7938962,609.3912143
LOC100256940,25466.27943,19640.12404,18200.07316,18571.99324
LOC100262038,211.8991999,131.8397261,405.9584125,376.8895845
LOC100265529,2110.649511,2181.348195,1211.544502,1315.781516
LOC100267211,330.3625321,319.6114572,401.2103609,396.1413118
LOC109124341,0.0,5.992714822,34.02770319,25.17533571
LOC100253457,3.336995274,0.998785804,114.7445805,136.9834443
LOC100257078,25.02746456,1.997571607,211.2882966,230.2802766
LOC104882294,0.0,0.0,58.55930317,54.79337771
LOC100244899,0.0,2.996357411,104.4571354,117.731717
LOC100250236,15.01647873,12.98421545,1231.32805,1582.343894
LOC100255412,135.1483086,129.8421545,412.289148,911.4952427
LOC100260480,347.0475085,437.468182,409.1237802,633.8260989
LOC100258704,16.68497637,9.987858037,63.30735477,81.44961552
LOC100263859,308.6720629,275.6648818,568.1835091,686.3981235
