"","CO_A","CO_B","A1_A","A1_B"
"LOC100259322",27.8408523601606,22.8491308980932,102.343732556773,113.388584766461
"LOC100853084",139.204261800803,145.0423091792,546.495659283742,331.214023923082
"LOC100254211",2077.12644929913,2447.83732751746,1982.28880049285,1713.75904870712
"LOC100244013",76.5623439904417,108.285011647485,172.891354027947,196.938068278589
"LOC100243945",2127.83657324085,1750.4421148887,2039.91925183549,2303.57861683441
"LOC100261141",2148.71721251097,2142.85110205161,1523.2324466945,1500.90679309289
"LOC100256055",64.6305501218014,97.3571664353536,77.5030207711489,88.5226670545175
"LOC100249104",2.98294846716007,0.993440473830139,37.7578819141494,80.5655733866957
"LOC100266271",2546.44367479898,3183.97671862559,8872.10862135369,4261.02365911857
"LOC100261061",1578.9740552834,963.637259615235,5093.33954452447,9138.72207749333
"LOC100250913",1574.0024745048,1277.56444934556,645.85850642624,958.829786972526
"LOC100245765",11.9317938686403,2.98032142149042,29.8088541427496,44.7586518814976
"LOC100262937",1035.08311810454,908.004593080747,1016.48192626776,1295.016994438
"LOC109122923",153.124687980883,152.989832969841,263.311544927621,120.351041725805
"LOC100257811",127.272467932163,136.101344914729,201.706579699272,314.305199878961
"LOC100252667",40.7669623845209,35.763857057885,36.7642534427245,54.7050189662748
"LOC100264718",1214.06002613415,1175.24008054105,919.106336068111,1027.45971985749
"LOC109122935",1843.46215270492,2194.51000669078,1532.17510293733,1223.4031514276
"LOC100245694",1575.99110681624,1445.45588942285,1024.43095403916,1199.53187042414
"LOC100259545",3175.84580136975,2813.42342188695,1809.3974464649,1871.90628535508
"LOC100249028",235.652928905645,267.235487460307,138.114357528073,167.098967024258
"LOC100262861",452.41385085261,512.615284496352,8360.38995856983,5830.56038509642
"MIR398A",56.6760208760413,28.809773741074,6.9553992999749,24.8659177119431
"LOC100252601",618.464648857854,840.450640860297,587.234426612166,318.283746712872
"LOC100247494",3046.58470112615,2854.15448131399,1907.76666513597,1819.19053980576
"LOC100266199",570.737473383293,707.329617367059,490.852464883943,432.66696818781
"LOC100260996",12.9261100243603,31.7900951625644,40.7387673284244,24.8659177119431
"LOC100255915",74.5737116790017,58.6129879559782,37.7578819141494,62.6621126340966
"LOC104879181",994.316155720022,860.3194503369,670.699218211865,739.015074398949
"LOC100267935",157.101952603764,166.897999603463,104.330989499623,203.900525237933
"LOC100262788",270.453994355846,269.222368407968,172.891354027947,219.814712573577
"LOC100242357",2799.99429450758,2611.75500569944,4510.07963179801,3104.26116715898
"LOC100244008",0,0,21.8598263713497,22.8766442949877
"LOC109123387",36.7896977616408,3.97376189532056,0,9.94636708477724
"LOC109123391",38.7783300730809,41.7244999008658,30.8024826141745,22.8766442949877
"LOC100261136",82.5282409247618,83.4489998017317,75.5157638282989,30.8337379628095
"LOC100256051",238.635877372805,202.661856661348,118.241788099573,180.029244234468
"LOC109123055",635.368023505094,536.457855868275,525.629461383817,591.808841544246
"LOC100252664",1081.81597742338,878.201378865843,604.126110626391,897.162311046907
"LOC100247562",1520.30940209591,1997.80879287241,957.857846453686,1039.39536035922
"LOC100853109",419.601417713849,497.7136773889,229.528176899172,265.568001163552
"LOC100264713",467.32859318841,436.120368011431,485.884322526818,372.988765679147
"LOC100264641",985.367310318542,970.591342932046,2320.12248077734,1194.55868688175
"LOC100259539",169.033746472404,165.904559129633,100.356475613924,188.980974610768
"LOC100259464",2593.17653411782,2631.62381517604,1603.71635287993,1801.28707905316
"LOC104877428",64.6305501218014,58.6129879559782,63.5922221711991,144.22232272927
"LOC100249022",62.6419178103614,37.7507380055453,59.6177082854991,127.313498685149
"LOC100254353",861.077790853539,1162.32535438126,715.412499425989,882.242760419741
"LOC100243868",685.083831291095,860.3194503369,631.947707826291,527.157455493194
"LOC100249255",886.93001090226,1001.38799762078,1662.340432694,1312.9204551906
"LOC100266192",572.726105694733,526.523451129974,507.744148898167,538.098459286449
"LOC100260989",131.249732555043,145.0423091792,226.547291484897,272.530458122896
"LOC100244086",1120.59430749647,1058.0141046291,1042.31626652481,945.899509762316
"LOC100266425",2782.09660370462,2810.44310046546,1649.42326256548,2371.21391301089
"LOC100261218",586.646531874813,650.703510358741,416.330329527069,340.165754299382
"LOC100256132",545.879569490292,640.76910562044,828.686145168438,443.607971981065
"LOC100250979",7.95452924576018,11.9212856859617,15.8980555427998,15.9141873356436
"LOC109121469",1767.8941248702,1169.27943769807,3120.98702874588,3132.11099499635
"LOC100247417",3844.02625801361,3867.46376462073,1659.35954727973,1645.12911582216
"LOC100242282",91.477086326242,50.6654641653371,59.6177082854991,98.4690341392947
"LOC100259396",3.97726462288009,0.993440473830139,45.7069096855493,48.7371987154085
"LOC100245839",4228.82661027725,4492.33782265989,2989.82807051778,2982.9154887247
"LOC100254274",12.9261100243603,22.8491308980932,21.8598263713497,13.9249139186881
"LOC100855161",130.255416399323,108.285011647485,308.024826141745,656.460227595298
"LOC100266338",2739.34100900866,3440.28436087377,2919.28044904661,2690.49229643224
"LOC100855130",146.164474890843,122.193178281107,111.286388799598,117.367131600371
"LOC100261132",229.687031971325,278.163332672439,342.80182264162,169.088240441213
"LOC100855064",67.6134985889615,110.271892595145,92.4074478425236,82.5548468036511
"LOC100268160",3528.82803665036,3830.70646708902,2883.50982407531,2748.18122552395
"LOC100256047",1533.23551212027,1921.31387638749,1967.38437342147,1234.34415522086
"LOC100250903",402.698043066609,567.254510557009,384.534218441469,311.321289753528
"LOC100854962",319.175485986127,401.349951427376,411.362187169944,241.696720160087
"LOC100245755",1876.27458584368,2024.63168566582,2001.16774144992,1978.33241316219
"LOC100262925",2194.45575567409,2562.08298200793,1171.48796781006,1091.11646920006
"LOC104879122",5.96589693432013,4.96720236915069,156.993298485148,133.281318936015
"LOC100247555",1503.40602744867,1118.61397353274,637.909478654841,1077.19155528138
"LOC100242423",10717.7338425061,10316.879320726,4402.76775688411,7239.96060100935
"LOC100264706",4036.92359222329,4522.14103687479,1546.08590153728,2316.50889404462
"LOC100257583",1066.90123508758,929.86028350501,837.628801411263,1060.28273123725
"LOC100252459",1704.25789090412,2457.77173225576,1546.08590153728,1502.89606650984
"LOC100247342",5928.11292040277,5663.60414130562,6093.92341524943,5301.41365618627
"LOC104879102",11.9317938686403,6.95408331681097,15.8980555427998,18.8980974610768
"LOC100260982",88.494137859082,64.573630798959,65.579479114049,128.308135393626
"LOC100255903",1641.61597309376,1550.76057964885,1476.53190853753,1665.02184999171
"LOC100250738",1846.44510117208,1951.11709060239,1135.71734283876,1255.23152609889
"LOC100242206",178.976908029604,302.999344518192,455.081839912643,333.203297340038
"LOC100245605",421.590050025289,671.565760309174,860.482256254037,392.881499848701
"LOC100264488",1020.16837576874,739.119712529623,1030.39272486771,1774.43188792426
"LOC100267922",1454.68453581839,1454.39685368732,991.641214482135,1309.93654506516
"LOC100262776",345.027706034848,447.048213223562,254.368888684796,253.63236066182
"LOC100259316",4738.91079816163,5408.28993953128,4288.50048267024,2965.0120279721
"LOC104879053",473.294490122731,491.753034545919,841.603315296962,550.034099788181
"LOC100257653",561.788627981813,618.913415196177,521.654947498117,562.964376998392
"LOC100254202",2798.00566219614,3274.37980174414,1866.03426933612,1941.53085494852
"LOC100249093",640.339604283694,444.067891802072,956.864217982261,1263.18861976671
"LOC100252517",135.226997177923,97.3571664353536,518.674062083842,349.117484675681
"LOC100243937",1690.33746472404,2089.20531646478,1980.30154355,1237.32806534629
"LOC100249170",105.397512506322,109.278452121315,347.769964998745,291.428555583973
"LOC104879035",380.823087640769,506.654641653371,591.208940497866,310.32665304505
"LOC100244000",48.7214916302811,46.6917022700165,53.6559374569492,147.206232854703
"LOC100261052",42697.9243589292,52639.4303868376,65513.899634935,36341.0414176506
"LOC100255965",2171.58648409253,2098.14628072925,1914.72206443595,1781.3943448836
"LOC100250897",47.7271754745611,18.8753690027726,192.763923456447,162.125783481869
"MIR167A",21.8749554258405,14.9016071074521,1.98725694284997,8.95173037629952
"LOC100250825",3378.68629713664,3004.16399286234,1952.4799463501,2594.01253570991
"LOC100245750",59.6589693432013,72.5211545896001,76.5093922997239,45.7532885899753
"LOC100245685",110.369093284922,62.5867498512987,385.527846912894,442.613335272587
"LOC100268002",1365.19608180359,1456.38373463498,1168.50708239578,844.446565497588
"LOC100854972",70.5964470561216,51.6589046391672,66.573107585474,63.6567493425744
"LOC100854077",9.94316155720022,0,78.4966492425738,65.6460227595298
"LOC100268073",559.799995670372,500.69399881039,348.76359347017,438.634788438676
"LOC104879015",1760.93391178016,1971.97934055283,466.011753098318,789.741546531313
"LOC100262851",5937.06176580425,6945.1423525465,7533.69107034424,5378.99531944753
"LOC100257798",3602.40743217364,3837.66055040583,285.171371298971,385.919042889357
"LOC104879009",1454.68453581839,2112.05444736288,339.820937227345,270.541184705941
"LOC100252595",676.134985889615,834.489998017317,2100.53058859242,1126.92339070526
"LOC100247487",122.300887153563,71.52771411577,306.037569198895,340.165754299382
"LOC100242416",422.584366181009,405.323713322697,389.502360798594,297.39637583484
"LOC100242352",9399.27062002137,7742.8750530321,6557.9479114049,6589.46819366492
"LOC100254406",623.436229636454,515.595605917842,153.018784599448,290.433918875495
"LOC100249303",393.749197665129,341.743522997568,526.623089855242,446.591882106498
"LOC104878994",168.039430316684,157.957035338992,123.209930456698,142.233049312315
"LOC104878992",812.356299223258,917.938997819048,1440.76128356623,977.727884433603
"LOC100259458",3758.51506862168,3878.39160983286,9521.94164166563,4454.97781727173
"LOC100266180",455.39679931977,502.68087975805,721.374270254539,699.22960605984
"LOC100853809",258.522200487206,223.524106611781,326.90376709882,272.530458122896
"LOC100255898",3014.76658414311,2600.8271604873,1034.36723875341,1538.70298801504
"LOC100250730",346.022022190568,379.494261003113,159.974183899423,232.744989783787
"LOC100254346",964.486671048421,989.466711934818,652.813905726215,543.071642828837
"LOC100245596",1348.29270715635,1546.78681775353,910.163679825287,1197.54259700718
"LOC100267914",16.9033746472404,6.95408331681097,21.8598263713497,47.7425620069308
"LOC100262769",30397.2391965168,23508.7753727164,17977.7199334923,25605.9274230505
"LOC100257645",1567.04226141476,1373.92817530708,1008.53289849636,998.615255311635
"GS",24266.2857803471,30330.731106508,24165.0444250556,20029.9940353244
"LOC100252512",2954.11329864419,2312.72942307656,1983.28242896427,2179.24902827469
"LOC100247403",447.44227007401,470.890784595486,277.222343527571,371.994128970669
"LOC100244078",37.7840139173608,43.7113808485261,8.94265624282487,13.9249139186881
"LOC100254261",1340.33817791059,1157.35815201211,750.189495925864,993.642071769247
"LOC100249161",5585.07384667936,4631.41948899611,5033.72183623897,5838.51747876424
"LOC100256033",428.55026311533,412.277796639508,273.247829641871,260.594817621164
"LOC104878977",1019.17405961302,973.571664353536,1112.86388799598,781.784452863491
"LOC100266416",376.845823017888,244.386356562214,718.393384840264,1848.03500435161
"LOC100261208",2087.06961085633,2515.39127973791,1983.28242896427,2516.43087244864
"LOC100268066",3292.18079158899,2934.62315969423,1965.39711647862,1941.53085494852
"LOC104878974",13.9204261800803,5.96064284298083,24.8407117856246,3.9785468339109
"LOC104878973",0,0,57.6304513426491,30.8337379628095
"LOC100260974",386.788984575089,431.15316564228,464.024496155468,479.414893486263
"LOC100247397",347.016338346288,253.327320826685,721.374270254539,1091.11646920006
"LOC104879359",3.97726462288009,9.93440473830139,13.9107985999498,13.9249139186881
"LOC100264548",13.9204261800803,11.9212856859617,172.891354027947,146.211596146225
"LOC100256123",324.147066764727,371.546737212472,237.477204670571,916.060408507984
"LOC100259373",1464.62769737559,1448.43621084434,856.507742368337,1547.65471839134
"LOC100254256",11.9317938686403,12.9147261597918,6.9553992999749,17.903460752599
"LOC100250970",271.448310511566,229.484749454762,229.528176899172,137.259865769926
"LOC100245828",71.5907632118416,45.6982617961864,64.585850642624,59.6782025086635
"LOC100249158",488.209232458531,459.962939383354,276.228715056146,253.63236066182
"LOC100247541",9.94316155720022,19.8688094766028,422.292100355619,268.551911288986
"LOC104878924",14.9147423358003,2.98032142149042,130.165329756673,117.367131600371
"LOC109122425",0.994316155720022,7.94752379064111,104.330989499623,56.6942923832303
"LOC100263000",0,0,139.107985999498,154.168689814047
"LOC100257577",2520.59145475026,3214.77337331433,3033.54772326048,2370.21927630242
"LOC100255890",24.8579038930006,18.8753690027726,371.617048312944,434.656241604766
"LOC100247335",6735.49763884743,5780.83011721758,4516.04140262656,5440.66279537315
"LOC100250719",582.669267251933,607.985569984045,701.50170082604,444.602608689543
"LOC100267904",1308.52006092755,1052.05346178612,509.731405841017,527.157455493194
"LOC100262757",334.090228321927,330.815677785436,300.075798370346,244.68063028552
"LOC100247391",115.340674063523,87.4227616970522,268.279687284746,336.187207465471
"LOC100242259",3739.623061663,3572.41194389318,2064.75996362112,2627.83018379815
"LOC100242198",6821.00882823935,7285.89243507024,5291.07161033805,4168.52244523014
"LOC100264541",23.8635877372805,35.763857057885,14.9044270713748,18.8980974610768
"LOC100264480",247.584722774286,183.786487658576,443.158298255543,429.683058062377
"LOC100259365",1462.63906506415,1615.33421044781,1125.78105812451,1227.38169826151
"LOC100259307",552.839782580332,452.015415592713,353.731735827295,409.790323892822
"LOC100254250",670.169088955295,621.893736617667,941.959790910886,1089.12719578311
"LOC100249149",134.232681022203,84.4424402755618,213.630121356372,274.519731539852
"LOC100852498",9.94316155720022,6.95408331681097,19.8725694284997,10.941003793255
"LOC104878841",40.7669623845209,46.6917022700165,66.573107585474,33.8176480882426
"LOC100254193",3027.69269416747,2966.41325485679,1466.59562382328,1611.31146773391
"LOC100261106",24.8579038930006,6.95408331681097,37.7578819141494,73.6031164273516
"LOC100256020",80.5396086133218,72.5211545896001,3301.82741054523,3889.0295301479
"LOC100250878",124.289519465003,87.4227616970522,343.795451113045,261.589454329642
"LOC100249082",944.600347934021,1094.77140216081,579.285398840766,494.334444113429
"LAR1",370.879926083568,218.556904242631,5968.72622784989,5998.65398882916
"LOC100245730",1411.92894112243,1473.2722226901,1248.99098858121,1085.1486489492
"LOC100266255",2557.3811525119,2466.71269652023,2494.00746327671,2284.68051937333
"LOC100261046",37.7840139173608,22.8491308980932,91.4138193710986,47.7425620069308
"LOC100255959",2310.79074589333,3056.81633797534,1037.34812416768,786.75763640588
"LOC100245676",138.209945645083,141.06854728388,5860.42072446456,5890.23858760508
"LOC100267996",519.033033285852,434.133487063771,618.036909226341,767.859538944803
"LOC100262843",6985.07099393316,8667.76813416796,9385.81454108041,11641.2280360233
"LOC100262904",403.692359222329,345.717284892888,612.075138397791,669.390504805508
"LOC100257779",76.5623439904417,51.6589046391672,81.4775346568488,99.4636708477724
"LOC100252639",4.97158077860011,0.993440473830139,52.6623089855242,49.7318354238862
"LOC100257723",1948.85966521124,1970.985900079,1473.55102312325,2230.97013711554
"LOC100247534",985.367310318542,861.31289081073,395.464131627144,429.683058062377
"LOC100252587",1446.73000657263,1507.04919880032,961.832360339386,689.283238975063
"LOC100259509",4543.03051548478,3413.46146808036,1992.2250852071,2761.11150273416
"LOC100247480",17.8976908029604,11.9212856859617,49.6814235712493,51.7211088408417
"LOC100242343",357.953816059208,417.244999008658,593.196197440716,312.315926462005
"LOC100264625",7577.68342274229,8473.05380129725,7255.47509834524,6186.64032673145
"LOC100259452",179.971224185324,98.3506069091837,2168.09732464932,2805.87015461566
"LOC100254337",695.026992848296,697.395212628757,588.228055083591,640.546040259654
"LOC100249239",140.198577956523,100.337487856844,652.813905726215,829.527014870422
"LOC100261259",30.8238008273207,46.6917022700165,23.8470833141996,27.8498278373763
"LOC100244069",2602.1253795193,2318.69006591954,2149.21838369224,2180.24366498317
"LOC100250710",2261.07493810733,2418.03411330256,1418.90145719488,1944.51476507395
"LOC100245583",2.98294846716007,5.96064284298083,84.4584200711237,96.4797607223393
"LOC109122160",30.8238008273207,30.7966546887343,48.6877950998243,33.8176480882426
"LOC100262750",349.999286813448,387.441784793754,387.515103855744,302.369559377228
"LOC100257629",22.8692715815605,8.94096426447125,100.356475613924,104.436854390161
"LOC100252495",437.49910851681,329.822237311606,1573.90749873718,1954.46113215873
"LOC104878794",1221.02023922419,1421.61331805093,590.215312026441,613.690849130756
"LOC100247382",841.191467739139,783.824533851979,874.393054853987,1455.15350450291
"LOC100266408",875.99253318934,955.689735824594,691.56541611179,400.838593516523
"LOC100242253",3801.27066331764,3054.82945702768,2724.52926864731,4286.88421353899
"LOC100261197",1779.82591873884,1682.88816266826,2489.03932091959,1989.27341695545
"LOC100256114",569.743157227573,695.408331681097,258.343402570496,657.454864303776
"LOC100250961",7854.10331403246,5629.8271651954,3541.29187215865,4422.15480589196
"LOC100245820",9079.10081787952,8808.83668145184,5195.68327708125,5304.3975663117
"LOC100268142",3639.19712993528,4884.74680982279,25301.7553963658,12346.425462334
"LOC100249140",49.7158077860011,96.3637259615235,110.292760328173,211.857618905755
"LOC100243974",2736.3580605415,3738.31650302281,5806.76478700761,3499.13194042463
"LOC100262991",586.646531874813,463.936701278675,2339.99505020584,2390.11201047197
"LOC100256010",6917.45749534419,7297.8137207562,4648.19398932608,4246.1041084914
"LOC100257863",6.96021309004016,4.96720236915069,9.93628471424985,15.9141873356436
"LOC100252441",293.323265937407,237.432273245403,406.394044812819,421.725964394555
"LOC100247323",67.6134985889615,37.7507380055453,721.374270254539,705.197426310707
"LOC100242187",2422.15415533397,2701.16464834415,3363.43237577358,2594.01253570991
"LOC100264474",374.857190706448,553.346343923387,441.171041312693,278.498278373763
"LOC100249076",110.369093284922,116.232535438126,463.030867684043,297.39637583484
"LOC100243921",1309.51437708327,1458.37061558264,3985.44379888562,2052.93016629802
"LOC104878581",56.6760208760413,38.7441784793754,116.254531156723,75.592389844307
"LOC100266248",6853.82126137811,9082.03281175513,4650.18124626893,5056.73302590075
"LOC100268043",1385.08240491799,1470.29190126861,2505.93100493381,2005.18760429109
"LOC100852814",858.094842386379,1202.06297333447,556.431943997992,635.572856717266
"LOC100261039",793.464292264578,829.522795648166,946.927933268011,759.902445276981
"LOC100255956",640.339604283694,657.657593675552,667.71833279759,622.642579507055
"LOC100257772",221.732502725565,124.180059228767,311.00571155602,362.047761885892
"LOC100247527",66.6191824332415,12.9147261597918,36.7642534427245,179.03460752599
"LOC104878345",5.96589693432013,25.8294523195836,22.8534548427747,14.9195506271659
"LOC100244058",130.255416399323,136.101344914729,284.177742827546,311.321289753528
"LOC100266396",16.9033746472404,35.763857057885,14.9044270713748,26.8551911288986
"LOC100249069",903.8333855495,962.643819141404,1995.20597062137,1075.20228186442
"LOC100257853",2836.78399226922,3441.2778013476,1958.44171717865,1741.6088765445
"LOC100268132",569.743157227573,679.513284099815,386.521475384319,391.886863140223
"LOC100252432",1208.09412919983,1211.99737807277,883.335711096812,784.768362988924
"LOC100250950",303.266427494607,260.281404143496,165.935954727973,168.093603732735
"LOC100259502",36.7896977616408,5.96064284298083,98.3692186710735,105.431491098639
"LOC100245668",758.663226814377,867.273533653711,425.272985769894,561.969740289914
"LOC100254383",0,0,24.8407117856246,42.7693784645421
"LOC104877974",10.9374777129202,14.9016071074521,38.7515103855744,57.688929091708
"LOC100244117",283.380104380206,325.848475416286,432.228385069869,428.688421353899
"LOC100266460",0,0,21.8598263713497,34.8122847967203
"LOC100245810",560.794311826093,517.582486865502,869.424912496862,498.31299094734
"LOC100252578",2892.46569698954,3050.85569513236,2227.71503293482,2398.06910413979
"LOC100261252",170.028062628124,193.720892396877,97.3755901996486,170.082877149691
"LOC100852497",102.414564039162,64.573630798959,169.910468613672,161.131146773391
"LOC100255880",3036.64153956895,2753.81699345714,1190.36690876713,1393.48602857729
"LOC100247470",654.260030463775,544.405379658916,444.151926726968,520.19499853385
"LOC100245576",74.5737116790017,105.304690225995,459.056353798343,775.816632612625
"LOC100267893",215.766605791245,155.970154391332,1941.55003316442,2391.10664718045
"LOC100262743",27.8408523601606,5.96064284298083,15.8980555427998,13.9249139186881
"LOC100257622",18.8920069586804,17.8819285289425,807.819947268513,725.090160480261
"LOC100247375",18.8920069586804,2.98032142149042,26.8279687284746,21.8820075865099
"LOC100242244",382.811719952209,283.13053504159,659.76930502619,1015.52407935576
"LOC100264527",886.93001090226,749.054117267925,703.48895776889,786.75763640588
"LOC100256104",57.6703370317613,52.6523451129974,99.3628471424985,81.5602100951734
"LOC100266298",1381.10514029511,1467.31157984712,594.189825912141,1020.49726289815
"LOC100256001",2838.77262458066,2376.30961340169,1598.7482105228,2098.683454888
"LOC100249231",12162.4752167673,13750.209598283,7595.29603557259,5308.37611314561
"LOC100243915",60.6532854989214,37.7507380055453,7393.58945587332,2269.76096874617
"LOC100264619",728.833742142776,523.543129708483,578.291770369341,539.093095994927
"LOC100262836",2849.71010229358,2427.96851804086,2277.39645650607,3467.30356575335
"LOC100252628",82.5282409247618,85.4358807493919,531.591232212367,660.438774429209
"LOC100247521",1973.71756910424,1888.53034075109,817.756231982763,1002.59380214555
"LOC100257715",1255.82130467439,1371.94129435942,941.959790910886,927.001412301239
"LOC100250808",11276.5395220208,9061.1705618047,6529.13268573358,7003.23706439166
"LOC100254175",439.48774082825,357.63857057885,436.202898955569,404.817140350434
"LOC100242178",3877.83300730809,3958.8602882131,2594.36393889064,2442.82775602129
"LOC100259291",331.107279854767,343.730403945228,1121.80654423881,874.28566675192
"LOC100266454",1629.68417922512,1470.29190126861,873.399426382562,1483.99796904876
"LOC104882333",79.5452924576018,84.4424402755618,52.6623089855242,55.6996556747526
"LOC100264466",1016.19111114586,889.129224077974,873.399426382562,742.99362123286
"LOC100256160",372.868558395008,360.61889200034,375.591562198644,498.31299094734
"LOC109122376",1437.78116117115,1443.46900847519,4616.39787824048,3058.507878569
"LOC100257616",1848.43373348352,1647.12430561037,804.839061854238,1291.03844760409
"LOC100262985",10039.6102243051,14656.227310416,4596.52530881198,3570.74578343503
"LOC100252483",3688.91293772128,4031.3814428027,1216.20124902418,1083.15937553224
"LOC100254326",961.503722581262,978.538866722687,623.005051583466,547.050189662748
"LOC104882088",84.5168732362019,67.5539522204494,46.7005381569743,65.6460227595298
"LOC100267988",36807.5954524438,44825.0276196897,25695.2322710501,19821.1203265441
"LOC100264518",2030.39358998029,2117.02164973203,955.870589510836,1271.14571343453
"LOC100261188",2278.97262891029,2944.55756443253,1019.46281168203,1196.5479602987
"LOC100259342",160.084901070924,218.556904242631,0.993628471424985,36.8015582136758
"LOC100254230",176.988275718164,153.983273443672,128.178072813823,187.98633790229
"LOC100249124",142.187210267963,148.022630600691,155.999670013723,159.141873356436
"LOC100259443",2508.65966088162,2963.4329334353,1508.32801962313,1188.59086663088
"LOC100243961",2428.12005226829,2785.60708861971,1786.54399162212,1304.96336152277
"LOC100266292",40.7669623845209,43.7113808485261,3.97451388569994,21.8820075865099
"LOC100255994",637.356655816534,671.565760309174,558.419200940842,513.232541574506
"LOC100266239",632.385075037934,675.539522204494,579.285398840766,497.318354238862
"LOC100261031",5272.85857378328,4353.25615632367,7096.49454291724,6800.3311758622
"LOC100255949",346.022022190568,350.684487262039,459.056353798343,543.071642828837
"LOC100250797",8965.74877612744,9499.27781076379,4177.21409387064,4785.19720448633
"LOC100245656",3797.29339869476,3888.32601457116,1436.78676968053,2249.86823457661
"LOC100257758",677.129302045335,611.959331879366,413.349444112794,438.634788438676
"LOC100262828",326.135699076167,498.70711786273,18595.7568427186,10734.1193578916
"LOC100252620",88.494137859082,87.4227616970522,88.4329339568237,117.367131600371
"LOC100259487",469.317225499851,434.133487063771,226.547291484897,326.240840380694
"LOC100257705",1223.00887153563,1182.19416385787,1121.80654423881,1003.58843885402
"LOC100252568",1047.01491197318,1275.5775683979,823.718002811313,609.712302296845
"LOC100254373",1259.79856929727,790.77861716879,690.571787640365,1196.5479602987
"LOC100247460",2506.67102857018,2151.79206631608,9385.81454108041,8707.049746014
"LOC100249273",419.601417713849,406.317153796527,492.839721826793,442.613335272587
"MIR319B",3315.05006317055,3586.3201105268,2847.73919910401,1979.32704987067
"LOC100242324",2178.54669718257,2531.28632731919,31420.5195234009,10191.0477150628
"LOC104881294",47.7271754745611,63.5801903251289,552.457430112292,441.61869856411
"LOC100264613",4770.72891514467,4478.42965602627,2348.93770644867,2852.61807991411
"LOC100259436",187.925753431084,149.016071074521,545.502030812317,718.127703520917
"LOC100245565",401.703726910889,486.785832176768,354.72536429872,371.994128970669
"LOC100267882",23.8635877372805,29.8032142149042,53.6559374569492,56.6942923832303
"LOC100254317",380.823087640769,549.372582028067,986.67307212501,690.277875683541
"LOC100249220",7437.48484478577,4552.93769156353,9018.17200665317,9803.13939875645
"LOC100244049",491.192180925691,515.595605917842,215.617378299222,267.557274580508
"LOC100854142",38.7783300730809,23.8425713719233,152.025156128023,169.088240441213
"LOC100266384",97.4429832605622,62.5867498512987,53.6559374569492,105.431491098639
"LOC100854116",79.5452924576018,63.5801903251289,179.846753327922,179.03460752599
"MYBC2-L1",575.709054161893,494.733355967409,514.699548198142,557.991193456003
"LOC100264511",124.289519465003,69.5408331681097,349.757221941595,594.792751669679
"LOC100259334",4541.04188317334,4836.06822660512,2177.03998089214,2986.89403555861
"LOC100250945",2197.43870414125,1946.14988823324,1899.81763736457,1367.62547415687
"LOC104881043",627.413494259334,809.653986171563,308.024826141745,335.192570756993
"LOC100245798",1332.38364866483,1637.18990087207,987.666700596435,1072.21837173899
"LOC100261077",1487.49696895715,2583.93867243219,498.801492655343,862.350026250187
"LOC100255988",1067.8955512433,1528.90488922458,1522.23881822308,935.953142677538
"LOC104880977",94.4600347934021,117.225975911956,137.120729056648,142.233049312315
"LOC100245710",925.708340975341,820.581831383695,1050.26529429621,1274.12962355996
"LOC100268124",1052.9808089075,796.739260011771,1755.74150900795,1589.4294601474
"LOC100257750",150.141739513723,209.615939978159,302.063055313195,295.407102417884
"LOC100252614",829.259673870499,893.102985973295,903.208280525312,863.344662958665
"LOC100262974",1172.29874759391,1057.02066415527,1763.69053677935,1218.42996788521
"LOC100247506",178.976908029604,156.963594865162,84.4584200711237,156.157963231003
"LOC100257846",579.686318784773,577.188915295311,674.673732097565,845.441202206066
"LOC100252699",656.248662775215,587.123320033612,780.991978540038,778.800542738058
"LOC100247306",6259.22020025754,8605.18138431666,4548.83114218358,2817.80579511739
"LOC100261233",1248.86109158435,1102.71892595145,727.336041083089,723.100887063306
"LOC100242169",3067.46534039627,3082.64579029492,1900.811265836,2172.28657131535
"LOC100256148",3337.91933475211,2577.97802958921,2457.24320983399,2131.50646626776
"LOC100264459",1080.82166126766,1156.36471153828,2787.12786234708,1306.95263493973
"LOC100259280",1563.06499679187,1610.36700807866,875.386683325412,1057.29882111182
"LOC100254163",1042.04333119458,1033.17809278334,880.354825682537,792.725456656746
"LOC100250994",44.744227007401,17.8819285289425,114.267274213873,137.259865769926
"LOC100249059",149.147423358003,156.963594865162,706.469843183164,842.457292080632
"LOC100267876",44.744227007401,36.7572975317151,67.566736056899,79.5709366782179
"LOC100257599",1964.76872370276,1792.16661478957,856.507742368337,879.258850294308
"LOC100250786",22.8692715815605,8.94096426447125,19.8725694284997,23.8712810034654
"LOC100254219",28.8351685158806,12.9147261597918,55.6431943997992,49.7318354238862
"LOC100262819",428.55026311533,539.438177289765,1441.75491203765,944.904873053838
"LOC100257695",545.879569490292,139.081666336219,4903.5565064823,9643.99752540001
"LOC100266279",5.96589693432013,8.94096426447125,559.412829412267,721.11161364635
"LOC100252560",10495.0070236248,13210.7714209932,10931.9004426177,6767.50816448244
"LOC100247453",5610.92606672809,6856.72615037562,12137.1717784562,9666.874169695
"LOC100232937",4905.95591232259,4437.69859659923,4400.78049994126,4052.14995033825
"LOC100261070",52.6987562531612,66.5605117466193,80.4839061854238,108.415401224072
"LOC100264607",3522.86213971604,3225.70121852646,2557.59968544791,3067.4596089453
"LOC100259429",57.6703370317613,53.6457855868275,81.4775346568488,45.7532885899753
"LOC100255981",769.600704527297,781.837652904319,674.673732097565,758.907808568504
