"","Row.names","CO_A","CO_B","A1_A","A1_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"475","LOC100249081",1310.50869323899,1322.26927066791,442.164669784118,524.173545367761,899.779044764696,1.44598956041694,0.271769724511693,5.32064255139178,1.03401389662056e-07,1.04751684052419e-06
"476","LOC100249114",5889.33459032969,6063.96065225917,2527.79083130516,3425.52882399728,4476.65372447283,1.00564360461446,0.263044026774647,3.82309994621549,0.000131784329900445,0.00068898132039709
"477","LOC100249130",1949.85398136696,1873.62873364364,863.463141668312,866.328573084098,1388.31860744075,1.1442890759175,0.248682587633699,4.60140409027352,4.19652383809157e-06,3.13728264693502e-05
"478","LOC100249152",6464.04932833586,6874.60807890456,2371.79116129144,3530.96031509592,4810.35222090695,1.17615566322481,0.281524198344564,4.17781373729475,2.94324524537466e-05,0.000180496371539091
"479","LOC100249156",1311.50300939471,1721.63234114763,596.177082854991,538.098459286449,1041.85272317094,1.41903879667847,0.28452399347642,4.98741346675242,6.11930131163792e-07,5.37336993712394e-06
"480","LOC100249168",4254.67883032598,4641.35389373441,1243.02921775266,2065.86044350823,3051.23059633032,1.42681780299079,0.308458853711903,4.6256341350585,3.73454022095976e-06,2.82754040002847e-05
"481","LOC100249183",4302.40600580054,5052.63824990009,2077.67713374964,2201.1310358612,3408.46310632787,1.12853646246527,0.244182250207244,4.62169736542051,3.80612986147062e-06,2.87958136931217e-05
"482","LOC100249189",2644.88097421526,3217.75369473582,598.164339797841,978.722521142081,1859.88038247275,1.89447529699604,0.317453699076896,5.96772160004709,2.40589414421756e-09,3.17584325188928e-08
"483","LOC100249209",197.868914988284,280.150213620099,121.222673513848,95.4851240138615,173.681731534023,1.14131413535978,0.421994031038072,2.7045741205207,0.00683920098453101,0.0211024451366056
"484","LOC100249212",907.81065017238,1102.71892595145,325.910138627395,573.905380791647,727.586273885719,1.15988319786826,0.353251467335681,3.28344905858826,0.00102545175874898,0.00415813317919162
"485","LOC100249222",717.896264429856,778.857331482829,102.343732556773,284.466098624629,470.890856773522,1.95215843196206,0.457015530989588,4.27153630366785,1.94130915537507e-05,0.000124860349693607
"486","LOC100249226",612.498751923534,789.78517669496,286.164999770396,377.961949221535,516.602719402606,1.07825600001682,0.325663181798018,3.31095456988311,0.00092978302164625,0.00381938392596867
"487","LOC100249231",12162.4752167673,13750.209598283,7595.29603557259,5308.37611314561,9704.08924094212,1.0058767394078,0.273589168238041,3.6765956265221,0.000236367274734732,0.00115548422961695
"488","LOC100249232",1668.4625092982,1884.55657885577,734.291440383064,830.5216515789,1279.45804502898,1.18305773679239,0.26118669659187,4.52954822060113,5.91099430706115e-06,4.26870669031902e-05
"489","LOC100249249",5279.81878687332,8480.00788461406,1806.41656105062,847.430475623021,4103.41842704026,2.37430319156699,0.38951218106326,6.09558136304185,1.09040433666466e-09,1.51261729508434e-08
"490","LOC100249253",5173.42695821128,6743.47393635898,2499.96923410526,2717.34748756114,4283.55440405917,1.19163027462365,0.25874725596239,4.60538323466069,4.11706948050674e-06,3.08245328217598e-05
"491","LOC100249257",1983.66073066144,2728.98098161139,1516.27704739453,819.580647785645,1762.12485186325,1.01258175911765,0.35374132549259,2.86249212671891,0.00420323703348987,0.014003847202757
"492","LOC100249264",8587.90863695383,9775.45426248857,4564.72919772638,3071.43815577921,6499.882563237,1.26590918381767,0.282913462385553,4.47454558416347,7.65739896301952e-06,5.40601109849856e-05
"493","LOC100249309",222.726818881285,237.432273245403,64.585850642624,88.5226670545175,153.316902455957,1.58759585335731,0.425065327523197,3.73494554968298,0.000187755806451814,0.000942986707204456
