ID,CO_A,CO_B,AF_A,AF_B
LOC100852609,136.3578642,142.7253471,263.5792776,342.6381537
LOC100245641,2310.06264,2285.907576,2866.312957,3203.500408
LOC100268011,26.35488131,26.47324987,19.65675968,15.80127408
LOC100262811,5319.102566,4826.188552,5141.136146,6247.324783
LOC100264640,10.31277964,6.906065183,12.50884707,30.77090215
LOC100259463,171.8796607,145.0273689,198.354575,276.9381194
LOC100265597,338.0299994,232.5041945,174.2303699,271.1165973
LOC100249254,498.451016,366.0214547,455.679429,731.8484836
LOC100257690,724.1863037,845.992985,482.4841013,340.9748617
LOC100261217,198.234542,97.83592343,486.0580576,414.1597101
LOC100252552,24375.97348,30710.12086,13754.37084,9420.885935
LOC104879308,17.18796607,10.35909778,57.1833009,92.31270646
LOC100245838,2203.49725,2058.007425,3615.950293,3268.368796
LOC100247446,482.4089144,431.629074,563.7916073,904.8308525
LOC100262710,6.875186428,2.302021728,135.8103396,197.100103
LOC100242311,2103.807047,2485.032455,2372.213498,2164.774549
LOC100264600,3821.457789,3497.922015,2742.117976,1898.647827
LOC100252458,788.3547104,866.7111805,1159.748821,1272.418386
LOC100247341,97.39847439,112.7990647,98.28379842,140.5481747
LOC100242205,1458.685387,1313.303396,1015.89708,992.1536829
LOC100264487,346.0510502,298.1118138,555.7502056,673.6332633
LOC100855035,73.3353219,55.24852147,14.29582522,31.60254816
LOC100254201,4496.371924,5019.558377,3354.157993,2766.886256
LOC100259425,4593.770398,5361.408604,3619.524249,3655.915834
LOC100852659,41.25111857,37.98335851,6575.186114,8314.796749
LOC100249092,1899.843183,1763.348643,2390.976769,2226.316353
LOC100254304,6518.822598,4901.004258,5287.668355,6397.021064
LOC100249205,4442.516297,4482.036304,2186.36777,2651.287461
LOC100245684,4020.838196,4871.077976,3867.914212,3708.309532
LOC100268001,14.89623726,18.41617382,5.360934459,19.12785809
LOC100244034,4.583457619,2.302021728,57.1833009,41.58230021
LOC100266368,3876.459281,2922.416583,7132.723298,7478.992515
LOC100257728,1721.088336,1808.238067,1080.228294,1159.31453
LOC100252594,1362.432777,859.8051153,3501.583691,3871.312149
LOC100256078,289.9036944,241.7122814,475.3361887,400.853374
LOC100261163,186.775898,212.9370098,1263.393554,2746.926752
LOC100250931,5418.79277,6316.747621,4619.338526,4484.235254
LOC100242351,87.08569475,42.58740196,60.7572572,72.35320236
LOC100264632,3058.312096,2905.15142,2736.757041,2288.689803
LOC100245785,1655.774065,2068.366522,1864.711703,2247.107503
LOC100259457,19.47969488,10.35909778,213.5438893,294.4026855
LOC100249246,32.08420333,19.56718469,29.48513952,133.0633607
LOC100254345,98.5443388,139.2723145,35.73956306,35.76077818
LOC100233138,4403.556907,4667.349053,3023.567035,2707.007743
LOC100262958,11796.67405,14834.22801,3788.393684,2316.134121
LOC100261207,842.2103374,753.9121159,518.2236644,721.8687316
LOC100257833,29.79247452,27.62426073,933.696085,793.3902879
LOC100247586,232.6104741,454.6492912,671.9037855,204.584917
LOC100242453,21.77142369,27.62426073,184.9522388,152.1912188
LOC100233130,6.875186428,1.151010864,18.76327061,39.08736219
LOC100249044,4848.152296,4868.775954,6227.618863,6038.581636
SOS1,2091.202538,2047.648327,1705.670647,1767.247759
LOC100257576,1216.907998,1148.708842,1317.002899,1165.967698
LOC100247334,2.291728809,1.151010864,13.40233615,37.42407019
LOC100242197,336.884135,255.5244118,388.6677483,490.6711424
LOC100264479,30.93833893,27.62426073,220.6918019,263.6317833
LOC100266215,497.3051516,428.1760414,2245.338049,3847.194415
LOC100261008,495.0134228,364.8704439,275.1946356,462.3951783
LOC100255930,2838.30613,2607.039607,2735.863552,2455.019004
LOC100250769,11973.13716,10669.87071,7990.472811,8648.286797
LOC104880115,45.83457619,36.83234764,16.08280338,22.45444211
LOC100245635,1171.073422,1403.082243,1437.623924,1868.708571
LOC100854272,105.4195252,139.2723145,56.28981182,82.33295441
LOC100262842,745.9577274,738.9489746,1185.660005,1484.488117
LOC100267955,2045.367962,2163.900424,1929.936405,1600.918558
LOC104879537,68.75186428,32.22830419,53.60934459,59.04686629
LOC100244068,41.25111857,11.51010864,70.58563704,84.82789242
LOC100257681,3114.459452,2612.794661,4716.728835,3861.332397
LOC104879533,1072.529083,977.2082235,610.2530393,533.9167346
LOC100252545,949.9215914,1092.30931,1585.049622,2424.248102
LOC100256113,1864.321386,2043.044283,2026.433226,1930.250376
LOC100247438,2321.521284,1887.657817,2186.36777,1832.947793
LOC100242302,310.5292537,112.7990647,210.8634221,237.0191112
LOC100264594,1451.810201,1232.732635,3204.051828,3654.252542
LOC100268141,4898.57033,4988.481084,3693.683842,3052.972481
LOC100259418,3001.018876,2737.103834,2449.053559,2255.423963
LOC100257862,1305.139557,953.0369953,2549.124335,2973.966111
LOC100252440,4209.905823,4114.863838,2566.100628,2604.715285
LOC100247322,580.9532531,500.6897258,394.0286827,311.8672515
LOC100242186,6.875186428,0.0,23.23071599,15.80127408
LOC100264473,18.33383047,16.11415209,21.44373784,18.29621209
LOC100254296,786.0629816,984.1142886,932.8025959,1264.933572
LOC100249075,69.89772868,39.13436937,89.34890765,59.04686629
LOC104879512,272.7157283,265.8835096,363.6500541,461.5635323
LOC100266247,68.75186428,33.37931505,38.42003029,35.76077818
LOC100261038,0.0,0.0,49.14189921,23.28608812
LOC100255955,40.10525416,32.22830419,91.1358858,83.99624642
LOC100250807,51.56389821,18.41617382,26.8046723,28.27596414
LOC100249199,7775.83585,8108.871536,6952.238504,7376.700057
LOC100244027,228.0270165,278.5446291,256.431365,245.3355712
LOC100245667,1207.741082,1002.530462,1003.388233,760.9560938
LOC100267987,336.884135,324.5850636,226.0527364,221.2178371
LOC100266362,2602.258063,2814.221562,2614.349038,1985.139012
LOC104877321,114.5864405,130.0642276,285.9165045,212.0697311
LOC100261157,60.73081345,101.288956,33.95258491,44.07723822
LOC100256069,811.2719985,1085.403245,506.6083064,405.011604
LOC100250924,25.2090169,10.35909778,39.31351937,26.61267213
LOC100245779,237.1939318,323.4340528,231.4136708,210.406439
LOC100268099,1481.602675,1769.103698,1859.350768,1896.984535
LOC100261187,490.4299652,511.0488236,383.3068138,299.3925615
LOC100262951,2515.172368,2540.280977,1501.955138,1177.610742
LOC100256103,3068.624876,2734.801813,2696.550033,2935.710395
LOC100250949,81.35637273,95.5339017,74.15959335,95.63929047
LOC100257824,3709.163078,3641.798373,3384.536622,3004.737013
LOC100245809,388.4480332,349.9073026,1108.819944,1218.361396
LOC100262984,1543.479353,1876.147708,1555.564482,1332.296899
LOC100252679,571.7863379,447.7432261,1085.589228,1595.928682
LOC100247579,255.5277622,366.0214547,327.017002,297.7292695
LOC100252431,441.1577958,845.992985,220.6918019,224.5444211
LOC100242447,10372.36459,12190.35606,5350.21259,4801.924028
LOC109122650,222.2976945,302.7158572,71.47912612,74.01649437
LOC100264440,10.31277964,19.56718469,178.6978153,257.8102613
LOC100259265,206.2555928,172.6516296,607.572572,871.5650123
LOC100264465,34.37593214,42.58740196,178.6978153,170.4874308
LOC100254174,263.5488131,174.9536513,676.3712309,1036.230921
LOC100249068,1098.883964,1207.410396,921.1872379,648.6838832
LOC100243914,812.4178629,959.9430605,599.5311703,778.4206599
LOC100852957,1386.49593,1788.670883,4970.479733,4721.254365
LOC109122656,90.52328797,79.41974961,177.8043262,154.6861568
LOC100254142,1199.720032,1488.257047,3619.524249,4736.223993
LOC100267978,521.3683041,614.6398013,932.8025959,500.6508945
LOC100246465,171.8796607,111.6480538,268.940212,255.3153233
LOC104879705,56.14735583,29.92628246,59.86376813,75.67978637
LOC100246568,23762.93602,27054.51036,19252.00913,4742.045515
LOC100260250,254.3818978,201.4269012,297.5318625,200.426687
LOC104879692,20.62555928,11.51010864,25.01769414,59.04686629
LOC100253407,467.5126771,559.3912799,774.6550293,780.0839519
LOC100241439,19.47969488,39.13436937,55.39632274,88.15447644
LOC100246556,208.5473216,203.7289229,481.5906122,606.269937
LOC100251695,497.3051516,356.8133678,1574.327753,1798.018661
LOC100256830,2.291728809,2.302021728,29.48513952,33.26584016
LOC104879716,22.91728809,19.56718469,43.78096475,49.89876025
LOC104879673,18.33383047,5.75505432,56.28981182,68.19497234
LOC100246480,2322.667148,2115.557968,1307.174519,1685.74645
LOC100249925,559.1818295,375.2295416,964.0747136,962.2144268
LOC100256748,2636.633995,2288.209597,2097.018863,2558.143109
LOC104879663,12.60450845,20.71819555,35.73956306,28.27596414
LOC100251624,45.83457619,75.96671702,118.8340472,179.6355369
LOC100255189,2902.474537,3007.591387,6306.245902,8394.634766
LOC100265371,2355.897216,2662.288128,2147.054251,2080.778302
LOC100244799,262.4029487,271.6385639,285.9165045,316.8571276
LOC100253363,150.108237,218.6920641,113.4731127,118.0937326
LOC100248190,17.18796607,17.26516296,32.16560675,40.7506542
LOC100267114,3136.230875,3463.391689,2709.952369,3083.743383
LOC100248199,152.3999658,177.255673,529.8390224,740.9965897
LOC100249934,1380.766608,1335.172602,946.204932,996.3119129
LOC100263616,2061.410064,2465.46527,1654.74177,1412.134915
LOC109122670,9.166915237,2.302021728,26.8046723,18.29621209
LOC100263605,210.8390505,124.3091733,328.8039802,503.9774785
LOC100241353,6.875186428,4.604043456,720.1521957,1000.470143
LOC100253421,931.587761,1400.780221,544.1348476,422.4761701
LOC100246470,1088.571184,1019.795625,1242.843305,1309.01081
LOC100263708,1757.755997,1533.146471,1918.321047,1636.679336
LOC100243082,36908.29247,38106.51667,27341.65923,24538.547
LOC100255079,59668.59714,84806.48045,30135.59957,17150.2039
LOC100260266,803.2509476,957.6410388,1679.759464,656.1686973
LOC100267199,124.8992201,88.62783652,75.9465715,57.38357428
LOC100258468,2632.050537,2993.779257,1398.310405,906.4941445
LOC100244891,1994.949928,2094.839772,1045.38222,866.5751363
LOC100244715,3953.232196,5326.878278,1873.646593,792.5586419
LOC104879711,34.37593214,42.58740196,112.5796236,30.77090215
LOC104879710,2029.325861,3801.788883,2654.556046,1298.199412
LOC100852822,2517.464097,3348.290603,4722.983258,2097.411222
LOC100854095,202.8179996,244.0143031,218.9048237,188.7836429
LOC100852797,1986.928878,2955.795899,1642.232923,1283.229784
LOC109122684,1267.326032,1475.595928,1551.097037,1749.783193
LOC100854022,20.62555928,4.604043456,123.3014926,138.0532367
LOC104879596,6.875186428,12.6611195,30.3786286,29.10761014
LOC100853983,217.7142369,285.4506942,64.33121351,65.70003433
LOC100853947,500.7427448,465.008389,543.2413585,459.0685943
LOC100852765,17553.49681,23074.31479,2776.96405,3006.400305
LOC100852726,645.1216598,905.8455499,5624.513737,7413.292481
LOC100852697,587.8284396,515.652867,539.6674022,510.6306465
LOC100852632,888.0449136,809.1606373,688.880078,957.2245507
LOC100852592,0.0,0.0,84.88146227,102.2924585
LOC100852555,952.2133203,1155.614907,1016.790569,1012.113187
LOC100241347,21.77142369,13.81213037,3636.500541,3764.029815
LOC100251707,1397.954574,1292.5852,1342.020593,1556.009674
LOC100265381,2770.70013,3187.149082,3067.348,3146.116834
LOC100248300,113.4405761,56.39953233,973.0096043,1848.749067
LOC100258559,123.7533557,74.81570615,2860.058534,4015.186908
LOC100853634,16.04210166,8.057076047,13.40233615,4.158230021
LOC100855323,540.847999,565.1463342,405.6440407,357.6077818
LOC100260333,16.04210166,31.07729333,312.7211768,516.4521686
LOC100260455,3336.757146,2549.489064,2199.770106,2426.74304
LOC104880034,732.2073546,589.3175623,645.9926023,719.3737936
LOC100267261,427.4074229,454.6492912,402.9635735,414.1597101
LOC100241600,849.0855238,852.8990502,729.9805755,671.9699713
LOC100263874,10702.37354,11435.29293,9087.677397,6836.9618
LOC100258715,797.5216256,550.1831929,623.6553754,601.280061
LOC100250206,1320.035794,1409.988308,1773.575817,1725.665459
LOC100248463,5.729322023,0.0,24.12420507,30.77090215
LOC100243339,207.4014572,218.6920641,535.1999568,1008.786603
LOC100245071,22.91728809,6.906065183,61.65074628,77.34307838
LOC100267386,845.6479306,551.3342038,2528.574087,3279.180194
LOC100262218,9362.85805,9960.848016,4783.740516,3938.675476
LOC100257112,8450.749984,9628.205877,6978.149688,7350.91903
LOC104880076,333.4465417,295.809792,267.1532339,226.2077131
LOC100267371,12.60450845,10.35909778,16.97629245,14.96962807
LOC100262202,266.9864063,374.0785308,216.2243565,244.5039252
LOC100251981,9337.649033,11477.88033,6707.422497,6356.270409
LOC100257092,1442.643285,1523.938384,1681.546442,1763.921175
LOC100251966,1331.494438,1046.268875,1957.634567,2139.825169
LOC100246842,2635.488131,2846.449866,3100.407095,3318.267556
LOC104879994,24.0631525,29.92628246,62.54423536,90.64941445
LOC100253470,165.0044743,192.2188143,310.9341986,395.031852
LOC100241508,3042.269994,3245.850636,2419.568419,2071.630196
LOC109122727,12.60450845,17.26516296,13.40233615,7.484814037
LOC100243227,2306.625047,2588.623433,2323.071599,2120.697311
LOC100263777,478.9713211,256.6754227,1428.689033,1753.109777
LOC100265542,4047.193077,3926.098057,3917.056111,3801.453885
LOC100258629,603.8705412,582.4114971,1777.149773,2030.047896
LOC100244951,673.7682699,771.1772788,569.1525417,444.0989662
LOC100241595,45.83457619,34.53032592,76.84006058,116.4304406
LOC100253486,38.95938976,25.32223901,64.33121351,90.64941445
LOC109122738,27.50074571,40.28538024,34.84607398,37.42407019
LOC100262193,82.50223713,54.0975106,77.73354966,91.48106045
LOC100248371,3031.957215,2748.613943,1672.611551,1332.296899
LOC104879964,21.77142369,5.75505432,41.10049752,50.73040625
LOC100243241,51.56389821,19.56718469,2968.170712,3727.43739
LOC100251958,35.52179654,23.02021728,38.42003029,56.55192828
LOC100246822,618.7667785,526.0119648,285.9165045,338.4799237
LOC100258814,1454.101929,1070.440103,1199.062341,1163.47276
LOC100265557,906.3787441,1309.850363,480.6971232,269.4533053
LOC100253463,1080.550134,923.1107129,1091.843651,1151.829716
LOC100248348,1323.473387,1604.509144,773.7615403,527.2635666
LOC100260319,376.9893891,496.0856823,304.6797751,330.9951096
LOC104879959,633.6630158,551.3342038,366.3305214,382.5571619
LOC100255243,817.0013205,897.7884738,707.6433486,691.9294754
LOC100250082,437.7202026,338.397194,619.18793,691.9294754
LOC100255261,1817.340946,1647.096546,2866.312957,2952.343315
LOC100251854,17.18796607,8.057076047,31.27211768,26.61267213
LOC100250100,702.41488,595.0726166,699.6019469,876.5548883
LOC100244964,898.3576932,808.0096265,1777.149773,2546.500065
LOC100267269,3917.710399,5127.753399,2955.661865,2615.526683
LOC100246722,2423.503216,2082.178653,2254.27294,2341.915148
LOC100241586,224.5894233,179.5576948,964.0747136,474.8698684
LOC100262106,106.5653896,123.1581624,1300.920095,1593.433744
LOC100256999,1401.392167,1307.548341,1467.109064,1723.170521
LOC100854597,279.5909147,291.2057486,195.6741078,211.238085
LOC100243328,481.2630499,319.9810202,555.7502056,686.9395994
LOC100260428,183.3383047,224.4471185,501.2473719,585.4787869
LOC100255347,10.31277964,13.81213037,58.97027905,84.82789242
LOC100262187,24.0631525,29.92628246,86.66844042,145.5380507
LOC100251867,3524.678909,3840.923253,3750.867143,3552.79173
LOC100251950,457.1998974,359.1153895,454.7859399,482.3546824
LOC100263979,885.7531848,912.7516151,2199.770106,2840.071104
LOC104879926,50.4180338,18.41617382,88.45541857,108.9456265
LOC100258808,1098.883964,1151.010864,1503.742116,1541.040046
LOC100246738,76.77291511,73.66469529,72.3726152,121.4203166
LOC100241606,151.2541014,104.7419886,3269.276531,4498.373236
LOC100263880,2829.139215,2575.962313,2507.130349,2820.1116
LOC100253458,1081.695998,1004.832484,890.8086093,839.9624642
LOC100243213,5777.448328,5192.210007,3857.192343,3501.229677
LOC100260313,1420.871862,1007.134506,2061.2793,3063.783879
LOC100258721,489.2841008,436.2331174,5452.963834,6492.660354
LOC100255235,371.2600671,325.7360745,372.5849449,368.4191798
LOC100253576,1218.053862,1034.758767,844.3471773,1125.217044
LOC109122941,26.35488131,26.47324987,27.69816137,43.24559221
LOC100262086,1785.256742,1724.214274,2120.249579,2553.984879
LOC100248470,1415.14254,1378.911015,1007.855678,958.8878428
LOC100256981,6154.437717,6302.935491,4242.286135,4060.095792
LOC100854096,139.7954574,214.0880207,192.1001515,182.9621209
LOC100246714,146.6706438,145.0273689,201.0350422,169.6557848
LOC100241580,53.85562702,51.79548888,156.3605884,153.0228648
LOC100263854,130.6285421,75.96671702,143.8517413,215.3963151
LOC100243345,2078.59803,2422.877869,1128.476704,931.4435246
LOC100265665,3546.450332,3088.162148,2527.680597,2440.881022
LOC100855041,28.64661012,42.58740196,48.24841013,72.35320236
LOC100260447,327.7172197,264.7324987,359.1826088,406.674896
LOC104879912,28.64661012,24.17122814,48.24841013,71.52155635
LOC100260423,546.577321,354.5113461,729.0870864,830.8143581
LOC100255341,20.62555928,54.0975106,127.7689379,185.4570589
LOC100250172,146.6706438,102.4399669,247.4964742,224.5444211
LOC100255369,692.1021004,780.3853657,1183.873026,1024.587877
LOC100245038,2358.188945,1987.795762,1433.156479,1550.188152
LOC100245065,23129.27301,33766.0547,6991.552024,5715.07134
LOC100262208,2852.056503,2567.905237,1671.718062,1334.791837
LOC104879884,16.04210166,17.26516296,7.147912612,19.12785809
LOC100241694,572.9322023,699.8146053,1132.944149,1256.617112
LOC100257102,955.6509135,912.7516151,7475.823103,9515.693579
LOC100253661,79.06464392,36.83234764,100.9642656,127.2418386
LOC100251972,748.2494562,638.8110295,1179.405581,1143.513256
LOC100246832,1882.655217,1853.127491,1301.813584,1401.323517
LOC100248339,3514.366129,3654.459493,2701.910967,2864.188838
LOC109122820,24.0631525,46.04043456,23.23071599,18.29621209
LOC100265525,1363.578642,1483.653004,1593.984512,1419.619729
LOC100250071,389.5938976,184.1617382,693.3475234,808.359916
LOC100251843,5056.699618,5280.837844,2723.354705,2097.411222
LOC100246710,790.6464392,637.6600186,904.2109454,1049.537257
LOC100853274,4222.510331,5603.120885,2375.787454,2104.896036
LOC100853229,380.4269823,306.1688898,812.1815705,1204.223414
LOC100241577,7520.308088,8029.451787,6272.293317,8972.628738
