ID,A1_A,A1_B,F1_A,F1_B
LOC100257736,287.3254233,615.46393,3720.796164,2613.807869
LOC100257720,16122.58459,9102.575708,7791.838421,6088.203967
LOC104882190,198.0878345,228.0290286,318.4055397,281.9799732
LOC100252586,1280.706494,919.26436,2313.746922,2381.265943
LOC100247478,1333.660668,837.7743623,330.5352745,272.8247793
LOC109124243,32.36088386,31.45227981,1.516216856,5.493116362
LOC100254334,2859.525373,1724.871618,3394.80954,2733.740909
LOC100852685,1129.689036,904.9678692,201.6568418,151.9762193
LOC100252599,13233.64023,8504.982391,4334.86399,3130.160807
LOC100247492,22238.79164,13979.10873,11326.13991,7777.337249
LOC100266405,130.4241683,38.60052523,86.42436077,131.8347927
LOC100242355,17.65139119,32.16710435,3.032433711,0.915519394
LOC100852496,1025.741955,670.5054197,130.3946496,73.24155149
LOC104882218,52.95417358,90.78271673,75.81084278,81.48122603
LOC100257712,104.9277143,187.9988543,90.97301133,118.1020018
LOC100259461,118.6565741,129.383242,194.0757575,222.4712126
LOC100252576,342.2408626,399.5869185,59.13245737,99.7916139
LOC100247467,1177.740046,811.3258543,1017.38151,753.4724609
LOC100254350,3184.114845,2954.369829,4107.431462,3289.461181
LOC100242331,1023.780689,1061.514444,1864.946732,1871.321641
LOC100249252,3678.353798,2803.541851,1836.138612,1694.626398
LOC100254325,58.83797065,79.34552407,16.67838541,34.78973696
LOC100244083,5179.702683,4582.740134,5484.156367,4519.919246
LOC100266393,5.883797065,10.00754358,13.6459517,20.14142666
LOC109124267,6.864429909,54.32666513,19.71081912,46.69148907
LOC100245806,2.941898532,29.30780619,19.71081912,8.239674542
LOC100266422,663.8884355,503.236477,433.6380207,465.083852
LOC100261214,796.2738694,799.8886616,83.39192706,103.4536915
LOC100256130,35.30278239,37.17087614,1.516216856,0.0
LOC100247310,653.1014742,610.4601582,829.37062,682.0619482
LOC100245835,1092.424988,1602.636621,33.35677082,41.19837271
LOC100254171,313.8025101,373.1384105,74.29462592,34.78973696
LOC100268157,985.5360083,1323.85505,166.7838541,166.6245296
LOC100257702,202.9909987,452.4839346,306.2758048,285.6420508
LOC100252566,568.7670496,739.8434002,718.6867895,966.7884796
LOC100242322,180.4364433,321.6710435,492.7704781,461.4217744
LOC104882182,5.883797065,32.16710435,9.097301133,1.831038787
LOC100268123,1801.422535,1666.97083,289.5974194,250.8523138
LOC100262972,91.1988545,75.77140137,34.87298768,23.80350423
LOC100257844,502.0840162,302.3707809,342.6650094,353.3904859
LOC100252698,8.825695597,11.43719266,95.5216619,25.63454302
LOC100247304,322.6282057,383.8607786,221.3676609,184.0193981
LOC100257581,843.3442459,937.1349735,429.0893701,409.2371689
LOC100242167,106.88898,200.8656961,277.4676846,341.4887338
LOC100252455,525.6192044,497.5178807,419.992069,364.3767187
LOC100254162,80.41189322,91.49754127,18.19460227,11.90175212
LOC100853486,81.39252606,102.9347339,83.39192706,128.1727151
LOC100262816,43.14784514,126.5239438,42.45407196,52.18460544
LOC100247451,95.12138588,87.20859403,65.19732479,62.25531877
LOC100242316,33.3415167,65.76385779,78.84327649,101.6226527
LOC100254307,14.70949266,20.7299117,9.097301133,19.22590727
LOC100854653,1786.713042,899.9640974,265.3379497,273.7402987
LOC100261168,768.8161498,1010.761901,990.0896067,1116.93366
LOC100256083,59.81860349,65.76385779,39.42163824,43.94493089
LOC104882178,23.53518826,5.003771788,4.548650567,13.7327909
LOC104877442,13.72885982,18.58543807,40.9378551,32.04317878
LOC100251792,17.65139119,63.61938417,30.32433711,46.69148907
LOC100246656,227.5068198,372.423586,121.2973484,140.0744672
LOC100262029,3392.989641,4018.743571,3467.587949,3683.13452
LOC100241527,616.818059,960.0093588,1087.127485,1302.784097
LOC100263797,1229.713587,771.29568,1067.416666,1471.239666
CHIT3,585.4378079,168.6985917,4.548650567,11.90175212
LOC100246662,3880.364164,2581.231418,3720.796164,3093.540031
LOC100248393,160.8237864,264.4850802,231.9811789,245.3591975
LOC100243267,58.83797065,124.3794702,84.90814391,115.3554436
LOC100241531,416.7689588,283.0705183,180.4298058,153.8072581
LOC100255280,1024.761322,1473.253379,2632.152461,2374.857307
LOC100263802,935.5237333,658.3534025,363.8920453,368.9543156
LOC100244982,20.59328973,45.0339461,27.2919034,10.98623272
LOC100267290,75.508729,130.0980665,87.94057762,74.15707088
LOC100262126,482.4713593,543.9814759,319.9217565,311.2765938
LOC100257019,3376.318882,3543.385251,3816.317825,4837.604476
LOC100246753,406.9626303,564.7113876,927.9247156,1014.395488
LOC100253508,549.1543927,376.7125332,153.1379024,148.3141418
LOC100248494,1916.156577,1562.606447,150.1054687,129.0882345
LOC100248397,9188.529749,5977.362814,5905.664652,5022.539393
LOC100243274,654.082107,500.3771788,268.3703834,289.3041284
LOC100243368,629.5662859,789.881118,282.0163351,227.964329
LOC100265581,354.0084567,473.2138463,677.7489344,706.7809719
LOC100260370,1716.107477,1561.176798,2295.552319,2617.469946
LOC100255287,857.0731058,892.815852,877.8895594,1007.986852
ABCC1,3407.699133,2960.088425,4585.039771,4714.924877
LOC100267405,455.9942725,559.7076158,512.4812972,537.409884
LOC100262241,121.5984727,195.8619243,121.2973484,128.1727151
LOC100256922,42.1672123,116.5164002,9.097301133,2.746558181
LOC100250120,762.9323527,1100.829793,3883.031367,3373.688965
LOC100233044,534.4449,283.0705183,333.5677082,385.4336647
LOC109124127,2.941898532,3.574122706,22.74325283,22.88798484
LOC100241523,69.62493193,57.1859633,141.0081676,156.5538163
LOC100267297,1793.577472,1995.790119,4779.115529,4618.795341
LOC100262129,1227.752321,1483.260923,1176.58428,972.281596
LOC100257023,496.2002191,476.0731444,239.5622632,255.4299108
LOC100263793,426.5752872,523.2515642,826.3381863,953.0556887
LOC100248390,870.8019656,1224.494439,1684.516927,1882.307873
LOC100251890,4487.375895,2885.746673,8295.222417,7011.963036
LOC100250114,1669.037101,1931.45591,2501.757812,2909.520633
LOC100855089,1176.759413,1557.602675,2363.782078,2232.951801
LOC100246758,1091.444356,942.8535699,1743.649384,1610.398613
LOC100232840,3610.690132,3486.199287,4932.253431,5151.627628
LOC100267287,4864.91954,4924.426264,8032.916901,5405.2265
LOC100854711,10.78696129,25.01885894,28.80812026,27.46558181
LOC100854673,99.04391726,80.77517316,30.32433711,68.66395452
LOC100854640,23.53518826,17.15578899,4.548650567,12.81727151
LOC100251517,15.69012551,35.02640252,27.2919034,30.21213999
LOC100853763,26.47708679,41.45982339,15.16216856,28.3811012
LOC100853806,127.4822697,64.33420871,34.87298768,71.4105127
LOC100252559,43.14784514,29.30780619,50.03515623,41.19837271
LOC100854309,41.18657945,60.760086,12.12973484,20.14142666
LOC100854654,5.883797065,18.58543807,4.548650567,16.47934908
LOC100247971,17.65139119,26.44850802,10.61351799,18.31038787
LOC100854816,37.26404808,95.07166398,9.097301133,4.577596968
LOC100854786,27.45771964,16.44096445,3.032433711,5.493116362
LOC100243477,35.30278239,30.02263073,45.48650567,54.01564422
LOC100262350,49.03164221,40.74499885,3.032433711,11.90175212
LOC109124241,44.12847799,18.58543807,7.581084278,11.90175212
LOC100260698,346.163394,658.3534025,432.1218038,375.3629514
LOC104882255,592.3022378,654.0644552,956.7328359,998.8316584
LOC104882253,492.2776877,529.684985,523.0948152,540.1564422
LOC100262465,20.59328973,25.73368348,104.618963,65.91739634
LOC104882252,11.76759413,14.29649082,7.581084278,12.81727151
LOC100252005,2394.705405,1199.47558,1364.59517,999.7471778
LOC100265804,1009.071197,659.068227,739.9138255,684.8085064
LOC100246868,4555.039561,5879.431851,5813.175424,6471.806593
LOC100258855,241.2356797,184.4247316,57.61624051,46.69148907
LOC100253705,3249.817245,4405.463647,6190.713421,6236.518109
LOC100248606,720.7651404,742.7026983,970.3787876,975.9436736
LOC100265790,1737.6814,1956.474769,3863.320548,3285.799104
LOC100246975,434.4203499,787.0218199,714.138139,816.6432991
LOC100241849,8459.919546,4867.240301,21866.87949,14343.44234
LOC100260589,4784.507646,4218.894442,5026.258876,4822.956166
LOC100264132,18.63202404,30.02263073,0.0,4.577596968
LOC100258962,13.72885982,29.30780619,0.0,2.746558181
LOC100253816,44.12847799,26.44850802,0.0,0.0
LOC100248716,128.4629026,146.5390309,39.42163824,26.55006241
LOC109124121,26.47708679,86.49376949,30.32433711,16.47934908
LOC100243578,561.9026197,797.744188,244.1109137,252.6833526
LOC104882250,52.95417358,26.44850802,7.581084278,15.56382969
LOC100250341,672.7141311,1083.674004,530.6758994,699.4568167
LOC109124242,12.74822697,21.44473624,12.12973484,5.493116362
LOC100245217,1225.791055,882.0934839,351.7623105,298.4593223
LOC100255500,38.24468092,91.49754127,332.0514914,379.025029
LOC100250322,430.4978186,394.5831467,953.7004021,1170.949304
LOC100245198,848.2474102,934.9904999,1073.481534,1206.654561
LOC100267499,362.8341523,244.4699931,2539.663233,2411.478083
LOC100267522,3455.750143,3337.515783,4500.131627,4008.143905
LOC100252112,822.7509562,815.6148015,1103.805871,956.7177663
LOC100246972,39.22531376,21.44473624,40.9378551,33.87421756
LOC100262360,12704.0985,9853.141476,7870.681697,8575.67016
LOC100257250,393.2337705,355.9826215,536.7407669,441.2803477
LOC100241843,395.1950362,421.0316548,870.3084751,1063.833535
LOC100264126,472.6650309,613.3194564,491.2542612,389.0957423
LOC100258956,25.49645395,33.59675344,80.35949334,58.59324119
LOC100253810,1022.800056,754.8547155,561.0002366,501.7046277
LOC100248709,689.3848894,716.9690148,515.5137309,756.2190191
LOC100252127,8495.222329,5794.367731,1999.890032,2129.49811
LOC100260686,137.2885982,180.1357844,171.3325047,162.0469327
LOC100255616,5448.396082,8136.847753,9347.476915,11906.32971
LOC100246990,546.2124942,634.7641926,186.4946732,215.1470575
LOC104882248,15.69012551,15.01131537,3.032433711,5.493116362
LOC100241862,244.1775782,213.0177133,31.84055397,31.12765938
LOC100853393,10.78696129,13.58166628,9.097301133,8.239674542
LOC109124237,7.845062753,19.30026261,1.516216856,4.577596968
LOC100853355,2739.888166,2806.401149,4284.828834,4907.18395
LOC100854291,36.28341523,23.58920986,50.03515623,50.35356665
LOC100854239,3771.513918,3714.943141,2474.465908,2781.347918
LOC100854172,1010.051829,1004.32848,729.3003075,493.4649532
LOC109124249,4.903164221,17.87061353,21.22703598,21.05694605
LOC100232862,216.7198586,383.1459541,633.7786456,677.4843513
LOC100854106,31.38025101,11.43719266,25.77568654,60.42427998
WDR1,854.1312072,1010.761901,427.5731533,450.4355417
LOC104882247,9.806328441,20.01508715,1.516216856,8.239674542
LOC100854009,2180.927445,1977.204681,6366.594577,4894.366678
LOC100233032,1787.693675,790.5959426,1332.754616,1386.096362
LOC100853219,2818.338794,3408.283412,12207.0619,14493.58752
LOC100853929,418.7302244,520.392266,1256.943773,1111.440544
LOC100853897,74.52809615,74.34175229,83.39192706,75.98810967
LOC100853174,104.9277143,204.4398188,87.94057762,137.327909
LOC104877361,131.4048011,105.7940321,28.80812026,47.60700847
LOC100853133,242.2163125,398.872094,106.1351799,108.9468078
LOC109124269,16702.1386,8539.293969,10792.43158,7845.085684
LOC100853709,2493.749323,2097.295204,3011.206675,2862.829144
LOC100853102,607.0117305,669.0757706,586.7759231,582.2703343
LOC100245327,4498.162856,5434.096162,6876.04344,6835.267793
LOC104882246,314.783143,395.2979713,433.6380207,382.6871065
LOC104882245,129.4435354,72.9121032,406.3461173,439.4493089
LOC100267630,1390.537373,1054.366198,15935.43915,14193.29716
LOC100255609,270.654665,383.8607786,69.74597536,57.6777218
LOC100250422,6807.553204,7813.74706,28116.72537,24509.36969
LOC100245296,44.12847799,79.34552407,72.77840907,47.60700847
LOC100262248,3414.563563,1679.837672,2750.417376,2422.464315
LOC100257141,1992.645939,1406.774697,2970.26882,2603.737155
LOC100252015,3492.033558,2981.533161,1722.422348,2156.048172
LOC100246879,670.7528654,895.6751501,993.1220404,899.9555639
LOC100241753,268.6933993,686.9463841,218.3352272,177.6107624
LOC100264034,12.74822697,30.73745527,16.67838541,29.2966206
LOC100252202,15405.74198,13942.65268,45607.80302,46024.07544
LOC100258867,170.6301149,126.5239438,110.6838305,77.81914846
LOC100253716,34063.26247,20055.11733,17448.62357,14314.14572
LOC100248620,5927.925543,4379.015139,7365.781484,8150.869161
LOC100243483,1412.111296,1475.397853,771.7543795,845.0244003
LOC100265799,7411.623036,5852.268519,7355.167966,7536.555648
LOC100255514,466.7812338,579.0078784,60.64867422,91.55193936
LOC100264007,2460.407806,2112.306519,2286.455018,2162.456808
LOC104882242,508.9484461,1031.491813,529.1596826,520.930535
LOC100250336,1136.553466,909.971641,732.3327412,712.2740882
LOC100245212,553.0769241,427.4650756,691.3948861,600.5807222
LOC100267516,2947.782329,4263.928388,2554.825402,2943.39485
LOC100262355,275.5578292,132.9573647,335.0839251,257.2609496
LOC100258836,463.8393353,676.9388405,665.6191996,770.8673294
LOC100253690,197.1072017,243.040344,139.4919507,174.8642042
LOC109124240,57.8573378,28.59298165,36.38920453,54.01564422
LOC100257243,339.2989641,464.6359518,189.5271069,241.6971199
LOC100265772,2338.809333,2025.097925,2489.628077,2503.030022
LOC100252122,1005.148665,391.009024,1200.84375,1219.471832
LOC100246985,378.5242778,287.3594656,507.9326466,405.5750914
LOC100241859,801.1770336,508.9550733,554.9353691,531.9167677
LOC100260559,155.9206222,193.7174507,206.2054924,224.3022514
LOC100264143,351.0665582,379.5718314,433.6380207,465.083852
LOC100255486,448.1492098,594.0191937,815.7246683,806.5725858
LOC100250306,85.31505744,94.35683944,3.032433711,0.0
LOC100245187,641.3338801,738.4137511,339.6325756,316.7697102
LOC100258972,2409.414898,1300.26584,1971.081912,2063.580713
LOC100267488,609.953629,569.7151593,477.6083095,458.6752162
LOC104882241,684.4817252,854.9301513,492.7704781,451.351061
LOC100262327,2878.157397,2262.419673,4037.685486,3360.871694
LOC100253826,1689.63039,3848.61533,2322.844223,1916.182091
LOC100248727,1573.915715,1477.542327,1834.622395,1744.979964
LOC100243588,426.5752872,436.7577947,322.9541902,317.6852296
LOC100265913,2707.527283,3815.733401,3435.747395,3662.077574
LOC100264113,990.4391726,731.9803302,752.0435604,1094.045675
LOC100258944,1433.685218,1565.465745,2283.422584,2200.908622
LOC100260703,905.1241151,635.4790171,371.4731296,293.8817253
LOC100248697,189.2621389,277.351922,394.2163824,313.1076326
LOC100243561,237.3131483,251.6182385,230.464962,346.0663308
LOC100255632,103.9470815,225.884555,30.32433711,36.62077574
LOC104882240,21.57392257,16.44096445,25.77568654,23.80350423
LOC100250448,1665.114569,924.9829563,755.0759941,685.7240258
LOC100245321,434.4203499,503.9513016,109.1676136,103.4536915
LOC100260674,10.78696129,16.44096445,30.32433711,23.80350423
LOC100255603,580.5346437,604.7415619,470.0272252,459.5907356
LOC100267623,2356.460724,2788.530535,6509.118961,5693.615109
LOC100262242,239.274414,288.0742901,501.8677792,598.7496834
LOC100250417,1073.792964,1245.224351,3135.536457,2805.151422
LOC100245291,59.81860349,64.33420871,18.19460227,25.63454302
LOC100252197,469.7231323,654.7792797,662.5867659,816.6432991
LOC100257134,1737.6814,1424.645311,2028.698153,1708.359188
LOC100247074,1529.787237,2314.601864,1863.430515,1867.659563
LOC100241722,2212.307696,2158.770114,2069.636008,1918.01313
LOC100252009,1583.722043,1203.764527,3904.258403,3597.991217
LOC100264001,1850.454177,1739.882933,10584.70987,10560.51621
CBL04,1102.231317,1215.916545,5776.78622,5922.494957
LOC100241749,1215.984727,1351.733207,3896.677319,4028.285332
LOC100264030,1016.916259,932.1312017,1607.189867,1875.899237
LOC100258861,2305.467817,3962.272432,203.1730586,317.6852296
LOC100248580,58.83797065,20.01508715,7.581084278,10.07071333
LOC100265767,239.274414,112.9422775,224.4000946,236.2040036
LOC104877925,17.65139119,25.01885894,40.9378551,46.69148907
LOC100241370,63.74113487,52.89701605,48.51893938,40.28285332
LOC100243857,1324.834972,1822.087756,1249.362689,1044.607628
LOC100249302,663.8884355,657.6385779,794.4976323,955.8022469
LOC100249219,80.41189322,150.8279782,71.26219221,130.0037539
LOC100254405,472.6650309,416.7427075,4336.380207,3892.788462
LOC100254316,574.6508467,809.8962052,77.32705963,62.25531877
LOC100264699,1598.431536,1347.44426,1842.20348,1795.333531
LOC100259528,743.3196958,556.8483176,950.6679684,753.4724609
LOC100242415,707.0362806,741.9878738,517.0299477,378.1095096
LOC100247551,2115.225045,1721.297495,692.911103,520.930535
LOC100259435,1307.183581,1346.729436,2421.398318,2023.29786
LOC100247459,137.2885982,156.5465745,43.97028881,49.43804725
LOC100252653,517.7741417,515.3884942,285.0487688,241.6971199
LOC100257704,5824.959094,6657.875777,11740.06711,11483.35975
LOC104882376,14.70949266,9.292719036,24.25946969,18.31038787
LOC100267977,590.3409722,437.4726192,553.4191523,524.5926125
LOC100245655,43.14784514,80.06034862,122.8135653,70.49499331
LOC100250795,1333.660668,1191.61251,962.7977033,1463.91551
LOC100255948,628.5856531,786.3069953,380.5704307,466.9148907
LOC100261030,1170.875616,1729.87539,1789.13589,2020.551302
LOC100257797,192.2040374,144.3945573,28.80812026,10.98623272
LOC100266238,25.49645395,25.01885894,12.12973484,6.408635755
LOC100243913,2284.874527,2042.253714,1616.287168,1676.31601
LOC100249067,546.2124942,879.9490102,391.1839487,346.9818502
LOC100262919,1834.764051,1505.420484,1576.86553,1595.750303
LOC100254173,21.57392257,32.16710435,24.25946969,5.493116362
LOC100268072,6203.483372,8138.992226,11765.8428,11860.55374
LOC100245749,712.9200777,1307.414086,792.9814155,888.0538118
LOC100250896,15753.86664,14275.76091,32615.34078,32456.99354
LOC100242176,284.3835248,355.9826215,122.8135653,141.905506
LOC100247312,355.9697224,375.9977087,19.71081912,43.0294115
LOC100256039,1652.366342,2101.584151,2777.709279,2904.027517
LOC100261124,5244.42445,4896.548107,5287.048175,6195.319737
LOC104882374,42.1672123,52.18219151,194.0757575,169.3710878
LOC100268131,343.2214954,385.2904277,92.48922819,87.88986179
LOC100266332,346.163394,390.2941995,165.2676373,102.5381721
LOC100243999,475.6069294,553.2741949,520.0623815,534.6633259
LOC100245808,742.339063,731.9803302,990.0896067,705.8654525
LOC100249169,2330.96427,2894.324567,2430.495619,2530.495604
LOC100254267,3850.945179,3594.137793,4107.431462,4356.041275
LOC100256102,449.1298426,428.1799002,216.8190103,166.6245296
LOC100261186,24.5158211,9.292719036,30.32433711,17.39486848
LOC100266395,798.2351351,1021.484269,853.6300897,1139.821645
LOC100259387,1979.897712,1609.070042,1024.962594,921.9280294
LOC104882373,117.6759413,53.61184059,53.06758994,57.6777218
LOC100264561,773.719314,1367.459347,2506.306462,2683.387343
LOC100242333,1184.604476,1055.795847,947.6355347,1166.371707
LOC100247469,16.67075835,15.72613991,3.032433711,3.662077574
LOC100247409,53.93480643,80.06034862,24.25946969,51.26908604
LOC100252577,500.1227505,413.1685848,213.7865766,268.2471823
LOC100257713,51.97354074,70.76762958,53.06758994,45.77596968
LOC100257652,1758.27469,782.0180481,577.678622,669.2446767
LOC100262775,627.6050202,874.2304139,1678.452059,1208.4856
LOC100267921,118.6565741,70.76762958,13.6459517,18.31038787
LOC100267986,301.0542831,256.6220103,109.1676136,151.9762193
LOC104882370,354.9890896,353.1233234,336.6001419,340.5732144
LOC100250806,849.228043,1140.859968,1755.779119,1788.924895
LOC100255954,744.3003287,696.9539277,570.0975377,769.0362906
LOC100245604,577.5927452,449.6246364,1050.738281,1096.792234
LOC100250737,2782.055379,2669.869661,4850.377721,4628.866054
LOC100261037,23.53518826,28.59298165,3.032433711,18.31038787
LOC100266246,2254.474909,2104.443449,3641.952887,4118.006232
LOC100854437,21.57392257,23.58920986,0.0,4.577596968
LOC100854389,20.59328973,22.87438532,19.71081912,3.662077574
LOC100245819,1170.875616,1676.978374,2116.63873,2148.724017
LOC100255902,13979.90183,12636.66824,6968.532668,6469.975555
LOC100250960,737.4358988,779.1587499,946.1193179,821.2208961
LOC100256112,104.9277143,72.19727866,4.548650567,0.915519394
LOC100244067,59.81860349,160.1206972,81.8757102,73.24155149
LOC100260981,360.8728866,522.5367396,597.3894411,517.2684574
LOC100266186,61.77986918,27.87815711,3.032433711,8.239674542
LOC100243863,1412.111296,1965.052664,2650.347064,1796.24905
LOC100249014,14352.54231,12442.95079,13562.55977,10116.4893
LOC100254413,593.2828707,310.2338509,57.61624051,40.28285332
LOC100259532,2602.599568,2321.035285,2037.795454,2186.260312
LOC109124325,10.78696129,7.863069953,28.80812026,27.46558181
LOC100854062,126.5016369,155.1169254,145.5568181,130.9192733
LOC100247479,34.32214954,17.15578899,9.097301133,14.6483103
LOC100262841,52.95417358,41.45982339,12.12973484,2.746558181
LOC100264705,143.1723952,190.8581525,74.29462592,54.93116362
LOC100267995,250.0613753,213.0177133,50.03515623,48.52252786
LOC100242422,2614.367162,2550.493963,4842.796637,6093.697084
LOC109124361,7.845062753,23.58920986,19.71081912,47.60700847
LOC100247554,2324.099841,807.036907,2657.928148,1961.042541
LOC100252657,3886.247961,1836.384246,454.8650567,1007.986852
LOC100257801,4594.264875,2915.769304,4011.9098,3596.160178
LOC100262924,2275.068198,2407.529055,2855.036339,2615.638908
LOC100261045,495.2195863,857.0746249,682.297585,653.680847
LOC100268076,2722.236775,2155.910816,2227.322561,2043.439287
LOC100232957,178.4751776,230.8883268,389.6677319,332.3335399
LOC100250902,310.8606116,459.63218,77.32705963,84.22778421
LOC100256046,3586.174311,1722.01232,2086.314393,1653.428025
LOC100243927,27.45771964,35.74122706,7.581084278,32.04317878
LOC100249081,398.1369347,467.49525,961.2814864,1059.255938
LOC100254191,50.99290789,70.76762958,101.5865293,117.1864824
LOC100259305,157.8818879,386.0052523,463.9623578,518.1839768
LOC100242196,810.9833621,473.2138463,415.4434184,544.7340392
LOC100261131,197.1072017,155.83175,40.9378551,28.3811012
LOC100266337,1008.090564,1258.806017,940.0544504,1253.34605
LOC100244003,1228.732954,1195.901457,1463.149266,1338.489353
LOC100247333,616.818059,536.1184059,451.832623,422.9699598
LOC109121437,273.5965635,461.0618291,494.2866949,608.8203967
LOC100252448,220.6423899,355.267797,242.5946969,305.7834775
LOC100249176,364.795418,298.0818337,230.464962,264.5851048
LOC100257575,238.2937811,329.5341135,559.4840197,685.7240258
LOC100254273,413.8270602,328.819289,398.765033,465.083852
LOC100268151,1273.842065,1802.787493,2036.279237,2030.622015
LOC109124345,34.32214954,28.59298165,34.87298768,51.26908604
LOC100259395,2888.944359,3202.413945,7277.840907,8181.081301
LOC100264568,1588.625207,838.4891868,1491.957386,1317.432407
LOC100250968,1395.440537,1168.0233,906.6976796,885.3072536
LOC100242281,13296.40073,9015.367114,6099.74041,6052.498711
LOC100247416,2402.550468,1438.941801,1731.519649,1486.803495
LOC100252524,23737.19862,13897.61873,14543.55208,13021.43234
LOC100266414,3343.957998,4265.358037,6665.289297,6588.077556
LOC100244076,1548.419261,1362.455576,1170.519412,1311.023772
LOC100257659,104.9277143,106.5088566,21.22703598,29.2966206
LOC100262849,654.082107,373.8532351,236.5298295,144.6520642
LOC100268000,1021.819424,1113.696635,1573.833096,1947.30975
LOC100245683,239.274414,261.6257821,45.48650567,73.24155149
LOC100262783,1229.713587,1175.171546,651.9732479,784.6001203
LOC100255963,29.41898532,46.46359518,6.064867422,5.493116362
LOC100261051,208.8747958,325.2451663,495.8029118,518.1839768
LOC100266261,5033.588389,5616.37642,3432.714961,4139.063178
LOC100243936,353.0278239,458.9173555,216.8190103,226.1332902
LOC100267928,21817.11952,11796.03458,17955.04,12843.82157
LOC100245612,2474.136666,1842.817667,990.0896067,877.0675791
LOC100249091,1638.637483,1692.704514,1049.222064,1239.613259
LOC100252457,16.67075835,39.31534977,4.548650567,7.324155149
LOC100250743,4922.776877,3190.976752,4792.76148,3655.668939
LOC100268159,1164.991819,1489.694344,997.670691,1033.621395
LOC104882363,348.1246597,342.4009552,153.1379024,127.2571957
LOC100250978,3321.403443,4706.404779,3972.488162,4337.730887
LOC100244084,12099.04803,9106.14983,30733.71566,20959.901
LOC100249253,2251.53301,2424.684844,8618.176607,7238.096326
LOC100254351,1694.533555,1569.039868,1537.443892,1450.182719
LOC100264639,1064.967269,883.5231329,664.1029827,832.2071288
BBR/BPC2,3236.088386,2246.693533,1557.154711,1664.414258
LOC100260988,318.7056743,438.9022683,429.0893701,480.6476816
LOC100257738,49.03164221,17.87061353,84.90814391,92.46745875
LOC100268010,793.3319709,1566.895394,4184.758521,3749.967436
LOC104882360,119.637207,102.9347339,71.26219221,87.88986179
LOC100249021,2051.48391,2243.834235,2606.376775,2319.010624
LOC100243867,105.9083472,96.50131306,1.516216856,1.831038787
LOC100254418,2869.331702,3054.445265,5147.556225,3420.380455
LOC100255971,61.77986918,56.47113876,10.61351799,8.239674542
LOC100261059,143.1723952,168.6985917,59.13245737,95.21401694
LOC100259538,1346.408895,1844.247316,2717.060605,2830.785965
LOC100243943,1555.283691,2195.226166,307.7920217,249.9367945
LOC100264712,3238.049651,2160.199764,1966.533262,1506.029402
LOC100249102,166.7075835,284.5001674,59.13245737,75.98810967
LOC100254209,37.26404808,86.49376949,71.26219221,51.26908604
LOC100242429,9588.62795,6583.534025,987.057173,513.6063798
LOC100247561,1400.343701,1210.912773,1290.300544,1429.125773
LOC100252663,147.0949266,240.1810458,113.7162642,143.7365448
LOC100257591,22.55455541,39.31534977,9.097301133,22.88798484
LOC100257806,688.4042566,353.1233234,191.0433238,226.1332902
LOC100262931,614.8567933,589.015422,553.4191523,511.775341
LOC100262718,1870.066834,2228.108095,3617.693417,4031.03189
LOC100245848,475.6069294,340.2564816,1084.095052,1030.874837
LOC100250985,714.8813434,985.0282178,1297.881628,1498.705247
LOC100256138,400.0982004,381.716305,297.1785037,390.9267811
LOC100266434,66.6830334,54.32666513,86.42436077,100.7071333
LOC100268081,1086.541191,905.6826937,1370.660037,1116.018141
LOC100245759,1440.549648,1229.498211,767.2057289,1007.071333
LOC100244093,1916.156577,1320.995752,1540.476325,1420.886099
LOC100249260,488.3551564,480.3620917,726.2678738,670.1601961
LOC100250907,1788.674308,1813.509861,2858.068773,2698.035653
LOC100259471,503.064649,503.236477,339.6325756,417.4768435
LOC100256050,962.9814529,1446.804871,1175.068063,1390.673959
LOC100261135,1447.414078,1155.871283,2788.322797,2322.672702
LOC100262869,345.1827611,290.2187637,542.8056343,463.2528132
LOC100268018,878.6470283,1028.632515,1065.900449,1037.283473
LOC100266342,737.4358988,629.7604208,683.8138019,724.1758403
LOC100261069,17.65139119,19.30026261,24.25946969,16.47934908
LOC100243949,32.36088386,55.04148967,53.06758994,62.25531877
LOC100244007,2031.871253,2147.332922,2131.800899,2232.951801
LOC104882358,371.6598479,713.3948921,548.8705017,547.4805974
LOC100249181,5045.355983,4145.267514,2074.184658,2362.040036
LOC100254279,1675.901531,1814.224686,1936.208925,1723.007499
LOC100247357,341.2602298,445.3356892,659.5543322,643.6101337
LOC100259401,44.12847799,25.73368348,6.064867422,4.577596968
LOC100250993,58.83797065,71.48245412,59.13245737,44.86045029
LOC100261232,47393.98536,45239.10074,14320.6682,15727.70766
LOC100264572,70919.36729,31387.23078,25896.98389,21447.87283
LOC100242285,469.7231323,182.9950825,122.8135653,119.0175212
LOC100266441,1175.77878,1294.547244,1996.857599,1538.988101
LOC100853969,1431.723952,1102.974267,2999.07694,2925.084463
LOC100853930,170.6301149,70.76762958,254.7244317,243.5281587
LOC100854850,649.1789428,934.9904999,736.8813918,819.3898573
LOC100853898,7371.417089,7580.71426,17471.36683,13437.99366
LOC100854797,241.2356797,303.0856055,247.1433475,328.6714623
LOC100853858,1122.824607,1363.1704,1840.687263,2011.396108
MIR3625,75.508729,39.31534977,36.38920453,42.11389211
LOC100853765,248.1001096,179.4209598,0.0,0.915519394
LOC100853697,695.2686865,686.9463841,479.1245264,619.8066295
LOC100853664,114.7340428,56.47113876,12.12973484,19.22590727
