ID,CO_A,CO_B,A1_A,A1_B
LOC109123712,16.92713648,14.6409576,5.47868489,12.88683253
LOC100253103,663.3321607,543.8069967,968.6314886,975.3721374
LOC100258231,7707.136827,8193.707344,4533.063878,4683.558199
LOC100263369,2749.601731,3912.273028,7876.157398,4843.032752
LOC100249596,102.6207649,82.61683219,419.6672626,229.5467045
LOC100241098,5746.762834,7611.206388,2963.968526,2461.385014
LOC100254715,106.852549,109.807182,233.3919763,403.5189437
LOC100251351,1644.04813,1947.247361,1206.406413,957.6527427
LOC100241077,2434.333815,2475.367618,1516.499978,1584.274975
LOC100246189,439.0476024,496.7467758,544.5812781,427.6817547
LOC109123770,57.12908561,63.79274384,26.29768747,40.27135167
LOC100264394,3127.288464,3564.027394,1811.253225,1810.599971
LOC100259215,105.794603,116.0818781,204.9028149,222.2978612
LOC100248993,28.5645428,29.28191521,49.30816401,100.6783792
LOC100252367,2735.848433,2917.733694,7395.128865,4210.77253
LOC100243846,1503.341308,1311.411488,1424.458071,1378.085654
LOC100266166,1251.550153,1310.365705,1055.19471,1017.254343
LOC100252253,1968.837561,2458.635095,1282.012264,1312.846064
LOC100247244,1651.453752,1842.669093,1207.50215,1247.606475
LOC100247238,3569.509905,4588.894426,3644.421189,1801.740274
LOC100260933,176.676987,177.7830566,238.8706612,256.1257966
LOC100252361,2728.442811,2257.844819,1389.394488,2116.662244
LOC109123744,35.97016501,23.00721909,0.0,5.637989234
LOC100257493,1024.091757,1085.522428,678.2611894,641.1199186
LOC104881171,2.11589206,8.366261488,41.63800517,27.38451913
LOC100267780,360.7595962,339.8793729,342.9656741,493.7267715
LOC100245465,2159.267847,1624.100511,2049.028149,2696.569708
LOC100255868,723.6350844,577.2720426,791.1220982,808.6487415
LOC100854686,330.0791613,313.7348058,259.6896638,264.1800669
LOC104881173,190.4302854,232.1637563,371.4548356,186.8590717
LOC100264370,1272.709074,1085.522428,693.6015071,1033.362884
LOC100250588,506.7561483,473.7395567,425.1459475,652.395897
LOC100247223,283.529536,221.7059294,452.5393719,854.5580824
LOC100245448,1057.94603,1129.445301,957.6741188,962.4853049
LOC100250575,44.43373325,31.37348058,29.58489841,62.8233086
LOC100255773,29.62248883,20.91565372,63.55274473,73.29386004
LOC100260841,1652.511699,1482.919849,1149.42809,1328.954605
LOC109123768,20.10097457,29.28191521,13.14884374,11.27597847
LOC104881177,9.521514268,18.82408835,19.72326561,8.859697367
LOC100245453,380.8605707,299.0938482,288.1788252,485.6725011
LOC100266050,427.410196,423.5419878,235.5834503,327.8088026
LOC100266039,135.4170918,109.807182,72.31864055,141.7551579
LOC100243738,1447.270169,1179.64287,1486.915079,2489.57496
LOC104881178,1050.540408,945.3875481,542.3898041,596.0160047
LOC100248877,846.3568238,702.765965,622.3786035,926.2410884
LOC100262498,184.0826092,128.6312704,355.0187809,243.2389641
LOC100267656,2962.248883,3374.740728,2602.375323,2577.366507
LOC100253970,1750.900679,1499.652372,1017.939653,1279.823556
LOC100245341,19.04302854,11.50360955,23.01047654,19.3302488
LOC100259107,3033.131267,3085.058924,1284.203738,1417.551579
LOC100264279,495.1187419,528.1202564,677.1654524,914.1596829
LOC100266152,2623.706154,2602.953105,1217.363783,1740.527819
LOC100248981,1056.888084,809.4357989,562.1130697,647.5633348
LOC100254087,83.57773635,81.5710495,37.25505725,28.18994617
LOC100241998,953.2093728,780.1538837,4448.692131,2090.083152
LOC100262617,26.44865074,20.91565372,32.87210934,66.04501674
LOC100247137,3415.049784,4573.207686,3961.089176,2380.842311
LOC100266044,27.50659677,14.6409576,8.765895825,4.027135167
LOC109123643,343.8324597,351.3829825,386.7951533,368.8855813
LOC104881188,1.05794603,1.045782686,29.58489841,13.69225957
LOC104877378,8.463568238,8.366261488,10.95736978,16.9139677
LOC100245348,17.98508251,14.6409576,77.79732544,87.79154664
LOC100260956,308.9202407,268.7661503,514.9963797,509.0298851
LOC100243433,201.0097457,217.5227987,191.7539712,182.0265095
LOC104881195,217.9368821,249.9420619,399.943997,340.6956351
LOC100267185,1521.326391,1085.522428,2485.131466,3206.40502
LOC109123754,4.231784119,4.183130744,5.47868489,31.4116543
LOC100248183,778.6482779,567.8599985,7495.936667,5723.364499
LOC109123626,49.7234634,56.47226504,42.73374214,48.325622
LOC109123627,14.81124442,67.97587459,64.64848171,25.77366507
LOC100250000,194.6620695,171.5083605,175.3179165,125.6466172
LOC100244869,279.2977519,255.1709754,361.5932028,423.6546196
LOC100243069,1718.104352,1935.743752,708.9418248,703.1378001
LOC100265361,525.7991768,436.09138,464.5924787,434.125171
LOC100246540,47.60757134,26.14456715,124.9140155,76.51556817
LOC100265452,506.7561483,601.3250444,462.4010047,533.1926961
LOC100260232,87.80952047,33.46504595,26.29768747,51.54733014
LOC100260156,2911.467474,2944.924044,1951.507558,1693.007624
LOC100255059,2703.052106,2689.753068,1917.539712,2274.525942
LOC100265348,444.3373325,336.7420249,351.73157,373.7181435
LOC100243056,94.15719665,117.1276608,70.1271666,45.9093409
LOC100249913,43.37578722,18.82408835,29.58489841,57.18531937
LOC100244781,166.0975267,219.6143641,113.9566457,158.6691256
LOC100267098,682.3751892,735.1852282,1235.991311,1043.833435
LOC100249899,30.68043486,61.70117847,245.4450831,245.6552452
LOC100261919,31.73838089,67.97587459,60.26553379,33.8279354
LOC100256822,472.9018753,486.288949,934.6636423,945.5713372
LOC100251686,2385.668297,2452.360399,1919.731186,1569.777288
LOC109123660,57.12908561,55.42648236,31.77637236,24.162811
LOC100249356,3408.702108,3878.807982,6789.186316,3986.863815
LOC100244193,51.83935546,63.79274384,497.464588,330.2250837
LOC100266537,5435.726701,7441.789593,6515.252072,3642.141045
LOC100247603,1245.202477,1234.023569,1102.3114,1539.171061
LOC109123662,64.53470782,80.52526682,50.40390099,49.93647607
LOC104881212,20.10097457,9.412044174,5.47868489,16.10854067
LOC100261330,926.7607221,1044.736903,776.8775174,637.8982104
LOC100257971,172.4452029,197.6529276,174.2221795,149.0040012
LOC100252823,561.7693418,418.3130744,322.1466716,538.0252583
LOC100256240,2243.903529,2860.215646,2336.111237,1960.409399
LOC100251081,39.1440031,37.64817669,191.7539712,182.8319366
LOC100265295,3667.898885,5600.166283,6567.847447,2524.208323
LOC100260090,1936.041235,1952.476275,1525.265873,1468.293482
LOC100255042,1450.444007,1308.27414,2624.290062,2038.535821
LOC100267168,370.2811104,442.3660762,376.9335205,233.5738397
LOC104881213,41.25989516,37.64817669,75.60585149,45.9093409
LOC100256901,29.62248883,23.00721909,62.45700775,53.96361124
LOC100249893,49.7234634,32.41926326,13.14884374,22.55195693
LOC100253384,221.1107202,263.5372369,182.9880753,157.0582715
LOC100243052,5302.425501,5607.486762,4780.700435,3256.341496
LOC100265438,1641.932238,1774.693218,849.196158,463.9259712
LOC100265344,1211.348204,1165.001912,3302.551252,1494.872574
LOC109123704,15.86919045,16.73252298,18.62752863,18.52482177
LOC100260143,1583.745207,1651.290861,845.9089471,1016.448916
LOC100267160,99.4469268,117.1276608,162.1690728,246.4606722
LOC100242904,63.47676179,28.23613252,259.6896638,304.4514186
LOC100258295,7.405622209,10.45782686,4.382947912,19.3302488
LOC100243000,24327.46895,33309.22433,58446.61041,28340.56102
LOC100261662,551.1898815,474.7853394,371.4548356,505.808177
LOC100244711,120.6058474,89.93731099,143.5415441,133.7008875
LOC100254987,90.98335856,104.5782686,226.8175545,374.5235705
LOC100248122,760.6631954,932.8381559,896.3128481,639.5090645
LOC100253247,2795.093411,2547.526623,2446.780672,3259.563204
LOC109123642,33.85427295,20.91565372,2.191473956,42.68763277
LOC100244619,20.10097457,10.45782686,8.765895825,5.637989234
LOC100259997,293.0510503,327.3299807,227.9132914,257.7366507
LOC100232988,1914.882314,2014.177453,1380.628592,1408.691881
LOC104881225,126.9535236,140.1348799,185.1795493,146.5877201
LOC100263525,1121.422792,1186.963349,986.1632803,864.2232068
LOC100244534,47.60757134,101.4409205,156.6903879,184.4427906
LOC100254992,6.347676179,15.68674029,21.91473956,15.30311363
LOC100250801,830.4876334,1035.324859,1306.118478,868.250342
LOC109123625,61.36086973,88.89152831,73.41437753,37.85507057
LOC100245661,9.521514268,15.68674029,21.91473956,39.46592464
LOC100262979,4.231784119,3.137348058,121.6268046,231.1575586
LOC100267983,213.705098,220.6601467,589.5064942,597.6268588
LOC100233131,79466.55808,94118.35017,33378.33983,48125.07067
LOC100257709,5850.441545,6785.038066,5007.51799,5152.316733
LOC109123668,64.53470782,63.79274384,13.14884374,27.38451913
LOC100266233,4863.377899,6210.903372,2626.481536,3059.8173
LOC100252573,5133.154137,5427.61214,3403.359054,3492.331617
LOC100247464,1702.235162,1932.606404,1570.19109,1382.918216
LOC100261025,6560.323331,6336.397294,3465.816062,3733.959727
LOC100242328,1162.682687,1131.536866,1262.288999,1082.493933
LOC104881224,31.73838089,71.11322264,98.61632803,67.6558708
LOC100264615,148.1124442,163.142099,83.27601033,123.2303361
LOC100262823,29.62248883,24.05300178,37.25505725,50.7419031
LOC104881223,168.2134187,122.3565743,247.636557,164.3071148
LOC100259437,102.6207649,129.6770531,158.8818618,138.5334497
LOC100254321,1174.320093,909.8309368,958.7698558,1021.281478
LOC104881227,86.75157444,94.12044174,89.8504322,127.2574713
LOC100249224,2439.623545,2967.931263,1924.114133,2206.064644
LOC109123760,23.27481266,36.60239401,127.1054895,33.8279354
LOC100244053,1592.208775,1524.751156,1570.19109,1836.373636
LOC109123762,13.75329839,17.77830566,0.0,13.69225957
LOC100266389,6626.973931,8978.044359,4072.854347,3693.688375
LOC100268121,5.289730149,4.183130744,52.59537495,37.04964354
LOC100264457,213.705098,268.7661503,246.5408201,463.1205442
LOC100261020,1316.084861,1211.01635,897.408585,1128.403274
LOC109123737,16.92713648,17.77830566,15.34031769,15.30311363
LOC100267967,2619.47437,2497.329054,670.5910306,1088.937349
LOC100247150,307.8622947,227.9806255,409.8056298,454.2608468
LOC100252264,83.57773635,87.84574562,112.8609087,129.6737524
LOC100253966,25.39070471,11.50360955,7.670158846,34.63336244
LOC100241994,132.2432537,83.66261488,136.9671223,179.6102284
LOC100853315,1614.425641,2042.413586,2097.240576,1344.257719
LOC100257397,1086.510573,1900.18714,683.7398743,428.4871818
LOC100262508,1855.637336,1578.086073,1091.35403,1172.701761
LOC100262520,7504.011189,8233.447087,2961.777052,3191.101906
LOC100243842,29.62248883,26.14456715,44.9252161,104.7055143
LOC100254096,910.8915316,136.9975319,157.7861248,794.9564819
LOC100262623,16.92713648,4.183130744,727.5693534,1237.94135
LOC100250496,47720.77157,41499.79433,19944.60447,21618.467
LOC100250591,203.1256377,161.0505336,152.30744,124.0357631
LOC100260844,988.1215918,1016.500771,918.2275876,1080.883079
LOC100266053,2645.92302,2486.871227,1743.317532,1771.939473
LOC100255674,496.176688,567.8599985,484.3157443,348.7499055
LOC100267671,2096.849031,1782.013697,1359.80959,1270.158432
LOC100255666,781.822116,770.7418395,561.0173328,571.0477667
LOC100260745,2943.205855,3719.849014,2763.448659,2068.336622
LOC100252260,114.2581712,86.79996293,174.2221795,171.5559581
LOC104881242,505.6982022,395.3058553,248.732294,430.9034629
LOC100250492,3123.05668,3135.256492,3135.999231,2874.569082
LOC100255669,517.3356086,559.493737,648.676291,416.4057763
LOC100259226,1121.422792,670.3467017,449.252161,807.0378874
LOC109123767,15.86919045,21.96143641,39.44653121,9.665124401
LOC100854575,22.21686663,14.6409576,7.670158846,15.30311363
LOC104881239,15.86919045,11.50360955,4.382947912,22.55195693
LOC100852853,47.60757134,37.64817669,8.765895825,32.21708134
LOC104881250,30.68043486,11.50360955,15.34031769,7.2488433
LOC100243374,14.81124442,20.91565372,26.29768747,19.3302488
LOC100257441,236.9799107,394.2600726,140.2543332,74.9047141
LOC109123673,16.92713648,21.96143641,7.670158846,10.47055143
LOC100855275,1254.723991,1135.719997,748.388356,703.1378001
LOC100267759,128.0114696,97.25778979,78.89306242,59.60160047
LOC100253935,63.47676179,77.38791876,123.8182785,151.4202823
LOC104881231,30.68043486,35.55661132,59.16979682,53.96361124
LOC100260814,1403.894382,1513.247547,852.4833689,927.8519424
LOC100267752,1174.320093,1023.82125,427.3374214,820.730147
LOC100252331,1892.665447,2163.724377,1485.819342,1437.687255
LOC100247208,964.8467792,1141.994693,235.5834503,360.0258839
LOC100262596,1303.389509,1155.589868,833.8558403,1535.143926
LOC100257471,19790.99638,21030.68981,28985.53028,19024.99196
LOC100264354,1156.335011,1083.430863,529.2409604,603.264848
LOC100259177,191.4882314,195.5613623,192.8497081,187.6644988
LOC100252340,1482.182388,1423.310236,1635.935308,1499.705136
LOC100254060,636.8835099,486.288949,440.4862652,799.7890441
LOC100264243,7986.434579,7285.967973,3293.785356,4051.297978
LOC100854267,16.92713648,19.86987103,26.29768747,8.859697367
LOC100254077,128.0114696,109.807182,208.1900258,209.4110287
LOC100259193,330.0791613,292.8191521,315.5722497,386.604976
LOC100255768,1307.621293,1323.96088,1222.842468,1411.91359
LOC100260839,3964.123774,4436.210154,2916.851836,3008.26997
LOC100247224,66.65059988,102.4867032,16.43605467,41.0767787
LOC100257479,1655.685537,1765.281174,905.0787439,1243.57934
LOC100267765,77.23006017,62.74696116,323.2424085,430.0980358
LOC100266045,13.75329839,7.320478802,1457.330181,724.078903
LOC100245449,234.8640186,145.3637933,255.3067159,318.1436782
LOC100243733,1188.073391,1072.973036,1601.967462,1168.674625
LOC100248873,603.029237,573.0889119,3253.243088,3095.256089
LOC100253964,97.33103474,172.5541432,205.9985519,124.8411902
LOC100253952,1994.228266,2077.970197,784.5476763,960.8744508
LOC100259089,612.5507512,488.3805143,321.0509346,323.7816674
LOC100264262,2018.561025,1725.541432,865.6322127,1253.244464
LOC100245338,47.60757134,49.15178624,12.05310676,43.4930598
LOC100259100,23.27481266,24.05300178,4.382947912,7.2488433
LOC104881258,64.53470782,78.43370145,118.3395936,69.26672487
LOC100264272,17155.65282,19776.79637,4343.501381,5013.783283
LOC104881273,95.21514268,133.8601838,19.72326561,72.488433
LOC100241992,890.7905571,905.647806,983.9718063,654.8121781
LOC100247232,55.01319355,46.01443818,23.01047654,55.5744653
LOC104881260,74.05622209,59.6096131,41.63800517,45.9093409
LOC100257485,227.4583964,165.2336644,118.3395936,260.9583588
LOC100262610,982.8318617,981.9899421,788.9306242,971.3450023
LOC100267771,4.231784119,0.0,122.7225415,82.1535574
LOC100260835,727.8668685,732.0478802,667.3038196,635.4819293
LOC109123742,39.1440031,24.05300178,37.25505725,35.43878947
LOC104881264,238.0378567,171.5083605,89.8504322,180.4156555
LOC100250474,1122.480738,1136.76578,859.0577908,900.4674233
LOC100255876,0.0,1.045782686,38.35079423,28.18994617
LOC100853630,13637.98227,16576.70136,9681.931938,8833.923702
LOC100241130,2360.277592,2312.225519,860.1535278,1559.306737
LOC100258272,2267.178342,2660.471153,3998.344233,1998.26447
LOC100253143,3824.474898,3983.386251,4633.87168,2800.469795
LOC100248009,1136.234036,1024.867032,1055.19471,1062.358257
LOC100253139,1875.738311,1357.425926,1484.723605,1825.903085
LOC100242879,4176.770926,3983.386251,2763.448659,3587.372007
LOC100265166,5332.04799,7302.700496,1905.486605,2716.705384
LOC100242877,123.7796855,140.1348799,236.6791873,285.1211698
LOC100259966,3056.40608,2868.581908,1954.794769,1941.07915
LOC104881267,38.08605707,78.43370145,25.2019505,16.10854067
LOC100853979,325.8473772,363.9323747,136.9671223,161.8908337
LOC100251485,1450.444007,1557.170419,536.9111193,662.8664485
LOC100254862,513.1038244,430.8624666,1021.226864,636.2873564
LOC100254951,896.0802872,932.8381559,625.6658145,592.7942966
LOC100249738,870.6895825,1072.973036,649.772028,968.9287212
LOC100244589,998.7010521,356.6118959,20255.79378,19575.09862
LOC100244671,396.7297612,406.8094648,436.1033173,488.8942093
LOC100261719,46.54962531,43.92287281,273.9342445,286.7320239
LOC100241310,110.0263871,95.16622442,20.81900258,66.04501674
LOC100256621,72.99827606,60.65539579,130.3927004,74.9047141
LOC100853980,1237.796855,1755.86913,497.464588,595.2105777
LOC104881281,22.21686663,16.73252298,15.34031769,8.859697367
LOC100266976,239.0958027,279.2239771,224.6260805,292.3700131
LOC109123772,22.21686663,4.183130744,9.861632803,39.46592464
LOC100251564,228.5163424,221.7059294,154.4989139,235.1846937
LOC100244678,1462.081413,1876.134139,1777.285378,1466.682628
LOC100266995,4976.578124,6142.927497,3304.742726,3010.686251
LOC100261809,4513.197763,4779.226875,4084.907454,4168.084898
LOC109123684,20.10097457,7.320478802,1.095736978,20.13567583
LOC109123685,20.10097457,16.73252298,10.95736978,6.443416267
LOC104881284,21.1589206,16.73252298,2.191473956,16.9139677
LOC100242858,13.75329839,13.59517492,8.765895825,12.88683253
LOC100259950,390.382085,362.886592,763.7286737,552.5229449
LOC104881279,107.910495,110.8529647,73.41437753,86.18069257
LOC104877429,19.04302854,25.09878446,38.35079423,42.68763277
LOC100256712,3083.912677,3045.319181,1635.935308,1704.283603
LOC100256604,1858.811174,2577.854321,1801.391592,1046.249716
LOC100258335,291.9931042,223.7974948,235.5834503,258.5420777
LOC109123747,65.59265385,102.4867032,40.54226819,20.94110287
LOC100263478,121.6637934,144.3180107,130.3927004,106.3163684
LOC100853082,95.21514268,73.20478802,47.11669006,89.4024007
LOC100253197,155.5180664,104.5782686,86.56322127,136.9225957
LOC100248068,816.734335,684.9876593,476.6455855,645.9524808
LOC100248271,21.1589206,34.51082864,58.07405984,62.8233086
LOC104881300,121.6637934,172.5541432,4528.68093,3142.776284
LOC100253397,359.7016501,497.7925585,252.019505,176.3885203
LOC100258533,412.5989516,333.6046768,529.2409604,500.9756148
LOC100244855,63.47676179,54.38069967,67.93569264,80.54270334
LOC100263684,4862.319953,4059.728387,2970.542948,3839.470668
LOC100249988,674.969567,673.4840498,402.1354709,517.0841554
LOC109121452,33.85427295,44.9686555,36.15932028,43.4930598
LOC100255136,262.3706154,283.4071079,65.74421868,91.01325477
LOC100265442,339.6006756,369.1612881,255.3067159,367.2747272
LOC100243138,107.910495,119.2192262,64.64848171,48.325622
